nif	year	inmovilizado_mat
"A39000450"	2017	55299
"A48084909"	2012	55369.53
"A29005782"	2009	55389.25
"A03402468"	2007	55511.56
"A28023422"	2009	55520.61
"A28058725"	2010	55582
"A20031076"	2016	55585
"A28456820"	2012	55615.09
"A80482334"	2010	55624.63
"A24011165"	2008	55648.56
"B07029465"	2012	55741.67
"A28058725"	2013	55938
"A31449002"	2015	55996.99
"A38015459"	2010	56033
"A38645214"	2014	56038.06
"A48084909"	2013	56054.24
"B01218932"	2009	56179
"B46012324"	2011	56247.69
"A31449002"	2014	56329.88
"A13008339"	2011	56337.74
"B01218932"	2011	56347
"B08243693"	2011	56348
"B46012324"	2010	56510.01
"A41461856"	2009	56596.98
"A80482334"	2009	56607.98
"A50049519"	2014	56649.04
"A06244131"	2017	56670.15
"A08721177"	2010	56778.83
"A13008339"	2010	56785.61
"A19122209"	2014	56810
"A12023693"	2016	56822.82
"A45445210"	2009	56900
"A03402468"	2011	57045.21
"B62385067"	2015	57082.52
"A28456820"	2013	57146.86
"A28058725"	2011	57201
"B08100380"	2008	57302
"A39000450"	2007	57462.27
"A08384638"	2014	57639.57
"B81335473"	2010	57695.55
"A46003265"	2013	57703.94
"A30009146"	2012	57748.24
"A96773940"	2016	57757
"A08384638"	2012	57778.71
"A28058725"	2012	57789
"A08721177"	2011	57831.83
"A28058725"	2009	58041
"A33006404"	2015	58052.86
"B81335473"	2011	58144.11
"A12023693"	2015	58154.32
"A31007743"	2013	58184
"A57277709"	2012	58192.93
"A31007743"	2014	58353
"B01218932"	2010	58407
"A13008339"	2012	58417.14
"A08008450"	2015	58493
"F03842671"	2013	58529.04
"A48084909"	2016	58545
"A35023746"	2008	58617.49
"A08384638"	2013	58653.63
"A28407484"	2007	58660.88
"B81335473"	2009	58913.03
"A39000450"	2016	58930
"B08100380"	2009	58942
"A78389608"	2015	59245.98
"A28658177"	2011	59311.95
"A06244131"	2014	59405.69
"A28456820"	2014	59426.5
"A08105702"	2009	59511.34
"A46070777"	2011	59520.4
"A22174932"	2011	59534
"A08002073"	2015	59647.06
"A35610666"	2017	59655.97
"B61252185"	2011	59661
"F32001976"	2008	59714.5
"A96773940"	2015	59774
"A28485571"	2013	59918.98
"A28046431"	2007	60200
"A15009665"	2014	60420.41
"A08046799"	2009	60441
"A24011165"	2010	60455.47
"A16009870"	2012	60640.66
"A38666897"	2011	61165.89
"A78389608"	2016	61405.33
"A50049519"	2015	61406.52
"A46105532"	2014	61673.61
"B61252185"	2014	61829
"B81335473"	2014	61849.5
"A33006404"	2007	61953.9
"F03842671"	2012	62037.4
"A28046431"	2008	62130
"A33008921"	2012	62139.18
"A96773940"	2014	62170
"A35610666"	2016	62175.59
"B96952635"	2012	62242.73
"B81335473"	2013	62249.53
"A16009870"	2015	62286.39
"A06244131"	2015	62439.27
"A30009146"	2011	62444.73
"A38023925"	2012	62648.53
"A07059058"	2017	62688.8
"A39000450"	2008	62734.13
"A28407484"	2013	62739.52
"A28085520"	2012	62770.21
"A08002073"	2014	62857.18
"A48084909"	2015	62966.82
"A08105702"	2010	63084.93
"F32001976"	2009	63095.27
"A38023925"	2017	63340.93
"A38023925"	2015	63423.58
"A28407484"	2008	63451.91
"B08243693"	2012	63549
"A08016255"	2012	63567
"A08105702"	2011	63588.35
"B61441127"	2012	63608
"A16009870"	2011	63699.95
"A83150060"	2010	63700
"A08016255"	2010	63720
"A16004665"	2011	63751.37
"A50049519"	2016	63843.63
"A13010004"	2014	63889.35
"F03842671"	2010	63953.73
"A48084909"	2014	64169.95
"A08518979"	2009	64230
"A35004571"	2009	64270
"A08016255"	2009	64337
"A08016255"	2011	64370
"A96945530"	2011	64402.46
"A78389608"	2017	64603.24
"A12011946"	2007	64619.87
"F32001976"	2010	64668.37
"A35610666"	2015	64833.7
"B08243693"	2017	64903
"F03842671"	2011	64923.93
"A08008450"	2016	65044
"A28002640"	2014	65070.14
"A08002073"	2016	65112.8
"A20031076"	2017	65186
"A30009146"	2013	65348.4
"A39000450"	2010	65364
"A46003265"	2014	65539.55
"A97617773"	2017	65669.22
"A28407484"	2010	65832.58
"A28456820"	2015	65837.75
"B08243693"	2016	65891
"A28155240"	2017	66026.77
"A36036739"	2015	66034.96
"A38015459"	2011	66210
"A07059058"	2016	66226.23
"B81335473"	2012	66485.25
"B08243693"	2014	66557
"A28002640"	2013	66557.12
"B08243693"	2013	66589
"A13008339"	2013	66603.37
"A28485571"	2014	66648.52
"A28046431"	2009	66676
"A33006404"	2008	66692.62
"A45445210"	2010	66826
"A24011165"	2011	67034.77
"A14027635"	2007	67044
"A38023925"	2016	67201.21
"A35023746"	2010	67216.33
"A35610666"	2014	67384.03
"A39000450"	2009	67509
"A03402468"	2008	67708.32
"A46003265"	2017	67731.32
"A28407484"	2009	67760.38
"A20031076"	2009	67764
"A38666897"	2014	67777
"A35023746"	2009	67923.55
"A24011165"	2012	68036.11
"A08002073"	2017	68038.76
"A16009870"	2016	68098.39
"B08243693"	2015	68175
"A19122209"	2013	68261
"A14018634"	2015	68510.34
"A28002640"	2012	68552.41
"A08046799"	2008	68606
"A50032002"	2014	68659.75
"A24011165"	2009	68739.38
"A08008450"	2017	68909
"A35610666"	2013	68932.65
"A36036739"	2016	69286.24
"A38666897"	2013	69309
"B35110410"	2015	69506.49
"A36036739"	2012	69697.65
"A53817359"	2014	69736.83
"A39000450"	2015	69753
"A16009870"	2017	69830.39
"A24011165"	2013	69844.25
"A14018634"	2017	69844.46
"A82501545"	2009	69949.72
"A08721177"	2012	70116.59
"A28273241"	2014	70206.64
"A13008339"	2014	70287.23
"A28146579"	2014	70357.54
"A83048363"	2009	70366.41
"A16009870"	2013	70426.37
"B83814251"	2016	70549.5
"A97617773"	2016	70610.47
"A28407484"	2012	70650.69
"A36036739"	2017	70664.16
"B35110410"	2016	70991.98
"B83814251"	2015	71089.37
"B91235622"	2016	71251.37
"A30009146"	2015	71454.37
"A24011165"	2014	71634
"A85280253"	2017	71744
"A80245129"	2016	71779.92
"A46070777"	2012	71846.38
"A39000450"	2014	71914
"B20023982"	2017	71963.83
"A03402468"	2009	72096.32
"A28002640"	2011	72100.8
"A13010004"	2013	72234.71
"A28046431"	2010	72317
"B20023982"	2016	72392.43
"A33006404"	2009	72436.6
"A14018634"	2016	72465.49
"B28227866"	2015	72543.66
"A07059058"	2015	72590.05
"A39000450"	2011	72595
"A28198661"	2008	72830.56
"A38015459"	2012	72832
"A28146579"	2015	72974.22
"A14027635"	2008	72991
"A35023746"	2011	72999.1
"A20031076"	2007	73014.4
"A38645214"	2017	73504.09
"A28046431"	2011	73859
"B61441127"	2009	73953
"A60362266"	2008	74045.15
"A08016255"	2017	74147
"A82501545"	2017	74205.71
"A39000450"	2012	74238
"B91235622"	2015	74266.97
"A81041147"	2015	74295
"A96945530"	2012	74606.58
"A97617773"	2015	74616.13
"A48547558"	2009	74982.68
"B62409065"	2010	75029.16
"A85270965"	2017	75035.47
"A08046799"	2007	75094.67
"A08105702"	2012	75104.02
"A08503005"	2013	75175
"A12011946"	2008	75339.64
"B62850094"	2017	75755.48
"A08431090"	2016	76047
"A28407484"	2011	76115.6
"A35023746"	2013	76137.53
"B61441127"	2007	76158
"A28002640"	2010	76161.78
"A08046799"	2017	76700
"A08046799"	2015	76729
"A08721177"	2013	76914.88
"A38645214"	2016	76953.42
"A28002640"	2009	77471.63
"A31071913"	2017	77602.55
"B61252185"	2013	77606
"A28046431"	2012	77871
"A80245129"	2017	77970.25
"B04348579"	2011	78126.66
"A35023746"	2014	78282.24
"A28198661"	2007	78391.69
"A38666897"	2012	78662
"A28155240"	2015	78677.77
"A08016255"	2016	78762
"B46012324"	2012	79043.04
"A82501545"	2016	79070.3
"A20031076"	2008	79544
"A14027635"	2009	79873
"B28241495"	2007	80010
"B28757730"	2013	80035.48
"A38645214"	2015	80108.3
"A03402468"	2012	80209.24
"B91235622"	2013	80281.5
"A82307117"	2008	80368
"A97789861"	2017	80462
"A35023746"	2012	80665.54
"A35004571"	2014	81075
"A31071913"	2016	81199.66
"A28456820"	2016	81253.62
"B61441127"	2011	81395
"A35004571"	2013	81465
"A39000450"	2013	81587
"A28057677"	2007	81737.5
"A08016255"	2014	81973
"A35004571"	2010	82297
"B61252185"	2012	82764
"A82501545"	2015	82870.1
"A28002640"	2008	82889.17
"A35004571"	2012	82960
"A08431090"	2017	83185
"A35004571"	2011	83455
"A08016255"	2015	83502
"A29005782"	2010	83730.93
"A33006404"	2011	83778.45
"A36036739"	2013	83977.85
"B91235622"	2012	84013.49
"A82198847"	2007	84133.16
"A97789861"	2016	84245
"A33006404"	2010	84413.92
"A08016255"	2013	84420
"A33006404"	2012	84618.59
"A08046799"	2016	84784
"A91291435"	2011	85077.82
"B35007376"	2014	85384
"B61441127"	2008	85419
"A60362266"	2009	86051.95
"A97789861"	2015	86272
"A08023145"	2007	87091
"B48969885"	2008	87160.56
"B08373250"	2013	87646.23
"A33006404"	2013	88342.88
"A07326473"	2008	89098.07
"A60362266"	2016	89417.17
"A33006404"	2014	89980.55
"A85279107"	2017	90477.63
"A03402468"	2010	90482.06
"A28002640"	2007	90756.32
"B07883457"	2013	90769.91
"A16009870"	2014	90945.18
"A12011946"	2009	91276.11
"A61427183"	2017	92098.8
"A60362266"	2015	92674.74
"A29005782"	2012	92780.65
"A53817359"	2017	92863.76
"A60362266"	2012	93028.5
"A60362266"	2013	93362.42
"B08373250"	2014	93437.69
"B96952635"	2013	93597.8
"A60362266"	2011	93797.33
"B58875048"	2014	93993.14
"A60362266"	2010	94625.39
"A38015459"	2017	94792.86
"A60362266"	2014	94894.79
"A38023925"	2013	95017.24
"A81041147"	2016	95073
"B58875048"	2015	95109.82
"A53817359"	2015	95168.41
"A28456820"	2017	95304.7
"A38015459"	2014	95618.13
"A08721177"	2014	95673.95
"A48547558"	2017	96022.09
"A20031076"	2010	96314
"A53817359"	2016	96314.66
"A38015459"	2016	96319.82
"A08023145"	2008	96407
"A61427183"	2016	96492.92
"A28023422"	2013	96595.95
"A38015459"	2015	96996.82
"A16004665"	2012	97594.96
"A08377046"	2007	97832.41
"B58875048"	2016	98296.62
"B62409065"	2012	98318.69
"A08046799"	2010	98751
"B48948830"	2009	99055.64
"A08046799"	2012	99144
"B61441127"	2010	99163
"B83826230"	2011	99886
"A82501545"	2010	100391.1
"A03402468"	2014	100403.8
"A08046799"	2014	100555
"A82501545"	2011	100940.5
"A38015459"	2013	101267
"B28757730"	2017	101328.5
"B58875048"	2017	101391.4
"A08046799"	2013	101625
"A03402468"	2013	102113.9
"A36036739"	2014	103811.9
"B07883457"	2014	104433.7
"A96945530"	2013	104684.5
"A48547558"	2016	105054.7
"A07919087"	2017	105355.9
"A78320736"	2008	105607
"B28757730"	2014	105608.8
"A08046799"	2011	105676
"A82501545"	2012	106022.4
"A82501545"	2013	106052.3
"A82501545"	2014	106687.6
"A12011946"	2010	108925.6
"A78320736"	2009	109299
"A78320736"	2016	109674
"A61427183"	2015	109733.9
"A15685324"	2011	109833.6
"A78320736"	2015	109928
"A28057677"	2008	110645.5
"B62059498"	2008	110808
"B28241495"	2008	111047
"B81907776"	2011	111274.8
"B28757730"	2016	111771
"A57277709"	2014	112009.7
"B28757730"	2015	112089.7
"A28011286"	2017	112444
"A20031076"	2011	112464
"B96952635"	2017	112702.5
"A78320736"	2017	112966
"B96952635"	2014	113169.1
"A57277709"	2017	113186.8
"A28011286"	2016	113298
"A28002640"	2017	113447.8
"B62409065"	2011	113773.8
"A12011946"	2014	114749.5
"A28011286"	2015	114932
"A28046431"	2013	115650
"B96952635"	2016	115655.6
"B96952635"	2015	116317
"A07919087"	2015	116888.4
"A48547558"	2015	116895
"A12011946"	2013	116988.6
"B62059498"	2009	117216
"A57277709"	2013	117293.9
"A48025571"	2014	117710
"A08023145"	2009	117735
"B62059498"	2011	117868
"A20031076"	2015	118145
"A08377046"	2012	118468.5
"A28002640"	2015	118551.3
"A46070777"	2014	118698.5
"A28002640"	2016	118876.6
"A57277709"	2016	119303.8
"B83826230"	2012	119442
"A12011946"	2011	120081.6
"A08377046"	2011	120316.6
"A78320736"	2007	120775
"A48025571"	2013	120886
"B62409065"	2013	121570.3
"B08100380"	2015	121783.8
"A28155240"	2013	122119.1
"A07919087"	2014	122197.9
"A46070777"	2013	122337
"A28057677"	2009	122645.8
"A28023422"	2012	122979.7
"A48025571"	2012	123670
"A07919087"	2007	124603.3
"A28057677"	2017	124697.8
"A28893550"	2014	124919
"A12011946"	2012	125049.7
"A08377046"	2010	125197.9
"A57277709"	2015	125682.5
"A48025571"	2011	125953
"A28011286"	2014	125966
"A07326473"	2009	126004.6
"A08518979"	2011	126080
"A08377046"	2009	126604.6
"A28011286"	2013	126939
"A78320736"	2010	126953
"B83826230"	2013	127218
"A28011286"	2012	127338
"A07919087"	2013	127398.6
"B83826230"	2014	127607
"A28011286"	2011	127737
"A28023422"	2011	128209.6
"A28046431"	2014	128523
"A48025571"	2010	129145
"A08377046"	2008	129761.1
"B28241495"	2009	130159
"A48547558"	2010	130410.9
"A08023145"	2010	130496
"A07919087"	2012	130649.2
"A48025571"	2009	130779
"A63414486"	2011	131493
"B81907776"	2012	132023.1
"A48025571"	2017	132156
"A80316672"	2017	132211
"A38023925"	2014	132400.4
"A28057677"	2016	132523.8
"A07919087"	2011	133031
"A48547558"	2014	133050.6
"A28893550"	2008	133823
"A96945530"	2014	134417.3
"A28057677"	2010	134942.3
"B62059498"	2010	135676
"A28893550"	2013	135725
"A07919087"	2010	136179.9
"A85125078"	2017	136279
"A29005782"	2011	136612.7
"A62415641"	2009	136703.4
"A48025571"	2008	136708
"A28893550"	2012	136991
"A80316672"	2016	137135
"A28396042"	2012	137548
"A48025571"	2007	138744.8
"A39003025"	2009	140485.6
"A28893550"	2007	140533
"A28893550"	2009	140540
"A08023145"	2012	140594
"A07919087"	2009	140887.4
"A28814135"	2013	141078.7
"A08023145"	2011	141364
"A39003025"	2008	142176.8
"B01218932"	2017	142579
"A39003025"	2010	142627.9
"A28057677"	2011	142805.7
"A20031076"	2012	142992
"A48547558"	2013	145002.3
"A28893550"	2015	145628
"A28893550"	2011	145745
"B31881055"	2013	145835
"A07919087"	2008	145913
"B78496759"	2014	146132.7
"A08023145"	2013	146494
"A96945530"	2017	146538.6
"A83048363"	2010	146720.9
"A28057677"	2012	147028.7
"A28057677"	2015	147262.1
"A08518979"	2010	147942
"A48025571"	2015	148525
"B01218932"	2016	148949
"A28155240"	2014	150040.3
"A28057677"	2014	150354.2
"A28078202"	2017	150439
"A28893550"	2010	150813
"B01218932"	2015	150987
"A16004665"	2013	151336.4
"A08023145"	2014	151788
"A80316672"	2015	152436
"A48547558"	2012	152720.2
"A28893550"	2016	154229
"A83048363"	2011	154527.5
"A96945530"	2016	154762.2
"B04348579"	2014	155145.2
"A39003025"	2007	156563.8
"B62409065"	2014	156776.3
"A28057677"	2013	157259.9
"A28023422"	2014	157472.2
"B01292903"	2013	157560
"B35042092"	2012	157585
"A48547558"	2011	158053.7
"A82198847"	2008	158131.8
"B81907776"	2013	159556.5
"A48025571"	2016	159960
"B01292903"	2012	160134
"A39003025"	2011	160255.7
"A96945530"	2015	161121.5
"A07326473"	2011	162406
"A07326473"	2010	164506
"A28893550"	2017	164634
"A14027635"	2011	166493
"A82307117"	2009	167303
"B31881055"	2014	167956
"A82198847"	2015	169131.2
"A28078202"	2016	169322
"A16004665"	2014	169808.7
"A78320736"	2011	170485
"B01292903"	2011	170633
"A83048363"	2012	171229.5
"A39003025"	2013	173444.3
"A80316672"	2014	173922
"B81907776"	2014	174141.4
"A91291435"	2012	174304.5
"B62409065"	2015	174669.8
"B14008999"	2017	175210.2
"A83932475"	2012	175475.6
"B28241495"	2010	175477
"A14027635"	2010	176292
"B48969885"	2017	179365
"A20031076"	2013	179808
"A42000802"	2007	180822.5
"B14008999"	2016	181016.9
"A78320736"	2013	181295
"A83150060"	2011	181384
"A78320736"	2012	183293
"A28078202"	2015	184139
"A42000802"	2008	189279.3
"B48969877"	2008	189891.8
"A39003025"	2012	190285.7
"A82198847"	2009	191732
"A83048363"	2014	193994
"A62415641"	2016	194314.2
"B01292903"	2010	194570
"A78320736"	2014	194877
"A39003025"	2014	195754.2
"A83048363"	2015	196685.5
"B48969885"	2016	197034.4
"A80316672"	2013	197474
"A42000802"	2010	201170
"A42000802"	2009	201217
"A42000802"	2011	202940
"A79201075"	2015	203040.5
"A79201075"	2014	203164.7
"A83048363"	2016	204073.8
"A82198847"	2017	204169.5
"A62415641"	2015	204522.8
"A14027635"	2014	205460
"A15685324"	2012	206221.8
"A82198847"	2016	206474.1
"A07326473"	2012	206637.2
"A83048363"	2013	207387.9
"A62415641"	2017	210281.3
"A42000802"	2014	211559
"A42000802"	2013	212082
"A82198847"	2011	212591.8
"A82198847"	2012	212609.2
"A82198847"	2013	213173.7
"A82198847"	2014	213413.1
"B48969885"	2015	213769.8
"A82198847"	2010	213822.5
"A42000802"	2012	214331
"B48969885"	2009	214608.6
"A20031076"	2014	217495
"A07326473"	2013	218054.5
"A14027635"	2012	220134
"B01292903"	2009	220678
"A08503005"	2014	227196
"A08518979"	2012	228115
"B48969877"	2017	228543.3
"A62415641"	2012	229054.6
"A83048363"	2017	229562.4
"A63776306"	2017	230130
"B48969885"	2014	230772.1
"A96966049"	2012	232527
"A79201075"	2013	233196.3
"A08518979"	2013	233335
"A80316672"	2012	233811
"B48969885"	2013	234010.6
"A62415641"	2010	235540.9
"A63776306"	2016	235641
"A62415641"	2014	235747.7
"B62409065"	2016	236528.1
"A09092305"	2007	238028
"A28198661"	2013	240319
"B48969877"	2016	241357.7
"B01292903"	2008	241708
"A62415641"	2013	243857.7
"A29005782"	2014	243876.9
"A29005782"	2013	244360.1
"A28600278"	2011	245370
"A08518979"	2014	246490
"B48969885"	2012	247215.4
"B48948830"	2010	251857.9
"A82854811"	2009	252593.1
"A07326473"	2014	253399.1
"B48969877"	2015	254726.4
"B28241495"	2013	256378
"B48969877"	2014	256456.6
"B28241495"	2014	259935
"A62415641"	2011	261018.6
"A58816554"	2017	264322
"B28241495"	2012	264978
"A61351540"	2007	265754
"B48969877"	2013	267649.8
"B48969877"	2009	267722.4
"B01292903"	2007	267850
"B48969885"	2011	269068.6
"A85125078"	2015	270480
"A83150060"	2012	273299
"A85125078"	2016	273691
"A81944324"	2017	274053
"A58816554"	2016	274784.5
"B01292903"	2014	275154
"A91291435"	2013	275272.7
"B01292903"	2017	276196
"B48969885"	2010	276544.9
"B62409065"	2017	277113.8
"B35042092"	2013	279336
"A07326473"	2015	279889.7
"A28600278"	2012	280790
"B48969877"	2012	282504.2
"A58816554"	2015	283686.6
"A09092305"	2008	285245
"A81944324"	2016	285654
"A82307117"	2010	287408
"A09092305"	2009	289432
"A28078202"	2009	293700
"A80316672"	2011	295693
"A81944324"	2015	297351
"A28078202"	2010	300352
"A58816554"	2014	300736.5
"A28600278"	2013	301079
"B48969877"	2011	302116
"A79201075"	2016	302289.6
"A28078202"	2008	302792
"A15685324"	2013	305228
"A09092305"	2010	307660
"A83150060"	2013	309480
"A81944324"	2014	309547
"A58816554"	2013	311107.3
"A82307117"	2017	312062
"A61351540"	2008	313216
"A28078202"	2011	316676
"A58816554"	2012	317266.1
"B48969877"	2010	317796.3
"A28078202"	2007	318148
"A58816554"	2011	319761.3
"B01292903"	2016	320333
"A28078202"	2013	322538
"A82307117"	2016	323973
"A28078202"	2012	325176
"A79201075"	2007	325563
"A15685324"	2017	327576.3
"A09092305"	2011	329992
"A81041147"	2012	330243
"A82307117"	2015	332872
"A83150060"	2014	334658
"A58816554"	2010	335794.2
"B01292903"	2015	337347
"A82307117"	2014	342815
"A79201075"	2008	344132.2
"A15685324"	2016	344359.8
"A61351540"	2009	345256
"A58816554"	2009	346299.4
"A79201075"	2017	352052.2
"A82307117"	2013	352936
"A58816554"	2008	353697.4
"A82307117"	2011	355616
"A61351540"	2010	358526
"A28814135"	2014	360148.1
"A15685324"	2015	360161.4
"A82307117"	2012	361095
"A07326473"	2016	361096.4
"A80316672"	2010	362670
"A28600278"	2014	362938
"A83150060"	2015	363696
"B48948830"	2017	364294.7
"A58816554"	2007	364399.5
"A15685324"	2014	370300.1
"B78077724"	2014	373764
"A09092305"	2012	373904
"B48948830"	2016	383717.1
"A83932475"	2013	383834.8
"A83932475"	2016	383856.1
"A14027635"	2013	385157
"A83932475"	2017	387252.8
"A83150060"	2016	389076
"A83932475"	2014	389292.3
"A28122992"	2017	390589
"A09092305"	2013	396009
"A83150060"	2017	401099
"A07326473"	2017	403216.9
"B48948830"	2015	406840
"B48948830"	2011	418127
"A61351540"	2011	421005
"A63414486"	2012	421368
"A28078202"	2014	422871
"A81041147"	2013	423980
"B48948830"	2014	429009.7
"A96966049"	2013	434195.2
"A28600278"	2015	438413
"A28122992"	2016	442306
"A79201075"	2009	444542.3
"A91291435"	2014	451978.1
"A61351540"	2012	452217
"B48948830"	2013	452781.9
"A80316672"	2009	456030
"A28294718"	2007	470300
"A61351540"	2013	473283
"B48948830"	2012	476465
"A61351540"	2014	477151
"A83932475"	2015	478011.8
"A28600278"	2016	480262
"A79201075"	2010	481499.2
"A28122992"	2015	484926
"A82854811"	2010	487504
"A79201075"	2012	488672.3
"A82854811"	2011	489949.9
"A82854811"	2012	499344.6
"A82854811"	2014	499615.2
"A82854811"	2013	500957.3
"A28600278"	2017	508470
"A80316672"	2008	514921
"A28396042"	2013	520143
"A79201075"	2011	522094.7
