nif	year	existencias
"A48037592"	2013	14066
"A28075968"	2013	14071.96
"A12010948"	2013	14080.22
"A47005095"	2010	14114.51
"A28329480"	2011	14136.61
"A28283794"	2015	14140.34
"B08195653"	2012	14150.72
"B07029465"	2007	14151.4
"B35388867"	2014	14168.67
"A81944324"	2011	14187
"A33013202"	2011	14206
"A08513178"	2016	14233.59
"A12011946"	2008	14248.13
"A28070167"	2015	14259.47
"A47010095"	2017	14261.64
"A46160701"	2010	14272.91
"A08296790"	2007	14273.14
"A28695856"	2013	14274.29
"B29014826"	2014	14275.48
"A29350139"	2014	14308
"A29008174"	2011	14308.33
"B01267277"	2014	14314.6
"A08274805"	2014	14322.95
"B62409065"	2010	14326.35
"A31070378"	2015	14328.75
"A28709053"	2013	14333.43
"A08014813"	2016	14335.78
"A39012638"	2013	14342.55
"A08014813"	2017	14346.35
"A08373102"	2008	14348.35
"A28085686"	2011	14377.76
"A29350139"	2015	14378.97
"B24013799"	2017	14387.27
"A28451649"	2012	14417.55
"A08106031"	2009	14434
"A28030062"	2010	14441.44
"B29014826"	2013	14447.81
"A28273241"	2010	14448.83
"B12541496"	2016	14451.94
"A01010164"	2011	14454.82
"B14030720"	2016	14456.82
"A36632875"	2007	14461.13
"B62725320"	2017	14464.75
"A25529074"	2010	14471.96
"A08106031"	2011	14474
"A28329480"	2008	14475.91
"A29350139"	2017	14476.9
"A46045936"	2009	14481.78
"A29350139"	2016	14496.76
"A33013202"	2012	14499
"A31071913"	2017	14502.12
"A50005156"	2014	14506.09
"A14012819"	2011	14511.58
"A46043154"	2008	14518.27
"A79939112"	2010	14522.04
"A43019868"	2014	14529.47
"A28117398"	2014	14551.91
"A08513178"	2015	14554.02
"A08106031"	2016	14561
"A28645000"	2015	14564.61
"A04012258"	2010	14573.58
"A08274805"	2015	14588.36
"A08106031"	2013	14594
"A13002134"	2015	14610.41
"A13002134"	2014	14611.99
"B36007904"	2010	14633.27
"A08014813"	2014	14636.55
"A33013202"	2015	14652.08
"A20557294"	2008	14654.77
"A38024907"	2014	14657.86
"B35388867"	2007	14659.69
"A31072325"	2012	14687.41
"A29008174"	2013	14688.52
"A01013077"	2012	14691.54
"A50005156"	2017	14695.68
"A28019461"	2013	14700
"A33126244"	2014	14709.57
"A14000533"	2015	14734.26
"A48020200"	2015	14741.3
"A30041719"	2015	14754
"A06017941"	2010	14764.03
"A06017941"	2009	14764.85
"A28695021"	2013	14785.93
"A08507741"	2009	14786
"A28574044"	2010	14791.64
"A28695856"	2010	14795.16
"A36226645"	2014	14800.69
"A28117398"	2009	14803.31
"A78753514"	2010	14804.89
"A14030027"	2017	14806.21
"A08291924"	2011	14811.52
"A28627446"	2009	14813.04
"A29350139"	2008	14824.43
"B46102364"	2017	14828.54
"A96945530"	2016	14831.22
"A28117398"	2016	14832.63
"A39022124"	2014	14853.43
"A31072325"	2013	14865.88
"A28134534"	2010	14865.97
"B96246350"	2016	14867.1
"A80245129"	2011	14875.16
"A46134250"	2014	14881.23
"A12021556"	2007	14889.72
"B45006616"	2015	14900.62
"A38232526"	2010	14907.92
"B36007904"	2011	14922.02
"B28376184"	2009	14928
"A48057467"	2011	14941.92
"A12021556"	2009	14958.87
"A36226645"	2011	14963.97
"A01007442"	2013	14965.95
"A36632875"	2010	14969.73
"A46068284"	2015	14977
"A08106031"	2010	14983
"B27015965"	2013	14985.65
"B19001551"	2017	14988.25
"A28030062"	2012	14996.84
"A14025902"	2013	15001.42
"A78320736"	2011	15008
"A09022963"	2008	15030.85
"A24011165"	2010	15031.3
"A28630374"	2014	15038.57
"B27013556"	2009	15040.67
"A08291924"	2009	15044.94
"A08296790"	2013	15052.2
"B37015526"	2012	15058.9
"A80200868"	2012	15059.28
"B06013841"	2012	15062.55
"A28019461"	2012	15065
"A46068284"	2012	15068
"A08220014"	2014	15073.89
"A46077053"	2008	15083.67
"A28510246"	2014	15089.29
"A28133023"	2011	15099.33
"A15010564"	2007	15108.83
"A08296790"	2009	15113.97
"A79049797"	2017	15119.78
"A96945530"	2017	15124.44
"A14000533"	2014	15125.03
"A08612061"	2016	15136.57
"A14025902"	2014	15139.46
"B29014826"	2015	15146.17
"A28306868"	2015	15157.08
"A36632875"	2008	15170.26
"A06003800"	2008	15171
"A24011165"	2009	15173.47
"A08102410"	2015	15177.48
"A31072325"	2011	15185.04
"A01007442"	2007	15205.57
"A78092764"	2007	15210.23
"B33876459"	2016	15214.17
"A78753514"	2011	15224.38
"A33617218"	2008	15236.04
"A40006371"	2009	15241.86
"A38027637"	2012	15252.67
"A30041719"	2017	15253.67
"A28145498"	2012	15261.23
"A08332363"	2012	15262.62
"A38014114"	2007	15269.02
"A15012305"	2008	15271.79
"A28111342"	2012	15274.74
"A38024907"	2013	15275.92
"B35388867"	2008	15280.76
"B38425070"	2014	15287.85
"A08014813"	2013	15292.45
"B08407322"	2017	15297.03
"B83826230"	2013	15299
"A28451649"	2013	15300.93
"A28117398"	2013	15308.47
"A28173573"	2007	15311.54
"A36632875"	2014	15312.13
"A46269155"	2007	15313.92
"A14030027"	2014	15315.29
"A78428596"	2013	15322.48
"A08291924"	2010	15323.3
"A08507741"	2010	15324.38
"A80245129"	2008	15347.44
"A33126244"	2010	15360.38
"A31003304"	2017	15361.3
"A28645000"	2016	15366.21
"A30023238"	2017	15426.62
"A28695856"	2014	15443
"A28290799"	2010	15446.59
"A14025902"	2015	15450.14
"A42000901"	2014	15453.16
"B08100380"	2013	15456
"A28627446"	2008	15499.64
"B28419703"	2007	15504.68
"B43029305"	2009	15506.79
"A28117398"	2008	15512.56
"A28645000"	2010	15514.22
"A14025902"	2017	15518.14
"A12021556"	2014	15518.61
"A28133023"	2010	15536.83
"A28292084"	2007	15545.29
"A28359073"	2013	15549
"A01061373"	2015	15567.15
"A82485335"	2017	15573.02
"A28329480"	2012	15591.22
"A11209749"	2014	15593.53
"B36007904"	2009	15595.59
"A15018146"	2014	15607.08
"A46043154"	2009	15622.74
"A41035742"	2015	15624.5
"A08014813"	2015	15636.96
"B12541496"	2014	15645.29
"B29006574"	2011	15653.41
"A30041719"	2013	15662.53
"A96646880"	2012	15678.58
"A28329480"	2009	15696.68
"A28133023"	2007	15721.92
"A07427081"	2014	15732.16
"A23010705"	2008	15737.41
"A12010948"	2015	15739.64
"B28419703"	2008	15742.28
"A33617218"	2010	15752.32
"A48020200"	2013	15767.02
"A28329480"	2013	15797.74
"A28627446"	2007	15798.33
"A28173573"	2008	15807.82
"A32005746"	2015	15816.59
"B48841282"	2017	15823.02
"A24011165"	2007	15836.16
"B08100380"	2012	15838
"A08513178"	2017	15842.87
"B28354355"	2017	15846.85
"A08384190"	2015	15851.32
"A28627446"	2010	15866.43
"A28133023"	2014	15867.25
"A33126244"	2015	15872.41
"B08100380"	2014	15874
"A02003754"	2009	15875.51
"A48057467"	2012	15885.19
"A45020450"	2011	15933.59
"F32001976"	2007	15937.1
"A28475770"	2007	15945.75
"A08332363"	2017	15961.99
"A28117398"	2012	15964.55
"A96646880"	2013	16000.41
"B38005377"	2008	16000.52
"A08296790"	2010	16023.41
"A38014114"	2008	16027.66
"B08359093"	2011	16033.38
"A06003800"	2009	16042.96
"B38005377"	2010	16052.68
"B14030720"	2017	16076.81
"A29350139"	2007	16090.26
"B08373250"	2015	16091.06
"A28155240"	2012	16111.12
"A38010997"	2011	16115.21
"A46092094"	2011	16142.56
"B37014388"	2017	16147.34
"B41008970"	2010	16159.08
"A14025902"	2016	16186.05
"A46092094"	2010	16192.25
"A42000901"	2016	16201.94
"A46269155"	2010	16209.72
"B84227461"	2016	16219
"B36007904"	2016	16225.7
"A58538414"	2013	16228
"A28400323"	2009	16231.08
"A28491637"	2010	16236.74
"A28491637"	2017	16262.62
"A08721177"	2015	16282.76
"B08100380"	2011	16285
"A12021556"	2010	16291.62
"A47005095"	2012	16293.11
"A36226645"	2007	16316.94
"B84227461"	2015	16325
"A08109365"	2008	16332.2
"A26023606"	2011	16333.46
"A30023238"	2015	16343.34
"A46043154"	2016	16359.33
"B47009626"	2009	16365.21
"B28354355"	2015	16370.4
"A30009146"	2010	16412.2
"B47009626"	2017	16467.02
"A97628242"	2015	16480.45
"A01019702"	2013	16484
"A31072325"	2010	16498.24
"A01019702"	2015	16500.6
"B96246350"	2015	16522.04
"A12029039"	2015	16528.58
"A28077709"	2017	16540
"B43029305"	2011	16550.71
"B36007904"	2014	16565.12
"B33876459"	2015	16566.75
"B35007376"	2014	16579
"B84150994"	2013	16584
"A28292084"	2008	16594.6
"A29350139"	2013	16603.46
"A08106031"	2007	16637.54
"A28290799"	2009	16642.49
"A31071913"	2013	16651.92
"A28117026"	2015	16657.35
"B37014388"	2016	16675.01
"A58538414"	2012	16692
"B27013556"	2010	16695.12
"A12010948"	2014	16700.21
"B29682135"	2010	16702
"A08106031"	2008	16706.57
"A20557294"	2011	16720.83
"F06402697"	2016	16739.2
"A38015459"	2012	16745
"A30029862"	2012	16748.3
"B08359093"	2009	16749.24
"A28627446"	2012	16755.04
"A08276438"	2016	16766.12
"A29350139"	2012	16770.55
"A28290799"	2008	16772.53
"A78320736"	2015	16779
"A01019702"	2009	16794.25
"A80316672"	2007	16800
"A08612061"	2017	16814.68
"A06008361"	2017	16826.2
"A08220014"	2015	16844.26
"A38010997"	2017	16854.8
"A28019461"	2011	16883
"B35007376"	2015	16891
"B43029305"	2014	16894.12
"A01007442"	2012	16907.23
"A11209749"	2016	16914.34
"A28491637"	2016	16916.34
"A32015844"	2015	16931.8
"A28117398"	2015	16936.56
"A28627446"	2011	16950.9
"B78459815"	2014	16986.15
"A46043154"	2011	16986.83
"A41050113"	2007	17001.47
"B37014388"	2015	17004.77
"B47009626"	2008	17031.59
"A79939112"	2016	17032
"A42000901"	2015	17064.55
"A15007750"	2010	17072.31
"B73070914"	2012	17083.02
"A28077709"	2014	17105
"B28376184"	2013	17119
"A48025845"	2008	17129.68
"A28077709"	2016	17136
"A48037592"	2012	17142
"A28016947"	2015	17182.5
"A28117398"	2010	17200.96
"A28485571"	2007	17202.52
"B12541496"	2015	17203.97
"A32006413"	2017	17236.42
"B96246350"	2017	17240.56
"A01010164"	2014	17248.44
"B58222548"	2012	17288.17
"A08384190"	2011	17303.37
"A28600278"	2009	17322
"A08332363"	2013	17324.59
"A40006371"	2012	17328
"A29350139"	2010	17350.74
"A41050113"	2008	17357.66
"A01007442"	2008	17359.93
"A31072325"	2009	17363.84
"B09417932"	2015	17369.97
"A41050113"	2009	17380.02
"A01007442"	2010	17391.97
"B31850977"	2014	17403.51
"A28293884"	2007	17420.81
"A08106031"	2014	17427
"A30041719"	2014	17427.15
"A29350139"	2011	17443.43
"A08276438"	2017	17447.05
"A28451649"	2016	17454.96
"A20806329"	2014	17462.42
"A29350139"	2009	17470.79
"B14008999"	2017	17492.72
"A41050113"	2010	17509.38
"A33013202"	2013	17525
"A46092094"	2017	17541.71
"A78320736"	2009	17544
"A28133023"	2012	17547.89
"B41008970"	2009	17557.45
"B14030720"	2013	17563.33
"B12008397"	2014	17573.86
"A33617218"	2009	17606.17
"F41114141"	2012	17610.09
"B28757730"	2010	17622.24
"B27015965"	2014	17634.17
"A47005095"	2016	17638.56
"B83826230"	2012	17640
"B28354355"	2016	17652.04
"A28695856"	2012	17675
"A46134250"	2015	17680.94
"A06017941"	2012	17702.69
"A36226645"	2013	17709.83
"A28359073"	2017	17728.8
"B12008397"	2016	17774.43
"A41050113"	2011	17784.3
"A46023255"	2013	17787.09
"A31003304"	2013	17802.19
"B27007897"	2011	17809.56
"A29003951"	2008	17814.08
"A28117398"	2011	17821.31
"A36226645"	2016	17836.48
"A33018425"	2012	17837.6
"A28574044"	2012	17854.22
"B38425070"	2012	17857.34
"A47005095"	2011	17886.32
"A08507741"	2008	17916.74
"A40004731"	2011	17922.96
"A28145498"	2009	17970.53
"B60024353"	2010	17998.2
"A31003304"	2014	18005.04
"A28077709"	2015	18032
"A80200868"	2016	18035.28
"A43035542"	2012	18048.15
"A08109365"	2009	18072.37
"A06003800"	2010	18080.24
"B28557064"	2017	18092.92
"F06402697"	2012	18096.83
"A48057467"	2015	18118.65
"B28354355"	2013	18143.34
"A12023693"	2007	18153.23
"A08291924"	2017	18154.73
"A28133023"	2013	18179.18
"A08106031"	2017	18185
"A28293884"	2011	18216.15
"A46074647"	2012	18217.71
"A28491637"	2012	18235.19
"A09022963"	2007	18237.05
"A46269155"	2011	18237.34
"A29008174"	2014	18249.14
"A80352420"	2014	18251.18
"A24020828"	2009	18267
"B08407322"	2016	18276.96
"A28456820"	2011	18292.8
"B27013382"	2015	18298.15
"A46092094"	2016	18318.37
"A28173573"	2010	18319.14
"A08507741"	2007	18323.67
"A28396042"	2013	18324
"B12008397"	2017	18350.55
"A28145498"	2011	18359.14
"A12003950"	2015	18365.69
"A48025845"	2009	18372.76
"A12023693"	2009	18382.2
"A28574044"	2011	18386.35
"A28077709"	2007	18389.05
"A28359073"	2014	18400
"A36226645"	2012	18404.09
"A79939112"	2017	18413
"A06017941"	2011	18427.91
"A31072325"	2008	18432.78
"A28145498"	2007	18447.57
"A33018425"	2011	18475.9
"A28145498"	2010	18481.32
"B78459815"	2017	18492.69
"A28133023"	2015	18493.97
"B41008970"	2008	18504.96
"A12021556"	2011	18514.39
"A01012103"	2014	18524.85
"A12023693"	2010	18525.84
"A32006413"	2016	18555.09
"B43029305"	2012	18560.31
"A28085686"	2013	18580.03
"A36036739"	2008	18618.68
"A30041719"	2012	18618.83
"A33617218"	2011	18633.46
"F49006554"	2017	18642.02
"A28475770"	2009	18654.62
"B01218932"	2008	18657
"A46077053"	2009	18659.23
"A58538414"	2014	18680
"A06003800"	2011	18688.63
"A79049797"	2007	18696.43
"B28757730"	2009	18699.93
"A08291924"	2012	18733.14
"A29003951"	2007	18778.53
"B08271694"	2008	18783.97
"B12008397"	2015	18802.13
"B27007897"	2012	18805.91
"A46077053"	2017	18816.34
"A02003754"	2010	18833.91
"A79939112"	2012	18838.91
"B60024353"	2011	18853.75
"A46336152"	2007	18854.62
"B38005377"	2007	18854.87
"A09028184"	2010	18856.75
"B30604565"	2017	18890.64
"A28600278"	2008	18922
"A08276438"	2014	18923.3
"A28046431"	2012	18937
"A43019868"	2016	18952.85
"A28164374"	2007	18957.89
"A12015673"	2012	18966.65
"A11000288"	2011	18970.68
"A20557294"	2014	18994.98
"B01218932"	2009	19005
"A36632875"	2012	19027.18
"A36036739"	2007	19028
"A36226645"	2010	19034.62
"A46092094"	2007	19038.02
"B01267277"	2015	19056.39
"F32001976"	2009	19065.13
"A28016947"	2014	19074.2
"A28600278"	2007	19085
"B01218932"	2007	19148.48
"A28451649"	2014	19151.87
"A46269155"	2009	19165.74
"B38425070"	2015	19167.61
"A46092094"	2008	19169.89
"A29003951"	2009	19174.96
"A38010997"	2016	19235.97
"B73070914"	2015	19239.48
"A28451649"	2017	19251.02
"A79049797"	2016	19257.43
"B82393778"	2009	19265.52
"A36226645"	2009	19269.13
"A48057467"	2013	19279.65
"A46092094"	2014	19319.72
"A01010164"	2013	19324.19
"A33126244"	2016	19349.01
"A32015844"	2016	19379.62
"A46105532"	2010	19397.25
"A46105532"	2011	19397.25
"A08384190"	2012	19425.19
"B91235622"	2012	19438.14
"A47002878"	2008	19462
"B08100380"	2010	19478
"A41035742"	2011	19483.61
"B47009626"	2010	19485.43
"B04348579"	2010	19502.98
"A28146579"	2008	19524.86
"F06402697"	2017	19532.8
"A12021556"	2015	19571.74
"A28293884"	2010	19589.78
"A46077053"	2016	19619.48
"A11000288"	2010	19629.33
"F32001976"	2008	19635.96
"A45012226"	2012	19638.96
"A08332363"	2016	19639.48
"A38024345"	2012	19659.79
"B41008970"	2007	19670.04
"A31072325"	2014	19686.16
"A32006413"	2010	19693.08
"A11209749"	2015	19696.43
"B07883457"	2009	19701.76
"B08271694"	2007	19707.44
"A17475203"	2016	19709.44
"A43019868"	2015	19718.72
"A46045936"	2010	19724.14
"B08373250"	2007	19725.97
"A28085686"	2012	19738.75
"B78459815"	2015	19738.91
"B84150994"	2016	19742
"A38015459"	2013	19753
"A28292084"	2009	19778.57
"A01019702"	2017	19830.86
"A04012258"	2011	19846.21
"A47005095"	2013	19847.94
"A58394941"	2011	19850.75
"B91235622"	2013	19853.11
"A97628242"	2016	19864.4
"A38023925"	2014	19873.62
"A01019702"	2010	19877.4
"A28033702"	2016	19882
"A23010705"	2007	19902.96
"A28133023"	2008	19921.93
"A24011165"	2008	19936.15
"A80316672"	2008	19938
"A08384190"	2013	19952.22
"A46092094"	2012	19976.5
"A46269155"	2014	19987.89
"A46077053"	2012	20006.04
"A36036739"	2009	20018.3
"A20029104"	2009	20020.38
"A28422335"	2008	20022.22
"A01007442"	2014	20028.82
"A47002878"	2009	20042
"A28290799"	2013	20052.98
"A28293884"	2009	20065.32
"A80352420"	2016	20073.02
"A31003304"	2015	20078.73
"B91235622"	2015	20089.9
"B91235622"	2016	20096.29
"A33117995"	2008	20106.66
"A02003754"	2012	20117.08
"A28290799"	2016	20122.48
"B82424276"	2015	20137.71
"A28491637"	2014	20140.44
"A48057467"	2016	20165.3
"A08276438"	2015	20192.94
"A02003754"	2011	20203.29
"A36632875"	2009	20219.99
"B36007904"	2017	20235.96
"A46269155"	2013	20238.56
"A12015673"	2011	20244.45
"A28033702"	2008	20249
"B08100380"	2007	20273
"B83826230"	2011	20277
"A31071913"	2016	20289.99
"A28359073"	2016	20306.96
"A46077053"	2013	20307.01
"A42000901"	2010	20336.15
"A17475203"	2017	20346.21
"B08373250"	2013	20380.25
"A32015844"	2017	20464.36
"A11000288"	2009	20496.47
"A20557294"	2012	20496.91
"A42000901"	2013	20503.24
"A28293884"	2008	20508.81
"A12023693"	2011	20515.13
"F03842671"	2013	20522.42
"A08211112"	2015	20544.75
"B14030720"	2015	20557.38
"A28211092"	2012	20560.36
"B28227866"	2010	20564.26
"A46045936"	2016	20575.79
"A06003800"	2013	20604.77
"A12017919"	2010	20606.17
"A28441269"	2016	20623.71
"B47009626"	2016	20630.35
"B06013841"	2017	20645.43
"A28245009"	2007	20654.5
"A08116147"	2012	20658
"A78092764"	2017	20663.27
"A40006371"	2013	20691.18
"A06003800"	2014	20697.33
"A02003754"	2014	20704.66
"A28075968"	2017	20720.51
"B78459815"	2013	20721.53
"A46077053"	2010	20736.45
"A17475203"	2015	20738.53
"A13010004"	2008	20740.59
"B91372748"	2013	20753.43
"A15007750"	2017	20761.22
"B08195653"	2013	20782.18
"A46068284"	2013	20818
"A48057467"	2017	20844.95
"B43029305"	2017	20906.27
"A04012258"	2015	20964.45
"A46077053"	2014	20973.84
"A28422335"	2007	20975.21
"B06013841"	2015	21002.59
"B96246350"	2014	21005.66
"A28145498"	2008	21019.11
"F41114141"	2013	21023.97
"B17229675"	2014	21025.93
"B31067697"	2013	21056.04
"A30033898"	2013	21057.95
"A08721177"	2014	21070.87
"A82485335"	2016	21102.7
"A28456820"	2012	21146.03
"A08721177"	2017	21159.62
"A11000288"	2012	21173.4
"A38010997"	2014	21185.32
"A28046431"	2011	21190
"A04012258"	2013	21202.13
"A28600278"	2010	21219
"A38014114"	2016	21230
"A12023693"	2008	21231.42
"A28283794"	2014	21234.75
"A08332363"	2015	21251.16
"A46336152"	2008	21251.78
"A28173573"	2011	21254.21
"A38014114"	2017	21260.74
"A43019868"	2017	21268.39
"A30033898"	2014	21277.1
"B29014826"	2012	21277.3
"A28293884"	2012	21300.21
"A38010997"	2015	21313.38
"B28250090"	2017	21332.56
"B28757730"	2011	21337.32
"B84227461"	2017	21343
"A46092094"	2009	21348.99
"A80316672"	2009	21356
"A28359073"	2015	21373.9
"B27013556"	2012	21378.94
"A13010004"	2009	21398.48
"A46336152"	2010	21410.85
"A08116147"	2013	21433
"A07427081"	2015	21437.67
"B28227866"	2011	21451.28
"A12015673"	2013	21477.1
"A80352420"	2015	21493.83
"A08106031"	2015	21505
"A33013202"	2014	21509.96
"A28164374"	2011	21539.54
"A46092094"	2013	21540.12
"B08373250"	2008	21542.03
"B73070914"	2014	21604.06
"A08276438"	2010	21616.13
"B43029305"	2013	21623.01
"A28146579"	2009	21626.44
"A48025845"	2011	21652.76
"B08100380"	2008	21655
"A36226645"	2017	21669.4
"A46336152"	2011	21695.79
"A15012305"	2011	21746.81
"A28077709"	2009	21757
"A08291924"	2015	21784.38
"A30035521"	2013	21785.78
"A28574044"	2013	21792.8
"A28475770"	2008	21799.01
"A53283511"	2012	21817.09
"A48057467"	2014	21826.91
"A28627446"	2014	21831.84
"A02003754"	2013	21841.15
"A80352420"	2017	21844.78
"A28695021"	2012	21854.86
"A28451649"	2015	21886.04
"A28292084"	2017	21895.73
"A04047700"	2009	21904.27
"A15007750"	2011	21929.93
"A46077053"	2015	21963.32
"A28400323"	2010	21967.69
"A06003800"	2012	21979
"A15012305"	2014	21994.01
"B60024353"	2012	21999.26
"A46077053"	2011	22013.36
"A14023139"	2007	22015.76
"A08291924"	2013	22026.87
"A33018425"	2009	22047.81
"A40004731"	2013	22062.89
"A28362127"	2007	22076.07
"B38005377"	2011	22122.53
"A36036739"	2011	22133.39
"F41114141"	2017	22138.68
"A12029039"	2013	22210.4
"B01218932"	2010	22224
"B35042092"	2007	22241.94
"A32006413"	2014	22242.19
"A46092094"	2015	22309.47
"B47009626"	2011	22316.75
"A28404614"	2010	22330.8
"A46074647"	2017	22347.16
"A12011946"	2009	22356.46
"A36036739"	2010	22365.39
"A47005095"	2015	22371.76
"A15012305"	2013	22424.18
"A11000288"	2008	22474.97
"A78092764"	2016	22476.07
"A12023693"	2012	22484.21
"A29051067"	2014	22517.11
"B27007897"	2017	22547.07
"B36007904"	2012	22564.02
"A08291924"	2014	22580.72
"B08407322"	2015	22606.75
"A06003800"	2015	22638.33
"A11000288"	2007	22650.91
"A15007750"	2016	22700.14
"B30009039"	2009	22728.72
"A28077709"	2008	22733
"A01019702"	2014	22763.12
"A28173573"	2009	22768.78
