nif	year	intereses
"B36610004"	2014	
"A09013947"	2017	
"A08033474"	2009	
"V04509865"	2009	
"A02436152"	2007	
"A08183485"	2016	
"A17035361"	2009	
"A01009075"	2015	
"A21391917"	2009	
"A17035361"	2012	
"A21009295"	2008	
"A08033474"	2013	
"B48045942"	2008	
"A08201238"	2017	
"A31009665"	2014	
"A28683068"	2017	
"A28040996"	2012	
"F95002150"	2010	
"A48093983"	2013	
"B20759023"	2017	
"A28127462"	2017	
"B92554765"	2007	
"A14023139"	2014	
"B01015221"	2014	
"A12029195"	2015	
"F18034686"	2014	
"B15015712"	2012	
"A08539553"	2009	
"A31001027"	2015	
"A07019698"	2008	
"A85280253"	2009	
"A38473724"	2016	
"A28505337"	2014	
"A28505337"	2016	
"A28510246"	2012	
"A45063039"	2015	
"A70063383"	2011	
"B12662722"	2007	
"A08009490"	2008	
"B46092755"	2007	
"A08146870"	2015	
"A28515567"	2008	
"A20049078"	2008	
"A16004665"	2007	
"V57525560"	2014	
"B50038033"	2015	
"F38004289"	2016	
"A30006308"	2015	
"A12023693"	2017	
"B85692374"	2015	
"A28472256"	2016	
"B84768761"	2007	
"B33920141"	2007	
"A46036380"	2014	
"B60241437"	2015	
"A28554707"	2015	
"A35036599"	2013	
"A21391917"	2008	
"A08051526"	2016	
"B38001905"	2007	
"B03028099"	2013	
"A17035361"	2017	
"B35044197"	2016	
"B08304610"	2017	
"A28586626"	2010	
"A85279107"	2008	
"A48061345"	2012	
"B63805295"	2007	
"A28136711"	2016	
"A46145728"	2016	
"B23219009"	2011	
"A08539553"	2010	
"B91629634"	2012	
"A08515116"	2015	
"A08193591"	2007	
"B64455447"	2013	
"B92709526"	2010	
"A23205289"	2010	
"A28530699"	2009	
"A28515567"	2012	
"A28530699"	2013	
"A38485827"	2014	
"A29057833"	2014	
"A09031089"	2015	
"A42000471"	2011	
"F08203663"	2009	
"A91369819"	2014	
"F28698488"	2017	
"A24025611"	2017	
"B32362410"	2007	
"A28709053"	2017	
"F41114141"	2009	
"A28539013"	2012	
"B08375677"	2009	
"A28539013"	2017	
"B83060756"	2007	
"A45018926"	2016	
"B35642198"	2011	
"A28058758"	2017	
"F49006554"	2015	
"A08560823"	2011	
"B11009917"	2008	
"A38013744"	2015	
"B23219009"	2017	
"A08270357"	2014	
"B30025449"	2016	
"B12662722"	2011	
"A06011381"	2014	
"B83426387"	2015	
"A57277709"	2009	
"B47484290"	2007	
"A28547115"	2017	
"B28757730"	2008	
"B34007211"	2016	
"A18008334"	2016	
"A41081886"	2013	
"A28586592"	2016	
"A28552404"	2014	
"F37014560"	2011	
"B84348622"	2008	
"A36010676"	2013	
"A08072209"	2012	
"A28171916"	2014	
"A28554624"	2015	
"A32006504"	2015	
"B82424276"	2017	
"A08699720"	2011	
"A80632573"	2014	
"B28250090"	2011	
"A82843129"	2012	
"A53552634"	2007	
"B03037736"	2017	
"A28013407"	2012	
"A49004484"	2016	
"A08075293"	2015	
"B18252338"	2012	
"A32006504"	2016	
"A24009086"	2011	
"F20025441"	2013	
"B63805295"	2011	
"A08194284"	2016	
"A80200868"	2017	
"A08227928"	2015	
"A28650307"	2015	
"A28562429"	2016	
"A08250425"	2015	
"A08392938"	2015	
"B09319021"	2017	
"A53817359"	2008	
"B60074663"	2008	
"B34224923"	2011	
"A46002184"	2007	
"A48069991"	2017	
"A08183485"	2015	
"A08560823"	2016	
"B38628590"	2007	
"B21376942"	2007	
"F50011139"	2012	
"A28515567"	2016	
"B91235622"	2017	
"A36610590"	2011	
"B03067477"	2015	
"B28126886"	2015	
"A28173573"	2017	
"A39025838"	2011	
"B92328129"	2016	
"A18016709"	2015	
"A13010004"	2012	
"B31777691"	2014	
"F01048735"	2007	
"B34226514"	2012	
"B28554608"	2015	
"A28465680"	2014	
"A01010701"	2015	
"F95002150"	2016	
"A60474376"	2014	
"B61622742"	2012	
"A38013744"	2014	
"A20015368"	2012	
"F37014560"	2010	
"B96695622"	2015	
"A46084984"	2014	
"B62850094"	2016	
"B43907112"	2007	
"A48110381"	2007	
"B33605031"	2009	
"F25002338"	2016	
"B29212644"	2014	
"A28491041"	2009	
"B08704439"	2016	
"A37010295"	2007	
"A08640039"	2012	
"B92328129"	2015	
"B64055445"	2007	
"B28094944"	2015	
"B31777691"	2010	
"B99029365"	2008	
"A37010295"	2016	
"B92554765"	2008	
"B96906375"	2007	
"A48050728"	2016	
"A46023347"	2012	
"A85279107"	2010	
"A28399186"	2011	
"A35004399"	2017	
"A28154029"	2015	
"B97389209"	2009	
"B83481002"	2007	
"A08147555"	2010	
"A28672921"	2016	
"A08453219"	2015	
"A46008827"	2010	
"A28171916"	2015	
"B83495101"	2015	
"B85036887"	2011	
"B08499410"	2016	
"B83743815"	2009	
"A01376888"	2007	
"B12008660"	2008	
"A28669851"	2010	
"B84348622"	2011	
"B20057063"	2008	
"B46131371"	2014	
"A03076270"	2016	
"A38026373"	2017	
"B83541912"	2008	
"B28692309"	2017	
"B33605031"	2011	
"A46105532"	2009	
"A36040442"	2016	
"A28465680"	2013	
"A38762167"	2007	
"A26001867"	2013	
"A08117806"	2014	
"A28658177"	2014	
"A36040442"	2014	
"A28613347"	2009	
"B28296283"	2017	
"B84599422"	2011	
"B46090692"	2012	
"A08574881"	2017	
"A48049928"	2016	
"A28554707"	2009	
"B48605521"	2010	
"A28154029"	2017	
"A36002830"	2014	
"A46078556"	2014	
"A46070520"	2017	
"A28658177"	2015	
"B15015712"	2011	
"A12014569"	2016	
"B43636075"	2007	
"B38022570"	2016	
"F95002150"	2012	
"A08110249"	2015	
"A45002219"	2016	
"A01004993"	2014	
"A08560823"	2013	
"A20015368"	2008	
"A08121279"	2015	
"A34169144"	2017	
"A35036599"	2010	
"V38081873"	2008	
"B30028187"	2016	
"A81256661"	2010	
"B31007354"	2016	
"A28650307"	2017	
"A43016286"	2016	
"A28650307"	2012	
"A08576068"	2013	
"A78753514"	2016	
"A18001412"	2012	
"A08255374"	2017	
"A47008487"	2012	
"A28638542"	2015	
"V11317633"	2017	
"A08170151"	2017	
"A07028210"	2012	
"A70063383"	2012	
"A28649747"	2015	
"A28649747"	2014	
"A01012921"	2017	
"A23014871"	2017	
"A08033474"	2011	
"A28554707"	2014	
"V38081873"	2011	
"A08484925"	2014	
"B31071178"	2010	
"B84309616"	2011	
"B83541912"	2007	
"A01009414"	2015	
"B08565988"	2011	
"A31086598"	2015	
"A28647758"	2008	
"A08051526"	2015	
"A28648053"	2015	
"A08250425"	2011	
"A08244220"	2015	
"B83257295"	2014	
"A30006308"	2017	
"A36010676"	2012	
"B08415424"	2007	
"B11606647"	2017	
"V48566475"	2017	
"A12014346"	2017	
"B31071178"	2009	
"V57525560"	2012	
"B83211318"	2008	
"A48032981"	2013	
"A28651222"	2017	
"A84451848"	2011	
"B83274621"	2008	
"F38004289"	2010	
"A08616542"	2015	
"A08195927"	2015	
"A08533119"	2013	
"B01128552"	2017	
"F38004289"	2009	
"B83325076"	2008	
"V61861548"	2007	
"B41006578"	2011	
"A24011330"	2014	
"B46124434"	2012	
"F35006451"	2015	
"B99029365"	2009	
"B38020020"	2012	
"A28483691"	2007	
"F43393065"	2017	
"A08242992"	2013	
"A74255282"	2007	
"B18751461"	2011	
"A49004484"	2015	
"A06244131"	2016	
"V95436002"	2012	
"B46118303"	2015	
"A02006419"	2017	
"A84911445"	2007	
"B48045942"	2010	
"A28431161"	2015	
"B63677223"	2011	
"B83495101"	2017	
"A07028210"	2014	
"A58356213"	2012	
"A01006055"	2007	
"A29057833"	2015	
"A16010225"	2016	
"F35006451"	2008	
"F01131978"	2012	
"B46055448"	2012	
"B24014292"	2014	
"B28337038"	2011	
"F95073748"	2012	
"A08681637"	2013	
"A46075206"	2015	
"A46055497"	2011	
"B62236781"	2007	
"A07028210"	2015	
"A46055497"	2012	
"A47024393"	2017	
"B09394289"	2008	
"A47007281"	2011	
"B45011269"	2016	
"A08201238"	2010	
"B85010643"	2007	
"A08463481"	2007	
"B08583452"	2015	
"A28399186"	2014	
"A46084984"	2010	
"A07049133"	2017	
"A31449002"	2016	
"A82831025"	2007	
"F38004289"	2008	
"B46163655"	2016	
"B74148388"	2011	
"A43020643"	2017	
"A28184661"	2016	
"A33036807"	2015	
"A12016093"	2017	
"A28013407"	2011	
"A48094486"	2010	
"A18077875"	2011	
"A82843129"	2008	
"A84039338"	2009	
"A08201238"	2008	
"A28539013"	2014	
"A36002830"	2012	
"B03034006"	2015	
"A48069991"	2008	
"A48069991"	2011	
"A48069991"	2015	
"B83045674"	2007	
"B50009349"	2013	
"B83603746"	2007	
"A79492104"	2016	
"A28368280"	2012	
"A28431161"	2017	
"B95388450"	2010	
"A85270965"	2012	
"B36606853"	2016	
"A48071369"	2008	
"A16004665"	2009	
"A10294585"	2007	
"B83852160"	2009	
"A08535288"	2016	
"B83588657"	2007	
"B50002849"	2015	
"A38017679"	2013	
"V04509865"	2014	
"B64455447"	2008	
"F21339106"	2013	
"A28650307"	2014	
"B12681060"	2011	
"A08466187"	2017	
"A20018610"	2017	
"A08024317"	2016	
"A08009490"	2009	
"A79203568"	2008	
"A08241267"	2008	
"A08024317"	2017	
"A08441495"	2013	
"V61861548"	2014	
"V95436002"	2010	
"A08617128"	2016	
"A11605409"	2008	
"B30604854"	2017	
"A45006459"	2016	
"A08515116"	2013	
"A08012676"	2013	
"B83426387"	2008	
"B83426387"	2009	
"F38008579"	2017	
"A07013907"	2012	
"A35047778"	2008	
"A30011282"	2017	
"A48077184"	2013	
"B20078598"	2013	
"A47008487"	2016	
"A20042933"	2016	
"B83495101"	2007	
"B63458004"	2007	
"B08375677"	2010	
"A28487460"	2015	
"B08121931"	2014	
"B23219009"	2013	
"B76013721"	2014	
"B64555980"	2014	
"A08033474"	2015	
"B13008669"	2011	
"A35098482"	2017	
"A38017679"	2017	
"B57487159"	2009	
"B83426387"	2017	
"F32001976"	2011	
"A28465680"	2011	
"A12017919"	2016	
"A29018223"	2009	
"B47009840"	2013	
"A08227928"	2013	
"B50776657"	2016	
"A20063038"	2010	
"B08094237"	2012	
"A20055380"	2016	
"B84822832"	2011	
"A08345233"	2016	
"B21376942"	2010	
"A07027261"	2012	
"B18694349"	2008	
"A82667155"	2015	
"B15862667"	2009	
"A29057833"	2017	
"A78879079"	2017	
"A85280253"	2013	
"B57551350"	2011	
"A46099776"	2014	
"A03077898"	2014	
"A07016025"	2011	
"A31003304"	2016	
"A48094486"	2009	
"F38004289"	2014	
"B62409065"	2007	
"A48032981"	2015	
"A58664764"	2010	
"B11604402"	2017	
"B15015712"	2007	
"A78753514"	2014	
"B11009917"	2015	
"A14012819"	2016	
"A08535288"	2017	
"B83185140"	2017	
"A80482334"	2013	
"A32006835"	2015	
"B03051927"	2014	
"A28341055"	2013	
"B38828687"	2009	
"A48059943"	2010	
"B28483345"	2010	
"V48566475"	2014	
"A16010340"	2007	
"B38380473"	2010	
"F06305007"	2016	
"B61175725"	2017	
"A08533119"	2010	
"A48059943"	2009	
"A58583766"	2014	
"A41081886"	2017	
"B50776657"	2007	
"A36828374"	2015	
"B84822832"	2017	
"B03035854"	2011	
"B83603746"	2009	
"B83071928"	2007	
"A08385395"	2015	
"A78355278"	2016	
"B84894377"	2010	
"A46031761"	2017	
"A46002184"	2013	
"A46089819"	2011	
"B83257295"	2008	
"A02003465"	2007	
"B82956517"	2007	
"B73108755"	2007	
"A48050439"	2008	
"A80482334"	2017	
"A50055532"	2011	
"A48049928"	2012	
"A05122460"	2017	
"B27009794"	2016	
"A48034110"	2007	
"A01376888"	2015	
"F95002150"	2009	
"A91291435"	2009	
"A07078116"	2016	
"B01376615"	2007	
"A37018603"	2014	
"A45063039"	2016	
"A84534627"	2007	
"B08415424"	2008	
"A46056255"	2017	
"A39022660"	2017	
"F95002150"	2013	
"B20078598"	2009	
"A08609281"	2016	
"A45018926"	2014	
"A08194284"	2015	
"A08699720"	2017	
"A08194284"	2017	
"B33025123"	2017	
"B83393223"	2008	
"B20759023"	2007	
"A82667155"	2016	
"B30029110"	2014	
"A39000104"	2007	
"B57362105"	2007	
"A38762167"	2010	
"A33015728"	2016	
"F95073748"	2013	
"A34011411"	2016	
"B31007354"	2007	
"A08667925"	2012	
"B84348622"	2010	
"V11317633"	2013	
"A16010225"	2015	
"A50004860"	2016	
"B03077039"	2010	
"A08012676"	2010	
"A83337477"	2008	
"A48000939"	2015	
"A42000471"	2016	
"B36639060"	2017	
"A03041183"	2017	
"A28013407"	2008	
"B62916077"	2007	
"A46021804"	2014	
"A36616746"	2017	
"F50011139"	2007	
"A17014069"	2017	
"A28250439"	2016	
"G07065709"	2015	
"B08059636"	2015	
"A80959612"	2015	
"V43661891"	2007	
"A31035413"	2015	
"A79203568"	2009	
"A07019698"	2015	
"B41006578"	2009	
"A30028559"	2017	
"B20078598"	2015	
"A30009146"	2009	
"A24014227"	2015	
"A21006861"	2007	
"F08203663"	2015	
"B92554765"	2010	
"A23004369"	2013	
"A16010225"	2007	
"A48032981"	2017	
"B79959961"	2014	
"A28372803"	2016	
"B20035424"	2014	
"B28257434"	2017	
"B64455447"	2015	
"A13010046"	2012	
"B83495101"	2008	
"B63805295"	2008	
"A22271209"	2009	
"B09417932"	2009	
"A48069991"	2009	
"B35597020"	2008	
"A46055794"	2010	
"A46002184"	2008	
"A04006417"	2017	
"B82612896"	2008	
"A28012656"	2016	
"B08702938"	2017	
"A92954130"	2009	
"A47007281"	2008	
"A12021366"	2011	
"A07036569"	2017	
"A16004665"	2017	
"B83782169"	2008	
"F27016591"	2016	
"A33026907"	2017	
"A08689796"	2017	
"B14819643"	2009	
"A18016709"	2016	
"A62704457"	2007	
"B03034501"	2017	
"A43110337"	2015	
"A08303869"	2007	
"A28603611"	2010	
"A24004426"	2014	
"F30587919"	2008	
"B37002854"	2017	
"B41021767"	2017	
"A81256661"	2014	
"A38030680"	2007	
"A44003663"	2009	
"B47572367"	2008	
"B31089071"	2017	
"B83782169"	2014	
"A10010445"	2017	
"A14580385"	2009	
"A28377331"	2015	
"A63736458"	2011	
"A48000939"	2014	
"A04005302"	2017	
"B99029365"	2007	
"A96966049"	2008	
"A97617773"	2011	
"B08488645"	2012	
"B41021767"	2016	
"A08405490"	2015	
"A24015802"	2008	
"V04509865"	2013	
"A28154029"	2016	
"A92152602"	2017	
"A96646880"	2011	
"A28431161"	2013	
"A08438061"	2017	
"A43016286"	2017	
"A46008827"	2009	
"A48107171"	2014	
"B36014975"	2016	
"B30010797"	2014	
"B79232096"	2007	
"B25015017"	2015	
"B84894377"	2008	
"V11317633"	2007	
"B84504455"	2010	
"A06445746"	2008	
"B28072205"	2017	
"V11317633"	2012	
"B82899550"	2015	
"B47009840"	2014	
"B35110410"	2017	
"A11957792"	2014	
"A01004993"	2012	
"B45017613"	2013	
"A46164034"	2008	
"A85125078"	2011	
"A08146870"	2017	
"V30558738"	2011	
"A25043704"	2017	
"V04509865"	2007	
"A48069991"	2014	
"B31089071"	2015	
"A46031845"	2015	
"A33126244"	2007	
"A23205289"	2008	
"B46124434"	2015	
"V11317633"	2014	
"A35515485"	2011	
"B41006578"	2017	
"A28392736"	2016	
"A28494482"	2017	
"A28505337"	2017	
"A41087354"	2014	
"F49006554"	2010	
"A28740397"	2012	
"A28040996"	2013	
"A08533119"	2016	
"B60241437"	2014	
"A81505752"	2016	
"A47018361"	2015	
"B92963628"	2012	
"V28664472"	2007	
"A08147555"	2009	
"A63414486"	2007	
"B18751461"	2007	
"A63047922"	2016	
"B31071178"	2017	
"B31089071"	2007	
"A74255282"	2011	
"B35029420"	2016	
"A31829203"	2010	
"A08146870"	2013	
"A07046659"	2013	
"A08024317"	2012	
"B63458004"	2009	
"B99029365"	2010	
"B15862667"	2007	
"B35018332"	2010	
"A06419220"	2007	
"A83932475"	2008	
"A28554624"	2016	
"A01008234"	2015	
"A28355931"	2011	
"B12557773"	2007	
"A27009737"	2012	
"A28465680"	2009	
"A17001207"	2007	
"B50027846"	2017	
"A30603757"	2011	
"B28255016"	2010	
"V30558738"	2009	
"A83932475"	2010	
"A97789861"	2010	
"A17006792"	2016	
"B28059012"	2017	
"A20070371"	2010	
"B80397409"	2017	
"B08565988"	2012	
"B46715934"	2017	
"A08463481"	2010	
"B83654426"	2007	
"A48093983"	2015	
"A08195927"	2016	
"B48081715"	2007	
"A16010225"	2014	
"A48094486"	2011	
"B20035424"	2011	
"A20049078"	2011	
"A73350399"	2008	
"B33605031"	2012	
"A50055532"	2015	
"B38425070"	2007	
"A08646143"	2015	
"A28695930"	2016	
"B01376615"	2010	
"B46163655"	2017	
"A36606895"	2014	
"B83588657"	2010	
"F30046411"	2008	
"A78879079"	2013	
"B41217761"	2007	
"B41591165"	2014	
"A08698862"	2013	
"A97398317"	2007	
"B03072493"	2017	
"B53548384"	2007	
"A78753514"	2017	
"A11606134"	2008	
"B08094237"	2016	
"A37010295"	2011	
"A37010295"	2012	
"A20018610"	2016	
"F27016591"	2015	
"B83782169"	2009	
"A83956136"	2016	
"B35022425"	2016	
"A08595324"	2017	
"A37010295"	2014	
"B48120810"	2008	
"A08463481"	2008	
"V30558738"	2010	
"B62293113"	2015	
"A28603611"	2013	
"B39523956"	2008	
"B83814251"	2007	
"F12039442"	2012	
"F27016591"	2007	
"F27007608"	2017	
"A28700383"	2017	
"B97861843"	2008	
"A06008411"	2010	
"F27007608"	2014	
"B83826230"	2007	
"F27007608"	2012	
"B83826230"	2009	
"A37010295"	2017	
"A01337260"	2007	
"A41010257"	2017	
"A08289902"	2015	
"F35006451"	2011	
"B31071178"	2011	
"B45555489"	2007	
"B85160976"	2012	
"A48032981"	2011	
"A47008487"	2014	
"B46135364"	2017	
"A28372803"	2008	
"B83156745"	2016	
"A47008487"	2011	
"A48087126"	2016	
"A45006459"	2008	
"B83852160"	2007	
"A02436152"	2010	
"F21339106"	2007	
"B83852160"	2010	
"A83741967"	2009	
"A28695930"	2017	
"F20025441"	2014	
"A26011320"	2015	
"A30036214"	2009	
"F20025441"	2011	
"B84150994"	2008	
"A23004369"	2011	
"B28465730"	2013	
"A28011872"	2016	
"B84150994"	2009	
"A11000098"	2014	
"B12008660"	2015	
"B50009349"	2014	
"A27009737"	2017	
"B15782550"	2007	
"B03061124"	2017	
"A08577215"	2017	
"F14016729"	2014	
"B83242248"	2007	
"A08197881"	2013	
"A12004131"	2010	
"A60651783"	2010	
"B08100380"	2017	
"A46098521"	2016	
"A28394633"	2014	
"B28094944"	2012	
"A50012822"	2016	
"A12018354"	2012	
"B84871607"	2011	
"B83588657"	2011	
"B41088642"	2017	
"A84050301"	2008	
"A08194284"	2012	
"B84309616"	2009	
"F12039442"	2016	
"B38071155"	2014	
"B91629634"	2017	
"A08640039"	2014	
"B41033267"	2016	
"F12039442"	2011	
"B34224923"	2008	
"A30035810"	2017	
"B11606647"	2016	
"B82424276"	2007	
"A08296790"	2017	
"A08640039"	2015	
"B84311760"	2009	
"B84311760"	2010	
"A10294585"	2008	
"F10109296"	2011	
"F10109296"	2008	
"A08120859"	2014	
"A28111342"	2013	
"A48093983"	2014	
"A17018391"	2016	
"A28431161"	2016	
"A48175699"	2017	
"B12681060"	2009	
"B43009091"	2014	
"B15021520"	2016	
"A48040232"	2015	
"A28603611"	2015	
"B08094237"	2017	
"A80098734"	2016	
"A23012305"	2008	
"B15862667"	2008	
"A81487027"	2009	
"A28515567"	2010	
"B15021520"	2014	
"B13008669"	2010	
"A83337477"	2007	
"B84363555"	2007	
"B84363555"	2008	
"B84363555"	2009	
"A12029195"	2014	
"A03062197"	2017	
"A46126686"	2017	
"A03042504"	2015	
"B25010257"	2017	
"A12010914"	2017	
"B38380473"	2011	
"A97617773"	2010	
"F49006554"	2016	
"A02436152"	2009	
"B92963628"	2011	
"G38004297"	2017	
"B30031694"	2017	
"A46023347"	2014	
"A46075206"	2014	
"B84443480"	2007	
"A48840359"	2014	
"B35029420"	2014	
"A11005840"	2010	
"A12004131"	2009	
"B84504455"	2007	
"B14819643"	2014	
"A46075206"	2016	
"B84504455"	2011	
"A39005095"	2008	
"A74255282"	2014	
"A32002107"	2016	
"A28411585"	2008	
"B84527704"	2007	
"A10301240"	2008	
"A74255282"	2009	
"A48071369"	2007	
"A08093015"	2014	
"B95388450"	2009	
"B57175283"	2007	
"A74136060"	2007	
"A41014457"	2012	
"B83840900"	2009	
"B28538874"	2014	
"A73350399"	2011	
"A78879079"	2015	
"A73350399"	2009	
"A31065816"	2017	
"A31189350"	2009	
"A01006055"	2011	
"B95486213"	2009	
"A28552404"	2016	
"A20024832"	2014	
"A08158172"	2007	
"A01009414"	2017	
"A48981641"	2014	
"A70063383"	2010	
"B84570803"	2012	
"B45013455"	2012	
"A63796395"	2009	
"A63776306"	2010	
"B85133544"	2010	
"B84598192"	2011	
"A84911445"	2009	
"B47572367"	2011	
"A63746275"	2011	
"A63746275"	2008	
"F08203663"	2016	
"A63746275"	2007	
"A28011872"	2015	
"B92709526"	2017	
"B12523601"	2012	
"A08659302"	2014	
"A36016350"	2015	
"A28465680"	2010	
"A32006504"	2010	
"A41080144"	2017	
"F95073748"	2017	
"A63736359"	2010	
"A08072209"	2011	
"A63736359"	2007	
"B78077724"	2017	
"A50004860"	2015	
"B95388450"	2008	
"A63645220"	2011	
"B48605521"	2012	
"F08203663"	2007	
"B11576006"	2008	
"B85294916"	2008	
"A08552622"	2012	
"B12681060"	2008	
"B84654201"	2009	
"A01000116"	2012	
"A46078556"	2011	
"B54055140"	2009	
"A46078556"	2012	
"A08072209"	2013	
"C08164253"	2007	
"A63414486"	2009	
"A20063038"	2014	
"A17018391"	2009	
"B45017613"	2017	
"B85133544"	2008	
"B84871607"	2010	
"A28283794"	2017	
"B84768761"	2011	
"A50011717"	2011	
"A46021804"	2011	
"B50009349"	2016	
"A28649747"	2017	
"A28465680"	2016	
"B84822832"	2009	
"B84822832"	2010	
"A26014035"	2017	
"A43110337"	2016	
"A15020480"	2010	
"A31406945"	2016	
"B84822832"	2015	
"B62850094"	2008	
"A48029847"	2008	
"V11317633"	2011	
"A12014569"	2017	
"B84871607"	2009	
"F41114141"	2015	
"A16004665"	2010	
"A38017679"	2007	
"A35014414"	2007	
"B35028281"	2015	
"B84598192"	2010	
"A08515116"	2016	
"B28554608"	2016	
"F20025441"	2016	
"A32002107"	2017	
"A25000613"	2015	
"F04030672"	2016	
"F04030672"	2015	
"A08010779"	2015	
"A84451848"	2017	
"B97623938"	2007	
"F04030672"	2014	
"A50012822"	2015	
"A26011320"	2017	
"A38762167"	2008	
"B08488660"	2013	
"B46055448"	2011	
"B97751978"	2007	
"A03009347"	2015	
"A20054854"	2012	
"A50055532"	2016	
"A41002841"	2011	
"A06337331"	2016	
"B83588657"	2008	
"A28647758"	2014	
"F28698488"	2016	
"A48032981"	2016	
"A35811272"	2009	
"B85010643"	2010	
"B85010643"	2012	
"B36880003"	2007	
"F04005344"	2011	
"A30038020"	2017	
"B85036887"	2007	
"A47007281"	2017	
"B39541776"	2007	
"B84886837"	2009	
"A28171445"	2013	
"B29053808"	2016	
"B08094237"	2015	
"A08120859"	2017	
"B15043961"	2008	
"A91151431"	2007	
"A73127771"	2007	
"A13010046"	2015	
"A47018361"	2016	
"B31007354"	2015	
"A17006479"	2009	
"B12003554"	2015	
"B37015526"	2015	
"A20049078"	2010	
"A17039223"	2015	
"A03063690"	2012	
"B85133544"	2011	
"F01131978"	2014	
"A03063690"	2017	
"B12024873"	2011	
"A28208825"	2017	
"B85160976"	2009	
"A34011411"	2017	
"F01131978"	2011	
"B31784895"	2007	
"A07061534"	2017	
"A20018610"	2015	
"A50050236"	2015	
"B08459273"	2017	
"A84911825"	2008	
"A07028210"	2016	
"A84911445"	2010	
"B85225282"	2009	
"A28649747"	2013	
"A50029800"	2016	
"A18017244"	2017	
"A08698862"	2015	
"A28040418"	2016	
"B83852160"	2008	
"B97861843"	2013	
"A30006308"	2014	
"A28013407"	2014	
"A30007231"	2017	
"A25529074"	2008	
"A17018391"	2017	
