nif	year	acreed_lp
"B39541776"	2007	
"A08699720"	2010	
"B37012069"	2008	
"A03077898"	2014	
"V95436002"	2009	
"A14037832"	2015	
"A30012959"	2017	
"A28658177"	2016	
"A14015101"	2011	
"B27008390"	2016	
"A02003465"	2007	
"B18751461"	2009	
"A46022117"	2010	
"A10011641"	2016	
"V82171133"	2017	
"B03020740"	2012	
"B46124434"	2008	
"A08508418"	2016	
"B50054154"	2017	
"A03027919"	2014	
"A48050439"	2008	
"A08257925"	2015	
"A08646143"	2016	
"B91629634"	2007	
"A18008334"	2015	
"B84603935"	2012	
"B28084168"	2015	
"A48081061"	2017	
"A28392736"	2015	
"B43952126"	2012	
"A12105029"	2013	
"A04006417"	2017	
"A12014346"	2016	
"A41008640"	2016	
"A03021409"	2016	
"A08699720"	2011	
"V43129667"	2015	
"A30014211"	2015	
"B46054508"	2014	
"A18017244"	2013	
"A28132959"	2015	
"A18020271"	2012	
"F95073748"	2017	
"B84504455"	2008	
"A18024919"	2009	
"A28465680"	2008	
"A46098521"	2015	
"A02436152"	2011	
"A81931214"	2014	
"A45012226"	2014	
"B47531462"	2009	
"A46336152"	2016	
"A08131153"	2008	
"B03036712"	2014	
"B12024873"	2012	
"A43042324"	2009	
"B03072493"	2017	
"B46051116"	2015	
"A08042764"	2014	
"F04005344"	2013	
"A18565705"	2008	
"A08296790"	2017	
"A30007231"	2017	
"B15043961"	2007	
"A20779849"	2007	
"V38081873"	2008	
"A47022058"	2009	
"A08438061"	2011	
"A11000098"	2014	
"A19011626"	2014	
"B81864894"	2016	
"A28431161"	2016	
"A28431161"	2014	
"A36040442"	2015	
"A28431161"	2010	
"B02419273"	2016	
"B61252185"	2008	
"A50050236"	2013	
"A19012962"	2017	
"A28505402"	2007	
"A15000227"	2010	
"A48080147"	2008	
"A23205289"	2009	
"B46108403"	2014	
"A01008234"	2015	
"A48081061"	2016	
"B39523956"	2007	
"A81256661"	2012	
"A08688095"	2015	
"A84534627"	2012	
"B45493418"	2007	
"A28198356"	2017	
"A50040013"	2007	
"B24016693"	2017	
"A20005351"	2008	
"A36615896"	2016	
"B03101748"	2012	
"F21339106"	2008	
"A27005834"	2010	
"A20054854"	2017	
"A06016208"	2017	
"A31035413"	2012	
"A08413403"	2015	
"B08365215"	2011	
"A28173573"	2016	
"B28250090"	2014	
"B28115533"	2014	
"A19011626"	2011	
"B46007787"	2010	
"B12024873"	2015	
"A46031845"	2016	
"A46008827"	2011	
"A20015368"	2012	
"A28732774"	2017	
"B48070155"	2017	
"A03062619"	2016	
"B08375677"	2011	
"A08098576"	2015	
"A20018610"	2013	
"A20018610"	2016	
"F35006451"	2012	
"A20020277"	2009	
"A36010676"	2016	
"B76013721"	2007	
"A20024568"	2014	
"B36614816"	2015	
"A20024568"	2016	
"A43621416"	2008	
"A38762167"	2007	
"A46092094"	2010	
"B20035424"	2011	
"A48094486"	2010	
"B39551973"	2008	
"A08432114"	2007	
"B84886837"	2011	
"A33026907"	2016	
"B61967774"	2015	
"A08508418"	2017	
"A03167939"	2014	
"A45002839"	2013	
"A09028184"	2017	
"A42000471"	2013	
"B83156745"	2016	
"A85426971"	2011	
"B28460681"	2008	
"A20032678"	2010	
"A80352750"	2016	
"A81408817"	2016	
"A20032678"	2012	
"A08720245"	2009	
"A97163653"	2017	
"A30035547"	2011	
"A20032678"	2015	
"B28120012"	2014	
"A08369068"	2014	
"A24025611"	2016	
"A20036083"	2009	
"A17035361"	2013	
"B15010168"	2017	
"A78020732"	2015	
"A36040442"	2016	
"A17045972"	2017	
"B39008404"	2017	
"A28392736"	2011	
"A28404614"	2015	
"A08218810"	2017	
"A48069991"	2015	
"A28562908"	2015	
"A20806329"	2010	
"A50030543"	2015	
"B08488660"	2009	
"A07123441"	2014	
"B32362410"	2009	
"B91629634"	2016	
"A14015101"	2014	
"A74255282"	2017	
"A46002184"	2010	
"A85270965"	2008	
"A30014211"	2014	
"A48032981"	2010	
"B03077039"	2012	
"A78020732"	2016	
"A20047726"	2012	
"A20047726"	2016	
"A20049078"	2008	
"A28192532"	2013	
"A20574372"	2013	
"A08241267"	2012	
"B22009575"	2014	
"A28399434"	2017	
"B39021217"	2017	
"B64055445"	2011	
"A40004210"	2014	
"B83680322"	2007	
"B08488660"	2014	
"A28399186"	2016	
"A27005834"	2009	
"A20063038"	2014	
"A41028820"	2017	
"A79203568"	2011	
"A28399186"	2011	
"A20055380"	2015	
"F50011139"	2012	
"A23012305"	2011	
"A36602381"	2015	
"A47007281"	2011	
"A01012830"	2013	
"B61252185"	2017	
"A17006479"	2008	
"A08699720"	2014	
"A08369068"	2015	
"A38026605"	2014	
"A31394356"	2016	
"A31018799"	2011	
"A20063038"	2010	
"A49004484"	2015	
"B46090692"	2012	
"A41031303"	2014	
"A08392938"	2016	
"A36603637"	2013	
"A91291435"	2009	
"V43129667"	2009	
"B60241437"	2010	
"A46019204"	2016	
"A03066909"	2014	
"B47572367"	2014	
"B85692374"	2009	
"A08642886"	2014	
"A48000939"	2015	
"A20018610"	2015	
"A08552622"	2015	
"B03077039"	2014	
"B31027097"	2015	
"V11317633"	2012	
"A48114318"	2008	
"B28302305"	2017	
"B46167078"	2008	
"A20574372"	2014	
"B85133544"	2010	
"A28381267"	2016	
"A28381234"	2017	
"A08280323"	2014	
"F95002150"	2012	
"A08401184"	2015	
"A08377046"	2016	
"A20806329"	2007	
"A01012921"	2016	
"A28198356"	2010	
"A46031845"	2015	
"A97617773"	2010	
"A08463481"	2013	
"A30026363"	2011	
"A08227928"	2017	
"A08438061"	2016	
"A22009492"	2016	
"B48045942"	2007	
"A15023856"	2012	
"A28603611"	2009	
"A38026373"	2017	
"B08271694"	2007	
"A09014804"	2015	
"A30040083"	2014	
"A08711202"	2011	
"A48077184"	2015	
"A84434224"	2007	
"A21006911"	2013	
"A08392938"	2013	
"A13001730"	2015	
"B35597020"	2008	
"C08164253"	2007	
"A45005477"	2017	
"B83426387"	2017	
"A08616542"	2012	
"A50060011"	2014	
"A01010701"	2009	
"B14028732"	2016	
"B12008660"	2013	
"A20063038"	2017	
"A08481632"	2014	
"B81009151"	2017	
"B50938489"	2007	
"B84348622"	2016	
"A84434224"	2010	
"A28372803"	2012	
"A21016944"	2015	
"A06337331"	2016	
"B36913960"	2007	
"A14012819"	2009	
"A08072209"	2016	
"A08640039"	2010	
"A04119293"	2017	
"B85010643"	2016	
"A08131153"	2014	
"A21144498"	2015	
"A28123875"	2017	
"A46016374"	2015	
"A28368280"	2016	
"A21391917"	2007	
"A21391917"	2009	
"A21391917"	2010	
"A07216948"	2012	
"A46019204"	2017	
"A28603041"	2017	
"A46463311"	2015	
"A27007731"	2015	
"A22001721"	2014	
"A46031761"	2011	
"A41010257"	2010	
"A22005797"	2007	
"A35014414"	2009	
"A32006579"	2016	
"A22005797"	2014	
"A08509937"	2016	
"V43129667"	2017	
"A22007314"	2017	
"A08404212"	2016	
"B92963628"	2007	
"A41762386"	2016	
"B74102872"	2007	
"A20574372"	2010	
"A50011717"	2011	
"B35028281"	2011	
"A28658177"	2012	
"B92217975"	2007	
"B28126886"	2017	
"B35980937"	2011	
"A35004399"	2014	
"A08042764"	2017	
"A97789861"	2014	
"B31631062"	2015	
"F14016729"	2012	
"A08024317"	2016	
"B79232096"	2007	
"A58583766"	2011	
"B18006668"	2013	
"B06320410"	2007	
"A17038035"	2016	
"A28345148"	2011	
"A29057296"	2017	
"A08098949"	2012	
"B31083355"	2015	
"B54055140"	2011	
"F50561091"	2017	
"A30006308"	2013	
"A07013907"	2014	
"B81248361"	2015	
"A45063039"	2015	
"A30013627"	2015	
"A23004369"	2010	
"A35014414"	2008	
"A23004369"	2015	
"B85036887"	2007	
"A63736359"	2011	
"A08218810"	2015	
"A25529074"	2009	
"A01000777"	2012	
"A28539013"	2013	
"B46055448"	2014	
"A08290405"	2015	
"A38356937"	2015	
"A74255282"	2007	
"A03027919"	2010	
"A23011497"	2007	
"B82899550"	2007	
"A23012305"	2009	
"B03091527"	2015	
"F08203663"	2008	
"A38017679"	2007	
"A28156776"	2015	
"A08687204"	2015	
"A48107171"	2016	
"B01128552"	2008	
"A23014871"	2012	
"B57551350"	2014	
"A17014069"	2016	
"F25002338"	2008	
"A09013947"	2017	
"B31798929"	2014	
"A28411577"	2011	
"A29018223"	2016	
"B84527704"	2011	
"F01131978"	2016	
"A13001730"	2014	
"A46336152"	2017	
"A28054211"	2017	
"B83481002"	2014	
"A28487601"	2015	
"B15015712"	2007	
"B31007354"	2013	
"A35012012"	2017	
"B43952126"	2008	
"A08195927"	2017	
"A23205289"	2008	
"A09015256"	2013	
"A08513541"	2015	
"B74102872"	2010	
"F32001976"	2012	
"A43004472"	2011	
"B08488660"	2012	
"B83840900"	2007	
"A10301240"	2007	
"B03037736"	2015	
"A43029339"	2013	
"A47017637"	2008	
"A46146551"	2014	
"B28072205"	2016	
"A08170151"	2015	
"B46103131"	2017	
"A30005524"	2012	
"B83766485"	2008	
"A60963287"	2014	
"A22013502"	2016	
"B26451849"	2008	
"A31180060"	2016	
"F04005344"	2016	
"A42000471"	2016	
"A38017679"	2010	
"A32143588"	2009	
"A45002219"	2015	
"A57346926"	2011	
"A08568826"	2013	
"B46105771"	2013	
"A38017679"	2015	
"F37014560"	2016	
"A07033178"	2010	
"A46002184"	2017	
"B84871607"	2013	
"A31189350"	2008	
"B04348579"	2015	
"A08560823"	2016	
"A08649741"	2015	
"A46965034"	2016	
"A48016794"	2016	
"A24011165"	2016	
"A48049928"	2017	
"V03315637"	2007	
"B39446315"	2015	
"A08220428"	2009	
"A45019916"	2014	
"B11018462"	2016	
"F49006554"	2009	
"A53552634"	2007	
"A83578328"	2008	
"A38017679"	2013	
"A22001721"	2015	
"A12011672"	2009	
"A08170151"	2014	
"B08058026"	2017	
"B11009917"	2015	
"B16007551"	2007	
"F49006554"	2012	
"A59382762"	2015	
"A28586626"	2013	
"B08366155"	2012	
"A08533119"	2014	
"A41014457"	2012	
"A08681637"	2012	
"B73212417"	2007	
"B36002970"	2007	
"A30031769"	2016	
"B57551350"	2007	
"B31071178"	2016	
"B36009942"	2014	
"B92091404"	2014	
"A28556504"	2010	
"A78879079"	2017	
"B30010326"	2016	
"A01004993"	2013	
"B12027843"	2015	
"A25000613"	2015	
"A25005331"	2010	
"A25005331"	2013	
"A28551422"	2016	
"B84598192"	2010	
"B03077039"	2009	
"B30603229"	2016	
"B12026183"	2014	
"A25007105"	2011	
"B79959961"	2008	
"A78020732"	2017	
"A20073169"	2007	
"A08713869"	2017	
"A08195927"	2016	
"A46023347"	2016	
"A46008827"	2017	
"A46005252"	2017	
"A46145728"	2017	
"B83766485"	2009	
"A48059943"	2015	
"B28538874"	2008	
"B58075136"	2007	
"A26011841"	2017	
"A25011610"	2014	
"B82435371"	2017	
"B18694349"	2010	
"A78267309"	2011	
"B21365630"	2015	
"B30025449"	2007	
"A25017435"	2010	
"A28399186"	2009	
"B07031149"	2015	
"A18020271"	2016	
"A23004369"	2017	
"B62409065"	2007	
"A28270452"	2016	
"A84534874"	2010	
"A84039338"	2007	
"V03315637"	2015	
"A28510246"	2013	
"B28257434"	2017	
"A46017919"	2013	
"B08488660"	2007	
"A28281749"	2015	
"A46055794"	2009	
"A17019316"	2016	
"A50034024"	2016	
"B84150994"	2008	
"A57277709"	2010	
"A48050124"	2011	
"A41087354"	2014	
"B46148086"	2016	
"A29030715"	2011	
"B74246927"	2010	
"A30026363"	2010	
"B08367948"	2015	
"A46075206"	2015	
"A58356213"	2012	
"A84911445"	2007	
"B36623148"	2017	
"A20005351"	2009	
"A35753094"	2009	
"B03039781"	2013	
"A20005351"	2007	
"A45014776"	2016	
"A30038020"	2017	
"B06338339"	2007	
"A37010295"	2007	
"B08292054"	2014	
"B35980937"	2014	
"A47022058"	2015	
"B50051705"	2017	
"A12294815"	2014	
"A08141038"	2010	
"B97526008"	2011	
"B28044204"	2014	
"B28538874"	2015	
"A17020645"	2014	
"A31829203"	2007	
"A28128486"	2015	
"A08576753"	2014	
"B29369758"	2016	
"A45006459"	2017	
"A45017241"	2017	
"A30028559"	2007	
"B08304610"	2016	
"B36002970"	2014	
"A32006835"	2014	
"A13006903"	2014	
"A78343977"	2013	
"A28228690"	2016	
"A25007105"	2015	
"B18751461"	2011	
"A78400603"	2014	
"A08194284"	2012	
"A12014569"	2017	
"A81536112"	2015	
"B27008390"	2015	
"B32362410"	2008	
"A62520788"	2007	
"A28647758"	2012	
"B63458004"	2008	
"A83956136"	2008	
"B15015712"	2013	
"A85280253"	2010	
"A26011320"	2015	
"A28225241"	2011	
"A46036380"	2014	
"A08303869"	2010	
"A46151973"	2007	
"B30028187"	2016	
"B83393223"	2007	
"B84654201"	2008	
"F14016729"	2017	
"A48094486"	2013	
"A26013714"	2015	
"A08102410"	2015	
"A57346926"	2007	
"B38005377"	2015	
"A26014035"	2013	
"A08409948"	2010	
"A08385395"	2015	
"A26014035"	2017	
"G38004297"	2016	
"B30000574"	2011	
"A12323408"	2014	
"A97617773"	2009	
"A31068927"	2014	
"A26016865"	2015	
"A28211092"	2015	
"B01376615"	2009	
"A01008234"	2016	
"A23372832"	2017	
"F38008579"	2011	
"B83616920"	2007	
"B91629634"	2014	
"B46074829"	2013	
"B03076197"	2015	
"A41057209"	2014	
"B83156745"	2015	
"B28170215"	2014	
"B28340388"	2007	
"A36605038"	2017	
"B92972066"	2013	
"A78018421"	2010	
"A08699720"	2013	
"B46201158"	2007	
"C08164253"	2014	
"A08102410"	2016	
"A04006847"	2015	
"A08102410"	2014	
"B83743815"	2008	
"B46118303"	2015	
"A28377331"	2016	
"A48045199"	2017	
"A28586626"	2014	
"A28518041"	2014	
"B12026183"	2010	
"A08170151"	2016	
"B28270411"	2015	
"A28198356"	2015	
"A20015368"	2010	
"A29018223"	2015	
"A27005834"	2017	
"A46092094"	2017	
"A35036599"	2012	
"A31068927"	2016	
"A08270357"	2014	
"A45017241"	2016	
"A28040996"	2010	
"A50889955"	2007	
"B28341790"	2014	
"F35006451"	2013	
"A15020480"	2011	
"B20035424"	2012	
"B47572367"	2008	
"B64555980"	2015	
"B37002854"	2017	
"B64055445"	2012	
"A08802068"	2007	
"A28191088"	2016	
"A74136060"	2010	
"A08510364"	2015	
"A28011872"	2013	
"B28341790"	2016	
"A59202853"	2016	
"A08514028"	2017	
"A08221582"	2014	
"F10109296"	2016	
"A20042933"	2016	
"A08392938"	2011	
"A28012656"	2015	
"A17035361"	2017	
"A28112555"	2016	
"B04348579"	2016	
"A28013407"	2012	
"B28538874"	2011	
"B43952126"	2009	
"B84504455"	2011	
"A03012614"	2011	
"B79959961"	2014	
"A15027063"	2017	
"A28013407"	2015	
"B28072205"	2017	
"A28013407"	2016	
"A58356213"	2013	
"B12027843"	2016	
"A28154029"	2013	
"A08441495"	2008	
"A08667925"	2011	
"A28440576"	2014	
"A28487601"	2014	
"A41151093"	2017	
"A28491041"	2013	
"A79092573"	2017	
"A84039338"	2013	
"B53260998"	2016	
"A08242992"	2011	
"B92963628"	2012	
"A28505402"	2017	
"A27009737"	2009	
"A28022952"	2016	
"A78393840"	2017	
"B31065980"	2015	
"A08392938"	2010	
"A28171916"	2017	
"A28171916"	2016	
"A28171916"	2015	
"B16010464"	2007	
"A46164034"	2012	
"V11317633"	2008	
"B39008404"	2014	
"B63805295"	2011	
"A29030715"	2016	
"A08242992"	2012	
"B48605521"	2011	
"A36000073"	2014	
"F08203663"	2016	
"A28341055"	2016	
"A08241267"	2014	
"A07028210"	2013	
"A28171445"	2012	
"A28171445"	2008	
"A08255374"	2017	
"A28491041"	2011	
"A41028820"	2014	
"B35027143"	2015	
"A46023628"	2014	
"A08687204"	2016	
"A15016702"	2016	
"B83495101"	2016	
"A28027811"	2017	
"A17018391"	2016	
"A16010225"	2017	
"A41080144"	2014	
"A63645220"	2015	
"F50011139"	2008	
"A35610666"	2016	
"A48093983"	2017	
"F37014560"	2017	
"A08640039"	2009	
"A08131153"	2007	
"A20574380"	2015	
"A01007137"	2015	
"A21391917"	2008	
"A28156776"	2017	
"A28156776"	2016	
"A03063583"	2015	
"A28156776"	2014	
"A28429280"	2017	
"A08999088"	2016	
"A21144498"	2017	
"A28011872"	2015	
"A07068430"	2016	
"B03034006"	2015	
"A08699720"	2017	
"A15016702"	2017	
"F14016729"	2010	
"B31798929"	2007	
"V38081873"	2010	
"A28154029"	2017	
"A09010125"	2017	
"A11957792"	2007	
"F08678054"	2009	
"A40163909"	2017	
"A06445746"	2011	
"A08012676"	2013	
"B48714133"	2008	
"B31784895"	2007	
"A09013947"	2016	
"A84050301"	2008	
"A53817359"	2010	
"A28642122"	2015	
"F04030672"	2016	
"A28057495"	2017	
"A16010977"	2017	
"A28672921"	2007	
"A48093983"	2013	
"A08206419"	2014	
"B26018150"	2016	
"A28145720"	2016	
"A24004426"	2017	
"B45007671"	2014	
"B84894377"	2010	
"F01131978"	2014	
"A28058758"	2017	
"A23014871"	2017	
"A25017435"	2017	
"A08010779"	2013	
"A30037873"	2015	
"B45011269"	2016	
"A32006504"	2014	
"A07019698"	2009	
"A08290405"	2014	
"A22001721"	2017	
"A28603611"	2012	
"A12010914"	2007	
"A28429280"	2010	
"A08623191"	2010	
"B28341790"	2015	
"A08439291"	2016	
"A08422412"	2017	
"B97356471"	2009	
"A40004210"	2011	
"A08146870"	2012	
"B28295863"	2015	
"A50055532"	2014	
"A32006835"	2017	
"A28138386"	2008	
"A02005122"	2016	
"A08330789"	2007	
"B83541912"	2009	
"A23004369"	2008	
"B84654201"	2009	
"A28013407"	2013	
"A28136711"	2015	
"A12083002"	2014	
"A07058084"	2017	
"B31777691"	2016	
"A50055532"	2017	
"B21365630"	2010	
"B28240075"	2016	
"B85692374"	2015	
"B18573931"	2007	
"B11606647"	2015	
"A08439291"	2017	
"B64555980"	2017	
"A12011672"	2016	
"A29018223"	2008	
"A08484925"	2016	
"A08203887"	2014	
"A08072209"	2011	
"A17018391"	2017	
"A24009086"	2014	
"A46126686"	2014	
"A28132959"	2010	
"A17044546"	2015	
"B31071178"	2014	
"A09028184"	2013	
"V83443390"	2015	
"A41695149"	2015	
"A26053363"	2017	
"A08033474"	2008	
"A42000471"	2009	
"A30012959"	2016	
"B06007314"	2017	
"B31072705"	2015	
"B80470628"	2017	
"F27016591"	2013	
"B84822832"	2007	
"A30040562"	2015	
"A45005790"	2015	
"A30011282"	2014	
"B63220917"	2007	
"F30046411"	2008	
"A28127462"	2016	
"F37014560"	2009	
"A28352656"	2017	
"B31049273"	2016	
"A28636025"	2007	
"A02006419"	2016	
"A28117398"	2017	
"B48066419"	2008	
"B31784895"	2008	
"A28118040"	2015	
"A28119121"	2015	
"A28637502"	2011	
"A28650307"	2010	
"A28675908"	2011	
"A08616542"	2014	
"A28603041"	2016	
"A58583766"	2010	
"A08120859"	2016	
"A08250425"	2015	
"B59886531"	2016	
"A83401273"	2008	
"B61729737"	2017	
"B82612896"	2007	
"A01009414"	2017	
"A28171445"	2013	
"B63078075"	2009	
"A45006939"	2016	
"A58061383"	2009	
"B83242248"	2014	
"B84603935"	2009	
"B83426387"	2009	
"B08573909"	2014	
"A03010170"	2016	
"A60651783"	2009	
"B08415424"	2007	
"B83242248"	2008	
"A33126244"	2015	
"B84822832"	2008	
"A08617128"	2016	
"B31089071"	2017	
"A20024832"	2011	
"B83156745"	2017	
"A01010701"	2014	
"A06419220"	2007	
"A16004665"	2017	
"A28476778"	2008	
"A04005302"	2016	
"A31009665"	2016	
"A08091894"	2016	
"F95002150"	2009	
"A45006459"	2012	
"F37014560"	2011	
"B08292054"	2010	
"B62263272"	2011	
"A46164034"	2015	
"A48080147"	2017	
"B84311760"	2008	
"B83257295"	2015	
"A17044546"	2017	
"V95436002"	2011	
"F10026128"	2008	
"B50009349"	2014	
"V48566475"	2015	
"B73456147"	2012	
"A35033604"	2016	
"B78459815"	2015	
"B48074306"	2014	
"B27008390"	2014	
"A08303869"	2008	
"B39021217"	2015	
"B83257295"	2017	
"B48074306"	2012	
"A20070371"	2010	
"B43009091"	2009	
"A28412724"	2017	
"A20047726"	2017	
"A17035361"	2016	
"B83481002"	2007	
"B31850977"	2009	
"F46026829"	2007	
"A28404614"	2016	
"A78831369"	2017	
"B48045942"	2009	
"A07015787"	2017	
"A08568826"	2012	
"B62293113"	2013	
"A37010295"	2017	
"A08576068"	2015	
"B62850094"	2008	
"A08493306"	2016	
"B83743815"	2007	
"B84069491"	2009	
"B97861843"	2012	
"B95486213"	2007	
"B74114182"	2017	
"B08304610"	2017	
"A74136060"	2011	
"B62785357"	2015	
"B78077724"	2013	
"B84311760"	2007	
"B83495101"	2017	
"A04005302"	2017	
"A28647758"	2009	
"B83541912"	2008	
"B46167078"	2007	
"A50011980"	2008	
"A08515116"	2011	
"F04005344"	2014	
"A20049078"	2013	
"B31083199"	2008	
"A38024345"	2012	
"A08603888"	2014	
"B46133617"	2015	
"A41112012"	2010	
"B15015712"	2017	
"A01006659"	2009	
"A28669851"	2010	
"B62725320"	2008	
"B92709526"	2012	
"A28101707"	2014	
"B08565988"	2013	
"A08409948"	2015	
"A35515485"	2007	
"A97628242"	2014	
"B83588657"	2007	
"A48093983"	2016	
"B26231191"	2010	
"A33618257"	2009	
"A28725455"	2017	
"B31067168"	2015	
"B35665991"	2007	
"A48050728"	2016	
"B47009840"	2017	
"A28472256"	2015	
"B83654426"	2011	
"V95436002"	2010	
"A33608563"	2015	
"A33604406"	2017	
"A31024458"	2012	
"A27009737"	2014	
"A82683434"	2012	
"A80200868"	2017	
"A28476778"	2007	
"B83616920"	2008	
"A38762167"	2010	
"A48114318"	2009	
"A28119121"	2016	
"B76013721"	2008	
"A35046572"	2017	
"A08260507"	2014	
"A08556896"	2015	
"A08515116"	2012	
"A33605072"	2017	
"B11009917"	2009	
"B60085867"	2012	
"B28460681"	2009	
"A63746275"	2009	
"A30604680"	2017	
"B46167078"	2015	
"B74114182"	2007	
"B63100150"	2009	
"A08228124"	2016	
"A28013407"	2017	
"A08012676"	2009	
"A97043772"	2007	
"A28040418"	2016	
"B46116182"	2017	
"A28372803"	2007	
"B33614033"	2017	
"B83185140"	2016	
"B12043048"	2015	
"A31013543"	2017	
"B28296283"	2017	
"B85010643"	2012	
"B12007456"	2014	
"B73456147"	2010	
"A20005351"	2010	
"B28692309"	2011	
"B29024379"	2017	
"B63100150"	2016	
"A20061131"	2016	
"B83141838"	2007	
"B48841282"	2007	
"B63122253"	2008	
"A39007943"	2017	
"B36913960"	2009	
"B04348579"	2017	
"A92954130"	2011	
"B60241437"	2015	
"B83071928"	2007	
"B63149637"	2007	
"A48116420"	2017	
"A23004369"	2014	
"F06402697"	2010	
"A02005122"	2017	
"A85450476"	2013	
"A08720245"	2016	
"B46055448"	2013	
"A08533945"	2008	
"B33605031"	2011	
"A48069991"	2008	
"A28029122"	2017	
"A78879079"	2013	
"A83062497"	2007	
"A11012572"	2013	
"B82899550"	2015	
"V57525560"	2017	
"B15043961"	2009	
"B18022988"	2016	
"B37416575"	2009	
"A43702745"	2009	
"A41059445"	2015	
"A48032981"	2012	
"A48071369"	2007	
"A20015368"	2016	
"A82683434"	2016	
"B41070020"	2014	
"V03315637"	2009	
"A08010779"	2007	
"V03315637"	2011	
"A28505337"	2017	
"B82612896"	2008	
"A28121820"	2017	
"A35753094"	2007	
"A40004210"	2012	
"A31017106"	2007	
"F06305007"	2016	
"A46031845"	2017	
"A33202474"	2007	
"B12008660"	2008	
"A12014346"	2015	
"B31009715"	2015	
"B91235622"	2014	
"A32002107"	2008	
"V04509865"	2010	
"A07033178"	2012	
"B82424276"	2017	
"A07038441"	2014	
"B63458004"	2015	
"B63533095"	2007	
"A08036709"	2014	
"V04509865"	2014	
"A28145498"	2017	
"V04509865"	2016	
"V04509865"	2017	
"A59954487"	2016	
"A18017244"	2014	
"V03315637"	2010	
"B63533095"	2010	
"A32006579"	2015	
"V11317633"	2007	
"A57346926"	2009	
"B30516645"	2007	
"F08203663"	2011	
