nif	year	pasivo_liq
"A46104485"	2014	55585.92
"A78879079"	2011	55687.38
"A41050113"	2015	55794.48
"A22013072"	2010	55880
"A33117995"	2012	55918.3
"A81041147"	2009	55929
"A82198847"	2010	55967.73
"A28245009"	2014	55984.66
"F41114141"	2012	56291.45
"A48037592"	2009	56389
"A28456820"	2017	56401.38
"A28985992"	2012	56437.93
"A38024345"	2014	56459.98
"A79049797"	2007	56470.6
"A29003951"	2013	56480.12
"B37014388"	2012	56495.87
"A08397002"	2015	56496.44
"A28283067"	2014	56563.6
"A28357093"	2015	56815.28
"B04348579"	2010	56826.65
"B61428611"	2010	56950.07
"B61428611"	2011	56950.07
"B38425070"	2011	56960.9
"B61428611"	2009	57070.25
"A28396042"	2015	57186
"A58538414"	2016	57229
"A04012258"	2013	57311.38
"A28077709"	2017	57406
"A45445210"	2009	57435
"A28057677"	2007	57454.8
"B28102556"	2017	57487.99
"B84537315"	2014	57532.74
"A61713301"	2011	57572
"A08105702"	2007	57854.95
"A28422335"	2008	58051.88
"A12095295"	2014	58062.32
"B28376184"	2010	58162
"A50018837"	2013	58196.19
"A15007750"	2016	58225.38
"A28827335"	2012	58257.91
"B04348579"	2009	58291.39
"A28155240"	2014	58292.83
"B35007376"	2007	58295.65
"B37014388"	2016	58299.06
"A08503005"	2011	58322
"B83257295"	2012	58393.82
"A08116147"	2008	58400
"B28241495"	2017	58464.38
"A29003951"	2014	58532.82
"B82612904"	2016	58535.86
"A28033702"	2013	58545
"A38232526"	2016	58604.77
"A03681186"	2011	58605.98
"A38015459"	2014	58636.16
"F32001976"	2007	58645.99
"A28146579"	2012	58899.68
"A10011641"	2014	58954.1
"A38232526"	2011	59140.31
"A28407484"	2010	59182.49
"B07883457"	2012	59209.22
"A38015459"	2007	59291.08
"A45002219"	2010	59299.91
"A23010705"	2014	59327.33
"A28985992"	2015	59410.05
"B50031749"	2012	59417.26
"A28396042"	2011	59568
"A38232526"	2017	59568.95
"A40006371"	2015	59571.31
"A08489007"	2015	59610.69
"A08202715"	2010	59675.03
"A33018425"	2013	59717.54
"A28749976"	2012	59754.18
"A20038915"	2013	59759.37
"A08016255"	2011	59778
"A28198356"	2008	59797.32
"A08397002"	2014	59804
"B28102556"	2016	59819.04
"A07061161"	2015	59936.42
"A48025571"	2010	59993
"A41050113"	2014	60007.7
"B14008999"	2008	60027.48
"A12021556"	2011	60063.16
"A79939112"	2013	60082.94
"A12011946"	2007	60106.22
"A28985992"	2008	60118.96
"A28155240"	2013	60123.98
"A28046431"	2011	60325
"A48025571"	2013	60503
"A82307117"	2016	60503
"F41114141"	2013	60662.5
"A28827335"	2011	60701.95
"A78389608"	2014	60706.3
"A79049797"	2011	60812.33
"A46048815"	2012	60858.43
"A10011641"	2013	60889.57
"B15032485"	2015	60910.36
"A12011946"	2008	60928.59
"B29006574"	2010	60940.23
"A48547558"	2011	60975.59
"B35007376"	2008	60977.12
"A41461856"	2017	61011.51
"A15010564"	2008	61046.2
"A08105702"	2009	61070.93
"A28085686"	2016	61306.9
"A38232526"	2013	61313.23
"A60045903"	2014	61340
"A38024345"	2015	61464.2
"B08100380"	2008	61477
"A33008921"	2012	61482.73
"B08100380"	2009	61498
"A09028184"	2013	61511.1
"A50049519"	2009	61512.42
"A43035542"	2014	61759.7
"B83782169"	2013	61806.68
"A62332580"	2017	61813.33
"B22004113"	2009	61872.64
"A82307117"	2009	61897
"A20038915"	2008	61932.3
"A78320736"	2009	61999
"B01218932"	2014	62024
"A32015844"	2007	62089.87
"A28283067"	2013	62109.17
"A79939112"	2014	62181.23
"A08105702"	2014	62208.01
"A46003265"	2012	62211.09
"A04012258"	2010	62232.2
"B30009039"	2010	62292.09
"B50031749"	2013	62319.16
"A85125078"	2016	62342
"A28658177"	2009	62357
"B61252185"	2011	62449
"A28362127"	2011	62457.56
"A28407484"	2009	62468
"A41050113"	2017	62491.93
"B37014388"	2013	62517.71
"A46070777"	2010	62564.98
"A04012258"	2016	62662.08
"A08105702"	2013	62687.38
"A08397002"	2016	62780.79
"A15685324"	2013	62807.68
"A20031076"	2015	62853
"A08016255"	2015	62870
"B82612904"	2015	62936.96
"A19122209"	2007	62996
"A08016255"	2012	63047
"A12512497"	2014	63104.82
"A20806329"	2012	63133.53
"A38024345"	2016	63134.09
"A30009146"	2010	63147.33
"A08116147"	2011	63179
"A08182206"	2014	63299.42
"B48969877"	2011	63519.8
"A28700383"	2016	63580.05
"A29003951"	2015	63582.41
"A28487007"	2008	63625.13
"A45002219"	2011	63640.52
"B28376184"	2012	63648
"B48948830"	2013	63654.25
"A12023693"	2014	63654.83
"A28198356"	2009	63706.7
"A82854811"	2012	63743.28
"A28077709"	2011	63752
"B83782169"	2016	63780.36
"A50018837"	2014	63782.93
"A08105702"	2010	63795.27
"A61713301"	2012	63814
"A38666897"	2013	63889
"A28146579"	2014	63915.23
"A08105702"	2011	63927.26
"B61252185"	2012	63932
"A13008339"	2008	63967.39
"A28146579"	2015	64004.04
"A28200384"	2012	64032.62
"A82854811"	2011	64231.93
"A61713301"	2015	64232
"A08105702"	2016	64236.82
"B37014388"	2011	64245.8
"A28294718"	2014	64253
"A28985992"	2011	64315.47
"A48037592"	2012	64318
"B61252185"	2013	64334
"A78879079"	2009	64488.12
"B01218932"	2007	64491.95
"A12095295"	2016	64518.89
"B30009039"	2011	64671.06
"A50032002"	2014	64722.39
"B01218932"	2010	64727
"A16009870"	2008	64731.37
"A82307117"	2011	64789
"F10027423"	2017	64897.28
"A20806329"	2013	65045.86
"B58222548"	2015	65078.49
"A28407484"	2008	65082.57
"B14008999"	2009	65103.03
"A33117995"	2007	65129.06
"A28407484"	2013	65169.08
"A12011946"	2010	65304.49
"A38015459"	2010	65374
"A20038915"	2016	65445.45
"A02003754"	2014	65572.35
"A28700383"	2013	65661.41
"A28085686"	2008	65667.08
"B81864894"	2015	65745.18
"A38015459"	2008	65823
"A28422335"	2009	65892.19
"A82198847"	2009	65935.88
"A20029104"	2013	66001.81
"A82854811"	2013	66078.51
"B27015965"	2013	66156.78
"B81864894"	2008	66229
"B28255016"	2009	66359.89
"A08202715"	2016	66365.5
"V30558738"	2013	66374.17
"A79201075"	2015	66437.06
"B28255016"	2008	66546.38
"B28227866"	2011	66685.37
"A41050113"	2016	66732.9
"A48025571"	2012	66782
"A20031076"	2016	66784
"A08202715"	2009	66795.73
"A08116147"	2007	66835.23
"A96945530"	2011	66855.55
"A28357093"	2014	67021.81
"A28487007"	2017	67138.2
"A13008339"	2009	67308.23
"A81200511"	2017	67333.41
"B82435371"	2012	67402
"A28814135"	2013	67409.14
"B61428611"	2014	67417.96
"A28407484"	2007	67437.26
"A35023746"	2016	67455
"B64055445"	2017	67459
"B61252185"	2014	67622
"B37012069"	2016	67692.55
"A02003754"	2015	67840.91
"A08105702"	2008	68254.01
"B61428611"	2012	68433.35
"A28146579"	2016	68469.15
"A28046431"	2008	68480
"A81200511"	2016	68483.73
"B01218932"	2009	68549
"B30009039"	2014	68698.44
"A28002640"	2007	68994.22
"A53559530"	2010	69060.44
"A28827335"	2013	69072.25
"A12021556"	2012	69110.34
"A28487007"	2014	69277.71
"A82307117"	2017	69287
"B07883457"	2013	69483.3
"B37012069"	2017	69500.61
"A15007750"	2013	69568.77
"B35007376"	2011	69573.84
"B08100380"	2007	69584
"A82854811"	2014	69591.55
"A13008339"	2011	69719.11
"A08397002"	2011	69732
"A08202715"	2017	69746.64
"A28190973"	2009	69756.16
"B95087482"	2015	69818
"A02003754"	2013	69820.37
"B61441127"	2017	69936
"B28569127"	2009	69970.14
"B48472500"	2011	70007.41
"A13008339"	2012	70064.72
"A80316672"	2012	70079
"A28900975"	2017	70147.8
"A81041147"	2014	70226
"A29005782"	2008	70287.92
"A04012258"	2014	70339.55
"A08384190"	2017	70389.16
"A28407484"	2012	70403.69
"B61441127"	2014	70477
"A78389608"	2015	70548.85
"A08116147"	2010	70806
"A15010564"	2009	70888.13
"A79201075"	2017	70954.19
"A07427081"	2013	71165.07
"A28292084"	2015	71223.26
"A20029104"	2017	71324.77
"A45002219"	2013	71345.73
"A28485571"	2017	71562.28
"A12512497"	2013	71603.8
"A08016255"	2017	71635
"A50049519"	2010	71639.05
"A83150060"	2012	71644
"A33117995"	2014	71832.91
"A08116147"	2009	72170
"B01218932"	2011	72217
"B84537315"	2015	72232.61
"B61252185"	2010	72282
"A31007743"	2016	72407
"A28190973"	2013	72476.64
"A07326473"	2009	72494.57
"A46070777"	2012	72594.54
"A96945530"	2010	72730.99
"A20029104"	2014	72770.8
"A35023746"	2017	72802
"A82854811"	2008	72849.82
"B31684020"	2013	72859.65
"B48948830"	2009	72920.82
"B83603746"	2013	73070.09
"A41461856"	2007	73145.45
"A58538414"	2011	73174
"A03681186"	2014	73177.37
"A38232526"	2012	73266.29
"A38015459"	2011	73348
"F32001976"	2008	73445.4
"A03681186"	2012	73547.78
"A08016255"	2016	73556
"A28046431"	2010	73571
"A74255282"	2016	73574.45
"A20031076"	2017	73711
"B28376184"	2011	73761
"B48969877"	2012	73786.91
"B28569127"	2014	73811.13
"B30009039"	2012	73993.13
"A28362127"	2017	74018.46
"A78320736"	2010	74082
"B14008999"	2010	74104.74
"A28985992"	2013	74145.88
"A28485571"	2009	74364.05
"A08663684"	2007	74443.45
"A96966049"	2013	74567.77
"A15685324"	2011	74618.12
"B01218932"	2008	74632
"B83257295"	2013	74754.26
"A38015459"	2009	74770
"B81864894"	2009	74828
"A22013072"	2015	74855.21
"A60045903"	2015	74864
"A36036739"	2007	74889.41
"A28827335"	2014	75070.29
"A35004571"	2007	75117.07
"A28046431"	2009	75323
"B28241495"	2011	75360.72
"A13008339"	2017	75534.27
"A35004571"	2015	75598
"A08105702"	2012	75725.3
"B61428611"	2013	75764.8
"A33018425"	2017	75830.82
"B28255016"	2015	75946.61
"A28900975"	2016	75965.7
"A28190973"	2010	75999.98
"B28255016"	2014	76000.3
"A46070777"	2011	76026.7
"B28757730"	2017	76076.71
"A96945530"	2009	76105.67
"A58538414"	2012	76144
"B28569127"	2012	76185.71
"A46048815"	2015	76423.03
"A28985992"	2014	76424.39
"A03681186"	2013	76437.34
"A33018425"	2015	76530.84
"A96945530"	2012	76597.74
"B84504455"	2013	76765.68
"A41461856"	2016	76860.33
"A32015844"	2008	76905.89
"A08503005"	2013	76924
"A82307117"	2014	77005
"A36036739"	2008	77012.31
"A80245129"	2012	77130.37
"A79049797"	2010	77192.95
"A13008339"	2015	77205.21
"A20038915"	2014	77427.23
"B81864894"	2017	77547
"A04202008"	2008	77630.08
"B62059498"	2013	77699.36
"A12023693"	2015	77736.45
"B81864894"	2010	77784
"B48969877"	2014	77877.7
"A07326473"	2016	77968.02
"B28419703"	2009	77997.89
"B37014388"	2014	78083.64
"A13008339"	2007	78108.3
"B58222548"	2013	78252.97
"A20038915"	2015	78262.08
"A08016255"	2014	78263
"B08194359"	2014	78374
"B83616920"	2010	78717
"A04012258"	2015	78721.87
"F32001976"	2009	78772.48
"B29006574"	2011	78864.87
"A08663684"	2008	78917.35
"A46048815"	2013	78968.93
"A28700383"	2015	79120.34
"A28814135"	2016	79139
"A28600278"	2008	79237
"A50032002"	2012	79433.42
"A45002219"	2014	79622.61
"A33018425"	2014	79630.73
"A28046431"	2012	79634
"A04202008"	2016	79640.79
"A30009146"	2011	79646.36
"B48969877"	2017	79647.25
"B95087482"	2014	79916
"A35004571"	2010	79959
"A15007750"	2015	80163.88
"A13008339"	2010	80261.2
"A08148991"	2015	80338.48
"A28422335"	2017	80373.98
"A28033702"	2015	80394
"A33008921"	2015	80481.38
"A12011946"	2011	80563.88
"B31684020"	2014	80694.34
"A61351540"	2011	80761
"A28220606"	2009	80830
"A30009146"	2014	80860.5
"A08721177"	2007	80948.79
"A12011946"	2009	81098.76
"B07883457"	2014	81205.57
"B62059498"	2015	81255
"A13008339"	2013	81307.4
"A33117995"	2008	81744.09
"A97789861"	2017	81792
"A28273043"	2008	81806.53
"B28376184"	2013	81863
"B28757730"	2015	82037.29
"A36036739"	2010	82231.76
"A28600278"	2007	82233
"A15007750"	2014	82267.23
"A08663684"	2009	82293.52
"A74255282"	2017	82482.75
"A28085686"	2010	82504.73
"A62415641"	2010	82571.24
"A28198356"	2011	82649.82
"A28407484"	2011	82683.5
"A83150060"	2011	82771
"B04348579"	2011	82806.41
"B83826230"	2011	82843
"A28085686"	2009	82925.53
"A28900975"	2014	82927.22
"B84150994"	2012	83030
"A15010564"	2010	83140.19
"A36036739"	2009	83172.39
"B84537315"	2017	83173.49
"B22004113"	2010	83213.95
"A04202008"	2015	83386.49
"A82854811"	2010	83422.49
"A28077709"	2015	83425
"A08116147"	2013	83498
"B28757730"	2013	83594.39
"A61351540"	2012	83702
"A33006404"	2009	83936.97
"A33018425"	2016	84018.3
"B81864894"	2016	84083
"B08194359"	2013	84125
"B28255016"	2016	84146.65
"B83616920"	2011	84164
"A35023746"	2015	84197
"A46048815"	2014	84226.47
"B37014388"	2015	84441.73
"A20031076"	2013	84573
"A35004571"	2016	84839
"A41461856"	2009	84865.26
"A07326473"	2010	84891
"A08116147"	2012	85093
"B22004113"	2013	85186.49
"A28485571"	2016	85244.34
"A32015844"	2009	85379.4
"A25529074"	2016	85396.52
"A33006404"	2016	85582.68
"A50049519"	2011	85609.62
"A04202008"	2014	85625.15
"B81864894"	2007	85630.38
"A96966049"	2016	85633
"A28190973"	2012	85663.23
"A07326473"	2017	85828.45
"A41461856"	2008	85991.01
"A28046431"	2007	86120
"A08016255"	2013	86178
"A28700383"	2014	86283.08
"A13008339"	2014	86428.01
"A79201075"	2016	86448.31
"A08202715"	2007	86472.34
"A16009870"	2009	86509.41
"B28569127"	2011	86615.2
"A13008339"	2016	86800.98
"A38015459"	2013	86903
"A80245129"	2013	86947.03
"B35007376"	2013	87004.82
"B27015965"	2014	87015.12
"A28422335"	2010	87104.91
"A91291435"	2014	87164.71
"A35023746"	2007	87274
"B29006574"	2014	87421.05
"A35023746"	2008	87513.42
"B84372051"	2014	87645
"B62059498"	2012	87815.18
"A60045903"	2017	88090
"A33006404"	2007	88226.56
"A96945530"	2015	88260.3
"A36036739"	2011	88451.96
"B22004113"	2011	88569.79
"A81041147"	2012	88682
"B35007376"	2012	88691.06
"A96945530"	2016	88794.01
"A80245129"	2015	88904.36
"A78389608"	2016	89189.51
"A28273043"	2013	89255.19
"B82435371"	2013	89663
"F32001976"	2010	89665.09
"A28057677"	2011	89668.11
"A80245129"	2014	90119.13
"A15010564"	2014	90188.36
"A28033702"	2014	90337
"B82207275"	2010	90353
"A50032002"	2013	90424.02
"B96683347"	2010	90491.74
"A79201075"	2007	90670.95
"A61797536"	2007	90686
"A07326473"	2011	90772
"A08116147"	2014	90816
"A58538414"	2013	90954
"A15016595"	2007	91014.63
"A03681186"	2015	91058.02
"A08663684"	2016	91227.38
"A28057677"	2008	91240.23
"A20031076"	2014	91633
"A07326473"	2012	91638.04
"B83325076"	2012	91657.2
"A96945530"	2013	91768.2
"A08377046"	2007	91962.59
"B78459815"	2017	92123.61
"A61351540"	2013	92132
"A28057677"	2010	92160.05
"B58222548"	2014	92209.23
"B30009039"	2013	92247.88
"A15016595"	2008	92330.37
"A45002219"	2012	92351.63
"A15010564"	2016	92424.84
"A35004571"	2012	92442
"A20029104"	2016	92476.61
"A31007743"	2008	92661.52
"B83481002"	2016	92664
"A28900975"	2015	92944.43
"A12021556"	2014	93082.81
"A96945530"	2014	93097.68
"A28057677"	2009	93217.2
"A60045903"	2016	93226
"A48025571"	2009	93486
"A33006404"	2015	93658.45
"A28362127"	2016	93919.13
"B57551350"	2015	93973.38
"B22004113"	2014	94637.86
"A15010564"	2011	94647.83
"A80316672"	2008	94680
"A08202715"	2008	94701.13
"A58538414"	2015	94842
"B48969877"	2016	94879.85
"A25529074"	2017	95106.63
"A28814135"	2015	95123
"A30009146"	2012	95166.19
"B28419703"	2010	95305.04
"A28200384"	2015	95358.78
"A28200384"	2014	95406.03
"B95388450"	2017	95511.19
"A28600278"	2009	95545
"A28057677"	2014	95559.88
"A45445210"	2010	95569
"A48025571"	2015	95622
"A28057677"	2015	95699.54
"A08721177"	2008	95743.97
"A28011286"	2015	96185
"B83603746"	2017	96203.9
"A28057677"	2012	96401.35
"A29005782"	2009	96481.34
"B62059498"	2017	96510
"A28362127"	2012	96555.84
"B14008999"	2011	96587.8
"B82207275"	2011	96782
"A07326473"	2015	96817.18
"A81593808"	2014	97265.38
"A28422335"	2016	97492.27
"A28658177"	2010	97503
"A28011286"	2016	97702
"B48969877"	2015	97728.15
"B81864894"	2011	97853
"B29006574"	2012	97860.88
"A80245129"	2016	97971.02
"B95087482"	2016	98337
"B48472500"	2016	98341.47
"A04202008"	2009	98402.21
"A38015459"	2012	98413
"B22004113"	2012	98626.28
"B83826230"	2013	98842
"A48025845"	2012	99171.8
"A08999088"	2011	99205
"A96945530"	2017	99210.73
"A53559530"	2016	99256.13
"A22013072"	2011	99415
"B81864894"	2012	99464
"A28200384"	2013	99533.01
"B83826230"	2012	99874
"A28220606"	2010	99964
"B28227866"	2012	100113.3
"B28757730"	2010	100215.7
"A15010564"	2012	100229.5
"A15010564"	2013	100353.7
"A30009146"	2013	100377.8
"B48472500"	2012	100453.9
"A33006404"	2017	100475.7
"A09092305"	2015	101000
"B28227866"	2014	101023.3
"A12011946"	2012	101114.6
"A16009870"	2010	101331.6
"A28057677"	2013	101512.4
"A28011286"	2017	101633
"A08663684"	2017	101894
"B28241495"	2016	101963.1
"B08194359"	2016	102146
"A07326473"	2014	102445.4
"A28220606"	2011	102825
"B83616920"	2015	103452
"A28198356"	2012	103594.5
"A78389608"	2017	103720.1
"A80245129"	2017	103952.8
"A31007743"	2009	104255
"B08194359"	2017	104303
"A81944324"	2012	104458
"A50049519"	2012	104543.2
"A28085686"	2011	104648.6
"A28273043"	2014	105063.6
"A28923662"	2010	105492
"A08999088"	2009	105524
"A08663684"	2015	105638.8
"A28709053"	2007	105782.9
"A28422335"	2011	106017.9
"A12021556"	2013	106061.7
"A28273043"	2009	106119.6
"A28485571"	2011	106471.5
"A08008450"	2007	106498.2
"A50049519"	2017	106573.4
"B18751461"	2017	106706.9
"A28658177"	2011	106892.3
"A53559530"	2015	107264.1
"A28273241"	2014	107429.5
"A82485335"	2014	107503.4
"A08431090"	2010	107732
"A33006404"	2010	107769.7
"B62059498"	2014	107884.1
"A09092305"	2017	108065.3
"B28227866"	2013	108161.8
"B46151411"	2014	108320.5
"B85692374"	2016	108537.7
"A03681186"	2017	108951.3
"A08721177"	2009	109138.3
"A08721177"	2015	109224.2
"B82956517"	2017	109331
"A28046431"	2013	109440
"A28057677"	2016	109643.3
"B82207275"	2009	109792
"A30009146"	2016	109894.3
"A58538414"	2014	110058
"B63031660"	2014	110211
"A19122209"	2008	110333
"A28294718"	2016	110337
"A08663684"	2011	110459.7
"A30009146"	2017	110661.6
"B08194359"	2015	111283
"A08663684"	2012	111462.5
"A08503005"	2015	111595
"A48025845"	2013	111659.1
"B29006574"	2013	111726.1
"A36036739"	2012	111741.1
"B28376184"	2014	111768
"A08008450"	2008	111893
"A08999088"	2008	111922
"A33006404"	2008	112070.6
"A79201075"	2008	112164
"A22013072"	2012	112164
"A39003025"	2008	112418.2
"A08377046"	2012	112600.4
"B28028348"	2009	112880.3
"B62916077"	2015	113133
"A28220606"	2012	113496
"A28600278"	2010	113601
"A08663684"	2010	113634.3
"A09092305"	2016	114043.5
"A28485571"	2010	114087.4
"A28220606"	2014	114124
"A81041147"	2013	114266
"A28362127"	2015	114402.8
"A28198356"	2016	114461.9
"A28220606"	2013	114881
"A35023746"	2009	114898.8
"B83616920"	2016	114971
"A15010564"	2017	115173.5
"A28198356"	2017	115516.8
"A81944324"	2009	115633
"B28255016"	2011	115898.4
"B83616920"	2014	116446
"A28046431"	2014	116573
"A28273043"	2016	116691.1
"B30009039"	2017	116858
"A46070777"	2013	117020.5
"B22004113"	2015	117072.7
"A08377046"	2010	117243
"A08999088"	2010	118041
"B28569127"	2010	118182
"A79201075"	2009	118454.6
"A08002073"	2008	118913
"A28057677"	2017	118925.3
"B14008999"	2012	119325.5
"A79201075"	2011	119450.2
"A33006404"	2011	119961.3
"B48472500"	2015	120285.2
"A08721177"	2017	120423.7
"B14008999"	2017	120585.3
"A08721177"	2012	120630.7
"A33006404"	2012	120706.5
"A32015844"	2010	120845
"A28012342"	2016	120950
"A08721177"	2011	121339.4
"A03402468"	2007	121783.1
"B83782169"	2015	121909.9
"A03402468"	2008	121917.9
"A16009870"	2011	122183.9
"A08377046"	2009	122218.3
"A28273043"	2007	122651.1
"A28198356"	2015	122669.3
"A08202715"	2012	123102.7
"A39003025"	2009	123379.1
"A03402468"	2010	123409.8
"A08721177"	2010	123417.8
"B48969877"	2013	123541.8
"B48472500"	2017	124342.7
"A15010564"	2015	124507.7
"B83616920"	2013	124650
"A08377046"	2011	124670.7
"A79201075"	2010	124686.4
"A33006404"	2014	124698
"A39003025"	2010	125500.9
"A78320736"	2011	125541
"B83603746"	2015	125722
"A08721177"	2016	125827
"A53559530"	2011	125914.1
"A07326473"	2013	126089.7
"A08999088"	2007	126307
"B83826230"	2014	126359
"A28211092"	2007	126849
"A35004571"	2014	126864
"A50049519"	2016	126920
"A91291435"	2010	126969.2
"A08002073"	2009	127014.7
"A48025845"	2014	127148.4
"A08002073"	2010	127711.2
"A28709053"	2008	127756.3
"A08721177"	2013	127985.8
"A08503005"	2012	128013
"A08008450"	2009	128133
"A36036739"	2013	128321
"A09092305"	2014	128453
"A28198356"	2014	128568.3
"A08202715"	2011	128677.3
"A08202715"	2015	128907.5
"A82485335"	2013	128923.6
"F32001976"	2015	128942.7
