nif	year	tesoreria
"A84434224"	2014	5749
"A28491637"	2017	5750.657
"A33608563"	2017	5750.871
"A46079380"	2012	5751.586
"A45019916"	2009	5753.665
"A08533945"	2014	5753.857
"A48062418"	2016	5760.07
"A80359730"	2016	5760.229
"A10011641"	2009	5762.729
"B36007904"	2011	5763.373
"A28362127"	2010	5766.589
"A39000104"	2010	5767.763
"A82335746"	2008	5768.88
"B04348579"	2012	5775.972
"A41059445"	2007	5778.57
"A08657017"	2010	5781.831
"B28757730"	2016	5782.476
"A79259339"	2017	5786.773
"A48073274"	2015	5788.255
"A08452500"	2015	5789.592
"A13005384"	2010	5790.83
"B28617256"	2012	5790.893
"A61797536"	2010	5792
"A36615896"	2014	5795.95
"A59119917"	2016	5796.699
"B73456147"	2013	5799.425
"B22004113"	2015	5799.713
"A45012259"	2008	5800.97
"B81009151"	2013	5804.46
"A43015338"	2012	5807.29
"B82852831"	2013	5812.075
"B46164463"	2012	5816.955
"A08637829"	2013	5817.173
"B29006574"	2011	5818.001
"A21102157"	2015	5828.073
"A45015872"	2012	5832.09
"A30032619"	2013	5832.24
"A26004093"	2007	5834.07
"A07256100"	2011	5834.936
"A50018837"	2012	5837.712
"A30603716"	2012	5838.718
"A30418255"	2013	5839.668
"A08604316"	2008	5841.167
"A01013077"	2009	5844.112
"B03091527"	2007	5845.645
"A48081061"	2013	5848.911
"A29033420"	2012	5849.035
"A84780055"	2017	5851.58
"A81496382"	2013	5853.893
"B28555001"	2015	5855.852
"A08209538"	2014	5857.794
"A48081061"	2012	5862.989
"A08332363"	2010	5865.842
"A53552634"	2016	5866.373
"A81438145"	2013	5866.827
"A78428596"	2012	5867.109
"A08270993"	2009	5877.153
"A28058758"	2011	5877.516
"A38645214"	2010	5880.102
"A28128486"	2013	5882.995
"F46026829"	2012	5885.606
"B62385067"	2011	5888.26
"A17045204"	2012	5889.602
"A08014813"	2014	5890.996
"A14000939"	2009	5891.757
"B79863288"	2011	5892.357
"A08109365"	2017	5892.919
"A79259362"	2013	5893.615
"A01013077"	2011	5894.049
"A14018634"	2009	5896.027
"A08138042"	2011	5897.069
"B43029305"	2012	5898.347
"A33013202"	2015	5899.765
"B08373250"	2015	5913.119
"A78067188"	2016	5917
"A08507741"	2011	5917.947
"B38425070"	2011	5920.208
"B32001687"	2016	5923.528
"A82501545"	2010	5925.378
"A33615980"	2013	5926.08
"A12004180"	2013	5929.559
"A12003950"	2014	5935.504
"A08278293"	2017	5939.758
"B79863288"	2014	5942.609
"A20031076"	2012	5945
"B46164463"	2017	5946.311
"A04006417"	2015	5947.449
"A35005743"	2013	5948
"A46463311"	2012	5951.944
"A35046572"	2013	5953.936
"F03842671"	2013	5954.842
"A08851321"	2013	5955.256
"A20029104"	2014	5958.749
"A33605072"	2007	5959.78
"A59736686"	2014	5964.639
"A03681186"	2012	5965.208
"A28290799"	2009	5965.587
"B62173604"	2008	5969
"B35018332"	2015	5969.996
"B60024353"	2010	5972.05
"B31077514"	2013	5973.207
"B85294916"	2016	5976.001
"B12008397"	2011	5979.945
"A96569207"	2012	5986.738
"B03091527"	2012	5988.28
"A15506934"	2013	5990.93
"B60024353"	2014	5991.383
"A38023925"	2015	5991.413
"A46055992"	2017	5994.581
"A25529074"	2010	5999.324
"A62035282"	2013	6003.127
"F46026829"	2013	6005.591
"A82335746"	2011	6006.148
"A24011165"	2007	6010.23
"A43015338"	2013	6011.259
"A39003025"	2007	6016.498
"A83048363"	2016	6016.799
"B58222548"	2011	6019.073
"A58816554"	2015	6019.178
"A45015872"	2011	6022.95
"A28126274"	2012	6024.315
"A08522971"	2013	6024.363
"A15000227"	2016	6025.406
"A41050113"	2007	6025.49
"B35329077"	2014	6026.832
"A28579191"	2016	6027.452
"B83045674"	2015	6028
"A30032619"	2009	6029.151
"A28362127"	2011	6031.061
"A07802218"	2013	6032.066
"B48948830"	2011	6039.866
"B35011675"	2013	6043.569
"A61351540"	2011	6044
"A07013907"	2017	6046
"B35044197"	2013	6047.291
"B39021217"	2008	6048.186
"A17045204"	2013	6048.556
"A08224107"	2016	6051.659
"A08372351"	2014	6055.785
"B03158532"	2012	6055.94
"A08508418"	2013	6057.69
"A08413403"	2017	6058.432
"A11355526"	2017	6062.893
"A07059058"	2013	6067.405
"A08413403"	2016	6072.223
"A78100609"	2013	6073.806
"A26004093"	2010	6076.73
"B50021658"	2011	6078.151
"B48472500"	2013	6080.388
"A28842003"	2013	6081.08
"A78100609"	2014	6081.903
"A08466187"	2016	6090.529
"B39021217"	2009	6094.563
"A31030901"	2010	6096.486
"B08271694"	2008	6100.558
"A08361016"	2013	6101.842
"A13006903"	2016	6104.405
"B11009917"	2016	6110.648
"A29507456"	2016	6118.87
"B28193340"	2013	6119.595
"B84504455"	2013	6120.208
"A08405490"	2013	6120.785
"B46054508"	2013	6121.046
"B12023065"	2016	6122.404
"A12004180"	2011	6123.898
"A08209538"	2017	6128.276
"B59737882"	2012	6130.598
"B60171162"	2013	6131
"A03057221"	2008	6134.281
"B03091527"	2011	6134.613
"A04202008"	2007	6135.1
"A14000939"	2008	6138.445
"B62409065"	2017	6143.457
"A38010997"	2013	6143.598
"A12004180"	2010	6143.666
"A60045903"	2013	6144
"B36853935"	2008	6144.591
"A08657017"	2013	6148.512
"A29005782"	2012	6151.09
"B03091527"	2013	6151.288
"A08667370"	2011	6152.717
"B28341790"	2009	6152.96
"A28128486"	2012	6155.298
"A28164374"	2007	6156.876
"A34003624"	2007	6158.18
"A33014176"	2008	6159.029
"A12016549"	2009	6159.752
"A08595324"	2008	6160.86
"A36615896"	2012	6163.332
"A07059058"	2009	6167.089
"A04012258"	2007	6172.088
"A08496473"	2013	6176.952
"A46077053"	2008	6179.003
"A17010018"	2009	6181.178
"B37014388"	2011	6182.3
"B83393223"	2010	6182.885
"A08109365"	2016	6185.024
"A28125920"	2016	6187
"A79259388"	2017	6189.268
"B08292054"	2016	6191.35
"A08851321"	2014	6192.237
"A08372351"	2008	6197.76
"A48073274"	2010	6197.955
"A36614691"	2012	6198.473
"A46077053"	2013	6200.187
"B08407322"	2011	6202.821
"B27321249"	2013	6219.856
"A08110249"	2014	6220.969
"A46077053"	2007	6223.553
"A45010543"	2009	6228.682
"B18751461"	2017	6231.644
"A08276438"	2013	6233.346
"A48114318"	2007	6236.12
"A28146579"	2010	6237.486
"A08141038"	2008	6238.549
"A20031076"	2013	6242
"A28148898"	2009	6242
"B36880003"	2017	6242.435
"B39551973"	2010	6243.632
"A45012259"	2009	6246.197
"B60024353"	2012	6247.476
"A06017941"	2014	6248.532
"A33606534"	2007	6252.742
"A33689530"	2008	6255.98
"A79259339"	2009	6260.697
"A28108447"	2016	6264.324
"A28399715"	2010	6265.246
"B11009917"	2010	6266.353
"A28985992"	2017	6266.954
"B17228081"	2014	6274.965
"A08332363"	2016	6278.592
"A79290565"	2016	6280.776
"A59990580"	2012	6284.28
"A28128486"	2009	6289.345
"A08372351"	2010	6291.865
"B95388450"	2017	6294.78
"A28173573"	2010	6298.885
"A01013077"	2008	6300.856
"A62520788"	2014	6301.042
"B27008390"	2009	6301.114
"A08291924"	2010	6305.916
"A62035282"	2010	6307.721
"A46043154"	2011	6310.037
"A08291924"	2011	6313.199
"B11009917"	2012	6317.595
"B29006574"	2009	6324.556
"A14027635"	2017	6327
"A30005524"	2013	6327.884
"A28164374"	2009	6332.051
"B20023982"	2007	6332.402
"A28019461"	2009	6333
"A33013202"	2017	6334.845
"A31000441"	2013	6336.357
"B35007376"	2017	6344.595
"B62409065"	2014	6345.28
"A08274987"	2008	6345.84
"A28128486"	2007	6351.57
"A79259404"	2017	6352.039
"B46070728"	2014	6354.714
"A96569207"	2014	6354.903
"A45015872"	2013	6355.107
"B83826230"	2015	6357
"A20557294"	2008	6357.288
"A08595324"	2014	6360.345
"A43028588"	2014	6363.69
"B08271694"	2011	6369.457
"A08396830"	2009	6372.513
"B15004849"	2016	6373.12
"A36615896"	2013	6376.412
"B50068105"	2013	6379.284
"A10011641"	2017	6389.649
"A09021825"	2012	6396.567
"A03018710"	2014	6399.795
"A28198356"	2011	6402.673
"A96966049"	2015	6412
"B43587120"	2010	6413.384
"A09021825"	2013	6413.525
"A78343977"	2007	6413.71
"A12016549"	2008	6413.74
"A31138761"	2012	6414.448
"A12023693"	2011	6414.55
"A28435931"	2008	6430.711
"A04202008"	2017	6430.779
"A48114318"	2013	6432.811
"F46026829"	2009	6436.086
"A33006404"	2012	6449.192
"A06008361"	2012	6451.428
"B46164463"	2011	6451.432
"A31138761"	2008	6458.02
"A17000993"	2012	6458.886
"A28668127"	2011	6459.001
"A46105508"	2011	6462.865
"A08222465"	2013	6463.549
"A08005761"	2016	6464.637
"A50018837"	2013	6466.641
"A31007743"	2009	6469
"A12004180"	2008	6474.663
"A14580385"	2011	6478.328
"B37014388"	2016	6481.878
"A08496473"	2012	6482.497
"A81496382"	2010	6482.594
"A33006404"	2011	6484.719
"B96990015"	2013	6485.298
"B36853935"	2007	6488.276
"B84150994"	2016	6490
"A36602381"	2007	6491.59
"A28668127"	2016	6495.048
"A08604316"	2010	6498.387
"B08359093"	2009	6500.987
"A97617773"	2013	6503.88
"B79863288"	2012	6504.09
"A28581247"	2010	6505.716
"A80245129"	2013	6508.975
"A28362127"	2015	6517.216
"A28138873"	2016	6520
"A85280253"	2017	6522
"A08721177"	2008	6522.784
"A07012826"	2012	6523.192
"B08147696"	2013	6524.511
"A28137255"	2011	6525.486
"A28581247"	2012	6527.512
"A48031686"	2010	6531.108
"B37416575"	2014	6531.648
"A50066562"	2015	6533.934
"A28128486"	2008	6535.39
"A07427081"	2014	6535.467
"A48175699"	2009	6538.968
"A07059058"	2012	6542.798
"A33006404"	2017	6544.558
"A81864498"	2016	6544.642
"B60171162"	2012	6550
"A43028588"	2011	6550.403
"A10011641"	2015	6551.112
"A20038915"	2012	6556.528
"A35397884"	2010	6557.262
"B03091527"	2010	6557.658
"A08182206"	2016	6558.865
"B83045674"	2016	6561
"F46026829"	2011	6561.041
"A79092573"	2016	6562
"A12029468"	2008	6563.046
"A36011385"	2007	6568.3
"A46105508"	2015	6569.947
"B03091527"	2008	6570.947
"A08851321"	2016	6571.272
"A41031303"	2009	6572
"A96569207"	2016	6574.286
"B03091527"	2009	6576.86
"B37020179"	2012	6581.411
"B03072857"	2011	6581.933
"A82843129"	2009	6584.902
"A38014114"	2009	6590.361
"A12023693"	2012	6590.451
"A32002644"	2010	6591.601
"A79259339"	2013	6595.136
"B28205532"	2013	6598.71
"A28814135"	2016	6599
"A03167939"	2010	6600.764
"A03024809"	2008	6602
"A28410850"	2013	6613.184
"A36201259"	2015	6614.915
"A08278731"	2016	6621.327
"B82435371"	2007	6624.104
"A85125078"	2016	6629
"A14000939"	2007	6630.779
"B50021658"	2012	6633.563
"A03402468"	2007	6635.15
"A08170151"	2009	6636
"A28023422"	2015	6640.328
"A28623379"	2011	6645.343
"A28290799"	2011	6645.395
"A08136806"	2014	6646
"B28028348"	2008	6646.877
"B83393223"	2014	6647.218
"B11009917"	2011	6647.468
"A31030901"	2014	6653.371
"A28435931"	2007	6653.85
"B43110113"	2008	6657.756
"A46336152"	2015	6657.977
"A45019916"	2012	6658.24
"A82198847"	2013	6660.01
"A46226122"	2016	6660.396
"A28128486"	2010	6663.156
"A28024172"	2010	6666.649
"A28146579"	2014	6668.885
"A30603716"	2013	6672.998
"B11009917"	2013	6678.899
"A08513749"	2012	6680.078
"A41049503"	2009	6695.016
"V48566475"	2014	6697.392
"A13008339"	2008	6702.016
"A41050113"	2008	6702.64
"B08292054"	2017	6708.252
"A45012259"	2010	6708.863
"A38348413"	2014	6710.138
"B83481002"	2012	6710.17
"A38014114"	2007	6712.236
"A29507456"	2015	6714.778
"B35044197"	2014	6716.463
"A28012359"	2010	6717.486
"A38015459"	2014	6718.274
"A03167939"	2009	6723.368
"A28642122"	2011	6723.917
"B31684020"	2016	6724.304
"A43028588"	2015	6725.862
"A35018696"	2017	6730
"A61713301"	2012	6730
"B46054508"	2012	6730.956
"A28002640"	2012	6735.265
"B27321249"	2016	6738.864
"A47005095"	2016	6740.482
"B78908605"	2013	6743.373
"A48031686"	2015	6744
"A08508418"	2015	6745.761
"A08069809"	2012	6746.158
"A30009146"	2013	6747.309
"B50031749"	2012	6747.516
"A79259388"	2012	6748.363
"B63031660"	2015	6749
"A08604316"	2012	6749.118
"A07059058"	2010	6752
"A28581247"	2011	6754.106
"A43020643"	2014	6756.688
"A45002219"	2013	6760.068
"B46140885"	2007	6765.065
"A28485761"	2017	6769.193
"A28075968"	2011	6775.131
"A58538414"	2017	6781
"A48031140"	2007	6783
"A08397002"	2008	6784.48
"A14000939"	2010	6786
"A50018837"	2011	6788.733
"A28715027"	2008	6789.771
"A08136806"	2017	6794
"A07013907"	2010	6800
"A48080147"	2007	6800.583
"B83045674"	2017	6801
"B01218932"	2014	6808
"A28494896"	2010	6810.121
"A03402468"	2008	6812.131
"A41461856"	2009	6813.152
"A08069809"	2011	6817.687
"A08657017"	2009	6818.012
"A20038915"	2013	6820.23
"A34003624"	2015	6821.387
"A46077053"	2009	6823.3
"A43019868"	2008	6825.215
"A48061675"	2013	6830.251
"A28715027"	2007	6835.703
"A28827335"	2013	6838.34
"A12004180"	2009	6840.884
"A50018837"	2010	6843.24
"A08296790"	2008	6844.138
"A41461856"	2007	6846.781
"A28016947"	2013	6847.016
"A12323408"	2014	6847.802
"A28148898"	2011	6848
"B83616920"	2010	6855
"B31798929"	2017	6859.1
"A28126597"	2013	6859.333
"A78343977"	2008	6860.044
"A50057322"	2013	6863.333
"B15032485"	2011	6868.693
"B46012324"	2009	6870.153
"A39003025"	2015	6874.729
"A61797536"	2017	6878
"A48175699"	2010	6880.204
"B82612896"	2016	6881.478
"B38318572"	2013	6883.187
"A07084940"	2010	6883.71
"A38023925"	2011	6887.248
"B30037204"	2013	6892.76
"A08115578"	2012	6893.557
"A08397002"	2014	6896
"A17010018"	2010	6897.314
"B28227866"	2015	6901.993
"A08209538"	2015	6907.001
"A28700383"	2012	6915.132
"A17019316"	2012	6917
"B22004113"	2012	6917.687
"A82501545"	2013	6918.735
"A33605072"	2017	6918.955
"B07039514"	2011	6920.002
"A28893550"	2009	6925
"A46043154"	2014	6925.499
"A28148898"	2010	6928
"F46026829"	2010	6928.948
"A31007743"	2014	6930
"B61914883"	2014	6930.102
"B38005377"	2009	6932.673
"A08202715"	2016	6933.799
"A48175699"	2008	6936
"A35091057"	2010	6952.891
"A04202008"	2009	6955.463
"A50049519"	2012	6956.845
"A39000450"	2010	6958
"A17019316"	2015	6959
"A08192965"	2008	6959.186
"B83588657"	2014	6964.466
"A62415641"	2010	6966.932
"B07039514"	2012	6969.026
"A08721177"	2012	6969.226
"A07061161"	2015	6969.693
"A08438194"	2007	6969.795
"B39021217"	2011	6981.113
"A03057221"	2009	6981.518
"A78100609"	2012	6989.83
"A07427081"	2013	6995.443
"A28487007"	2011	6996.978
"A08508418"	2016	6998.901
"A28440576"	2016	6998.904
"A28128486"	2011	7005
"A38010997"	2011	7007.057
"A28259141"	2007	7013.923
"B36880003"	2015	7015.077
"A58816554"	2011	7017.393
"A14020713"	2009	7019.124
"A48025571"	2011	7022
"B43587120"	2011	7023.411
"A48080147"	2014	7024.608
"A28579191"	2017	7026.273
"A08141038"	2009	7026.395
"A30005524"	2011	7028.836
"A50040013"	2013	7031.477
"A08228520"	2008	7034.517
"B79863288"	2009	7037.879
"B18547281"	2017	7040.514
"A28191088"	2017	7040.662
"A46463311"	2013	7045.683
"A43028588"	2012	7046.765
"A08397002"	2012	7048
"A43015338"	2009	7050.194
"A50049519"	2010	7058.086
"B28419703"	2009	7059.093
"A08136806"	2015	7062
"B27008390"	2012	7064.543
"B29682135"	2011	7065.498
"A28386225"	2012	7066.806
"B03002441"	2011	7067.101
"A35397884"	2012	7068.151
"B28545994"	2017	7068.392
"B23357700"	2015	7068.769
"A17018276"	2012	7072.502
"A38014114"	2008	7076.731
"A34003624"	2008	7077.27
"A28404614"	2011	7079.288
"A14000939"	2011	7080
"A08508418"	2017	7080.325
"A80732142"	2010	7080.887
"A07035934"	2009	7086.691
"A20029104"	2013	7091.088
"A61713301"	2011	7094
"A33006404"	2014	7095.369
"A32002644"	2012	7098.629
"A12021556"	2013	7099.142
"F03842671"	2009	7107.885
"B08136905"	2016	7108.918
"A46052809"	2008	7110
"A28019461"	2010	7111
"B27321249"	2015	7111.57
"A28190973"	2013	7119.714
"B28120012"	2008	7121.64
"B82956517"	2013	7122
"A79290565"	2008	7126.259
"A28440576"	2013	7128.102
"A33014176"	2010	7131.923
"A33013202"	2008	7135.803
"A31070378"	2013	7146.767
"A33778739"	2007	7149.5
"B57208878"	2017	7150.677
"A28435931"	2017	7157.743
"A45012226"	2015	7158.35
"A28555563"	2013	7160.596
"B36880003"	2016	7160.783
"F41114141"	2008	7164.29
"B36853935"	2009	7168.63
"A28893550"	2007	7169
"B35018332"	2016	7172.645
"A08496473"	2017	7173.558
"B27015965"	2009	7178.548
"A24010381"	2017	7179.75
"A08657017"	2012	7186.631
"A28374148"	2008	7187.281
"B62409065"	2016	7189.149
"B08078396"	2013	7198.763
"A28374148"	2012	7200.979
"A45012226"	2016	7203.498
"A31007743"	2010	7205
"A96966049"	2013	7210.952
"A08396830"	2010	7216.738
"B82899550"	2011	7217.376
"A08377046"	2010	7218.151
"A30005524"	2014	7223.209
"A28695021"	2007	7224.714
"F10017804"	2013	7225.964
"B38008983"	2013	7232.029
"B46012324"	2015	7239.413
"A33014176"	2009	7250.033
"B60024353"	2011	7250.225
"A03018710"	2015	7250.517
"A28290799"	2007	7256.196
"B08078396"	2011	7256.348
"A96646880"	2013	7264.041
"A08604316"	2016	7265.428
"B11009917"	2008	7271.64
"A50018837"	2009	7271.984
"A39000104"	2011	7275.837
"A08358442"	2008	7276.382
"A08209538"	2016	7276.654
"A18024919"	2011	7279.278
"A31007743"	2015	7282
"A12323408"	2011	7292.899
"A28148898"	2012	7298
"B11009917"	2009	7298.186
"A46077053"	2010	7300.422
"B82207275"	2017	7305
"A28427516"	2009	7306.376
"B28498210"	2013	7308.635
"A28581247"	2013	7310.004
"A81593808"	2016	7321.369
"A28404614"	2012	7321.895
"A08135139"	2015	7322.407
"A61351540"	2013	7323
"A48080147"	2013	7334.393
"A13008339"	2012	7336.016
"A08999088"	2013	7341
"A48073274"	2012	7350.422
"A08016255"	2010	7352
"A08520629"	2008	7354.91
"A38014114"	2013	7358.192
"A48114318"	2010	7361.257
"A63414486"	2013	7362
"A08514986"	2013	7370.997
"A46126686"	2014	7374.361
"A08270993"	2013	7376.345
"A50032002"	2014	7379.074
"B96246350"	2013	7397.419
"A16010126"	2016	7399.504
"B29682135"	2012	7404.98
"A07012826"	2014	7405.81
"B31009715"	2011	7407.376
"A38666897"	2016	7408.61
"A28106003"	2015	7411.473
"A48062418"	2013	7413.381
"A46055992"	2016	7413.827
"A08503005"	2011	7416
"A01376888"	2012	7421.167
"A81200511"	2012	7422.328
"A08604316"	2009	7428.919
"A29005782"	2014	7435.273
"B31027097"	2012	7435.616
"B27008390"	2015	7446.215
"A47010095"	2014	7456
"B27008390"	2016	7456.916
"A08507741"	2010	7464.044
"B28241495"	2007	7466
"A28427516"	2010	7467.639
"A35397884"	2009	7468.261
"A15000227"	2015	7470.457
"B35329077"	2012	7471.146
"B08078396"	2010	7480.717
"A22174932"	2011	7481
"A12023693"	2013	7481.577
"B03158532"	2009	7481.894
"A08270993"	2010	7489.985
"B81762684"	2009	7490.939
"A33013202"	2014	7495
"B30000574"	2010	7495.009
"A43020643"	2009	7496.406
"A48114318"	2011	7498.822
"B37014388"	2013	7503.46
"A07012826"	2013	7503.593
"A28695021"	2010	7509.106
"A08851321"	2011	7514.048
"A28002640"	2010	7541.178
"A36036739"	2013	7547.143
"A08397002"	2010	7550
"A46052809"	2009	7551
"A03057221"	2011	7555.367
"A01010164"	2016	7561.242
"B36880003"	2013	7578.363
"F46026829"	2008	7583.566
"B08194359"	2012	7588
"B46070728"	2016	7594.145
"C28863686"	2015	7594.994
"A41461856"	2008	7608.249
"A46105508"	2013	7622.632
"B32001687"	2011	7642.16
"A09018862"	2010	7646.774
"A14020713"	2013	7649.616
"B03006681"	2014	7650.422
"A28494896"	2009	7668.587
"A07265465"	2010	7676.632
"A28399715"	2011	7677.09
"A79939112"	2010	7678.277
"A07084940"	2013	7678.84
"A28985992"	2007	7680.44
"A48073274"	2011	7685.915
"A08135139"	2013	7688.536
"B28545994"	2014	7689.684
"B57551350"	2017	7692.236
"A08595324"	2009	7696.383
"B60420692"	2008	7699.09
"A59119917"	2017	7702.531
"A12011672"	2014	7704.197
"A46078267"	2017	7707.181
"A28374148"	2013	7709.741
"A33605072"	2009	7724.574
"A79259388"	2013	7731.17
"A45002219"	2011	7731.711
"B48124275"	2007	7733.14
"A07161821"	2010	7736.043
"A28427516"	2012	7737.894
"A08514986"	2011	7740.921
"B32001687"	2012	7747.381
"B41031980"	2008	7750.616
"A08005761"	2015	7751.365
"A28893550"	2011	7763
"A50018837"	2008	7768.301
"B31007354"	2008	7773.977
"A48037592"	2016	7775
"A28033702"	2014	7777
"B28419703"	2013	7790.115
"A85270965"	2017	7790.764
"B14008999"	2007	7792.44
"A81931214"	2011	7803.429
"B43636075"	2014	7805.577
"B36614816"	2014	7806.158
"A79259404"	2011	7810.039
"B27015965"	2007	7810.13
"B31027097"	2013	7812.686
"A20038915"	2007	7815.05
"A20038915"	2011	7815.115
"A12003950"	2011	7817.923
"B35329077"	2013	7819.468
"A08291924"	2007	7820.332
"A59119917"	2013	7820.746
"A28440576"	2010	7822.475
"A45019916"	2010	7827.149
"A82198847"	2017	7837.4
"B03039781"	2008	7837.789
"A07161821"	2011	7839.177
"A79092573"	2017	7842
"B97526008"	2013	7844.862
"A22008106"	2015	7847.549
"A16004665"	2011	7851.716
"B11009917"	2014	7853.167
"B43361724"	2012	7860.331
"B97389209"	2012	7861.423
"B31027097"	2011	7863.615
"A33202474"	2016	7866.938
"B08078396"	2009	7867.991
"A28695021"	2009	7868.271
"A30032619"	2008	7869.995
"A47005095"	2012	7874.092
"B08078396"	2012	7886.178
"B27008390"	2013	7892.69
"A33605072"	2010	7894.036
