nif	year	deudas_financ
"B08284002"	2014	
"A25026733"	2015	
"A80200868"	2017	
"A08595324"	2009	
"A46126686"	2017	
"A28658177"	2015	
"A08779407"	2009	
"A30604680"	2014	
"A33373622"	2016	
"A28686111"	2015	
"A08438194"	2016	
"B33607649"	2011	
"A50029800"	2016	
"A33373622"	2013	
"B29053808"	2016	
"B48969885"	2011	
"A35735083"	2011	
"B91629634"	2008	
"A46055497"	2012	
"A33610106"	2016	
"A07028210"	2017	
"A23012305"	2012	
"A14015101"	2015	
"B83257295"	2017	
"V30558738"	2007	
"A08688095"	2012	
"A22005797"	2014	
"F04030672"	2015	
"A47008487"	2014	
"A08303869"	2017	
"B63218440"	2009	
"B46130647"	2015	
"A36000073"	2014	
"A83048363"	2007	
"A38024345"	2011	
"B41094459"	2012	
"A28002640"	2012	
"B81496515"	2014	
"A35012012"	2010	
"B47009840"	2011	
"B79863288"	2009	
"B82956517"	2007	
"B62409065"	2014	
"B28302305"	2017	
"A40004210"	2016	
"A33202474"	2017	
"A08195927"	2017	
"A23012305"	2015	
"A08097438"	2008	
"A08514028"	2008	
"A08623191"	2009	
"A28715027"	2008	
"B03020740"	2010	
"A48100002"	2014	
"A82854811"	2007	
"A28485761"	2008	
"B31071178"	2009	
"B97526008"	2011	
"A48073274"	2012	
"B62236781"	2011	
"A01009075"	2007	
"A08061590"	2016	
"A21391917"	2011	
"A35012012"	2017	
"B47572367"	2009	
"B03101748"	2010	
"A18006569"	2013	
"A28154029"	2016	
"A96918867"	2011	
"A33202474"	2011	
"B28028348"	2008	
"A28586550"	2017	
"A63736359"	2009	
"B38017554"	2017	
"F01131978"	2016	
"A31000441"	2015	
"A58664764"	2010	
"A02006419"	2017	
"B35329077"	2011	
"B28250090"	2011	
"B31082720"	2008	
"A35735083"	2007	
"A34169144"	2017	
"B23219009"	2017	
"A08375537"	2008	
"B28579324"	2017	
"A31062342"	2016	
"A28711893"	2009	
"A33373622"	2015	
"B83481002"	2010	
"F14016729"	2017	
"B57175283"	2007	
"A08779407"	2008	
"A37010295"	2011	
"B74114182"	2016	
"A35012012"	2011	
"A49004484"	2015	
"A28475770"	2016	
"A04005302"	2016	
"B74246927"	2010	
"A08377046"	2014	
"A03097946"	2017	
"A81047375"	2009	
"B47009840"	2014	
"F95002150"	2015	
"A03057486"	2012	
"A39000104"	2013	
"A30032130"	2017	
"A48050124"	2007	
"A41014986"	2017	
"A33126244"	2017	
"A08698862"	2014	
"A20008579"	2010	
"B35642198"	2007	
"B15077571"	2013	
"A28189082"	2014	
"A08481632"	2012	
"B45493707"	2016	
"B31071178"	2017	
"A78831369"	2011	
"A33126244"	2013	
"A28112555"	2017	
"B84504455"	2012	
"A03011392"	2014	
"A15020480"	2011	
"B08094237"	2011	
"A28539013"	2008	
"A80352750"	2012	
"A85280253"	2007	
"A03026697"	2017	
"A20038907"	2007	
"B21376942"	2013	
"A31000441"	2013	
"A96966049"	2009	
"B35054006"	2012	
"A27009737"	2008	
"B20013983"	2010	
"A28029122"	2017	
"B03044641"	2010	
"B48124275"	2017	
"A28225241"	2016	
"A35016658"	2014	
"A09354176"	2012	
"A31061385"	2013	
"A07016025"	2007	
"A18020271"	2016	
"B12026183"	2015	
"A33126244"	2007	
"A03041183"	2016	
"A33608563"	2017	
"A32006835"	2013	
"B95422721"	2007	
"B64455447"	2007	
"B03078391"	2014	
"F27007608"	2014	
"A58664764"	2011	
"A12014569"	2016	
"B31027097"	2014	
"A46055992"	2010	
"A30006308"	2015	
"A30418255"	2017	
"A28416089"	2012	
"A08273898"	2012	
"A48032981"	2014	
"A29008174"	2015	
"B31083355"	2015	
"A60045903"	2009	
"A08687204"	2016	
"A45445210"	2007	
"A28515567"	2016	
"B91190173"	2008	
"B14461032"	2009	
"F10026128"	2008	
"A13005384"	2016	
"A20049078"	2012	
"B03101748"	2016	
"B20815643"	2009	
"A38645214"	2009	
"B30029110"	2012	
"A30006308"	2010	
"A17006479"	2010	
"A35018696"	2017	
"A35019637"	2008	
"B46155271"	2007	
"A01009075"	2015	
"A17006479"	2008	
"A12363529"	2011	
"B31049273"	2017	
"B46166013"	2015	
"B58075136"	2007	
"A36605772"	2010	
"A28695856"	2008	
"A30037873"	2014	
"A48840359"	2015	
"B84603935"	2008	
"A28101020"	2016	
"A26011841"	2010	
"B79863288"	2012	
"A29018223"	2013	
"B46135471"	2014	
"B06422877"	2012	
"A28027811"	2017	
"A35014414"	2008	
"A28111342"	2013	
"A08228520"	2011	
"A28603611"	2012	
"B84822832"	2011	
"A50050236"	2015	
"A12524278"	2007	
"A08575672"	2017	
"B45017613"	2016	
"A11902814"	2011	
"A46081881"	2010	
"A14015101"	2014	
"B63458004"	2009	
"A08535288"	2016	
"A08426249"	2011	
"B62785357"	2015	
"A09354176"	2013	
"A48071369"	2017	
"A29955093"	2017	
"A08699720"	2013	
"B11009917"	2007	
"A28013407"	2017	
"B46007787"	2011	
"A33055138"	2015	
"B15015712"	2013	
"A81256661"	2017	
"A41756099"	2016	
"A08290975"	2010	
"A08657546"	2015	
"A35144989"	2007	
"B73456147"	2007	
"A41392317"	2011	
"B08488660"	2007	
"A47008487"	2010	
"B25015017"	2015	
"A96966049"	2010	
"A97163653"	2017	
"A37010295"	2017	
"A08616542"	2017	
"A08463481"	2010	
"A08120859"	2016	
"A28651222"	2017	
"B63533095"	2009	
"B57175283"	2011	
"A18291476"	2011	
"A16010225"	2007	
"B81864894"	2009	
"B41006578"	2012	
"B17023508"	2014	
"B31067697"	2011	
"A28002640"	2013	
"B73212417"	2009	
"F08203663"	2011	
"A24012692"	2013	
"A48000939"	2016	
"B31784895"	2010	
"A17019316"	2015	
"A46022117"	2016	
"B12054342"	2012	
"A48107171"	2014	
"B63533095"	2014	
"B15015712"	2014	
"A12029468"	2014	
"A35098482"	2016	
"A07529233"	2013	
"A28127462"	2017	
"A29030715"	2016	
"A12016143"	2010	
"B96683347"	2010	
"A06011381"	2012	
"A11609682"	2008	
"A82843129"	2009	
"B82393778"	2017	
"A50030543"	2017	
"A31030901"	2010	
"A41043159"	2016	
"A07033491"	2011	
"A29030848"	2017	
"A78379989"	2017	
"A30001010"	2017	
"A45018926"	2017	
"B84372051"	2016	
"B31881055"	2012	
"A29033420"	2014	
"A38003133"	2016	
"A48226047"	2013	
"A48069991"	2010	
"B80146517"	2017	
"A08438061"	2016	
"A28392736"	2011	
"A33202474"	2008	
"A20032678"	2014	
"V83443390"	2008	
"F30587919"	2008	
"A48071369"	2016	
"A14020713"	2013	
"A08024317"	2014	
"B03101748"	2013	
"A20020277"	2012	
"A92954130"	2009	
"A31000441"	2016	
"A36610590"	2011	
"A20054854"	2014	
"B16007551"	2013	
"A11018736"	2016	
"B48120810"	2009	
"A08375537"	2013	
"A58583766"	2013	
"V43129667"	2015	
"A28562908"	2017	
"B03034501"	2015	
"A29955093"	2008	
"B46148797"	2015	
"A48061345"	2016	
"A36040442"	2008	
"A28187672"	2017	
"F27007608"	2012	
"A07033178"	2017	
"A48093868"	2015	
"A03057221"	2009	
"A22007314"	2011	
"A28368603"	2017	
"A45006459"	2015	
"A84534874"	2011	
"A28399186"	2016	
"V57525560"	2009	
"A08699720"	2012	
"A06337331"	2007	
"A29661394"	2011	
"B28028348"	2015	
"A80959612"	2016	
"A48061675"	2016	
"A28359073"	2010	
"A83932475"	2008	
"A50052950"	2017	
"A85279107"	2011	
"A08197881"	2017	
"A08072209"	2013	
"A42000802"	2008	
"A15020480"	2016	
"A58583766"	2014	
"B92963628"	2012	
"A91369819"	2009	
"A14012819"	2017	
"A12010914"	2012	
"A50040013"	2007	
"A29057833"	2012	
"A78020732"	2011	
"A73350399"	2011	
"B17228081"	2009	
"A06017941"	2017	
"A30041883"	2014	
"A36605772"	2009	
"A19011626"	2015	
"B31777691"	2009	
"B27008390"	2016	
"A08438061"	2015	
"V61861548"	2013	
"B36002970"	2014	
"B83156745"	2007	
"A60362266"	2009	
"A78753514"	2014	
"B78077724"	2009	
"A29063567"	2016	
"A48403927"	2008	
"A45020450"	2008	
"B19179662"	2009	
"B92972066"	2013	
"B30558290"	2010	
"A20036083"	2014	
"A28143782"	2016	
"A35036599"	2014	
"A48029847"	2014	
"A08409948"	2010	
"B13004924"	2015	
"A35036599"	2011	
"A28429280"	2015	
"A35047778"	2012	
"A50040013"	2016	
"B26011627"	2014	
"A28156776"	2015	
"A07025026"	2011	
"A01007442"	2008	
"B97526008"	2010	
"B26011627"	2016	
"A35028570"	2017	
"F04005344"	2013	
"A84780055"	2013	
"B95271326"	2012	
"A30016687"	2012	
"B85133544"	2010	
"A08291924"	2016	
"A78990603"	2010	
"V11317633"	2015	
"A61797536"	2017	
"A23010200"	2010	
"A25022369"	2017	
"A01009075"	2009	
"A01009075"	2010	
"A31737455"	2007	
"A36616746"	2017	
"A17045972"	2016	
"A63776306"	2010	
"B12008397"	2015	
"B46037446"	2017	
"B31084874"	2016	
"A28623155"	2015	
"A28623155"	2013	
"B53548384"	2007	
"B36913960"	2007	
"A21391917"	2007	
"A28490548"	2012	
"A28411585"	2012	
"A41834748"	2011	
"A19011626"	2013	
"A12524278"	2008	
"A08539553"	2015	
"A28667244"	2015	
"B17005323"	2007	
"B74246927"	2011	
"A43001627"	2014	
"A78020732"	2012	
"A31030901"	2012	
"A31000441"	2011	
"B06368674"	2011	
"A29661394"	2013	
"B17016569"	2013	
"A35610666"	2010	
"A14000939"	2014	
"A38017679"	2015	
"A08244220"	2015	
"A28603611"	2008	
"A28603611"	2007	
"A08197881"	2013	
"A28603041"	2016	
"A17012626"	2011	
"A28600278"	2017	
"F95073748"	2014	
"A35047778"	2011	
"A33202474"	2013	
"A29018223"	2015	
"B41008970"	2011	
"A38225041"	2016	
"B84822832"	2008	
"A84780055"	2008	
"B62173604"	2011	
"A85280253"	2008	
"F06402697"	2010	
"A08699720"	2017	
"A81117798"	2007	
"A12025565"	2015	
"A28581247"	2007	
"B81864894"	2013	
"B28757730"	2008	
"B33025123"	2017	
"A09018862"	2015	
"B31744709"	2008	
"A16004665"	2008	
"A03026523"	2017	
"B46074829"	2015	
"A28579191"	2013	
"B14819643"	2009	
"B08271694"	2009	
"A20024568"	2016	
"A28411585"	2008	
"A28647758"	2014	
"A28577062"	2007	
"B11009917"	2015	
"B83680322"	2007	
"B53548384"	2014	
"B63677223"	2011	
"A36619476"	2017	
"B24014292"	2007	
"B74114182"	2007	
"B84598192"	2013	
"A28562908"	2012	
"A33202474"	2014	
"A25005331"	2012	
"A28435931"	2011	
"A20049078"	2014	
"A28554707"	2009	
"A36010676"	2017	
"A29018223"	2010	
"A11769502"	2007	
"A07028210"	2013	
"A28647758"	2015	
"B33605031"	2012	
"A41061318"	2008	
"B62409065"	2008	
"B46161261"	2016	
"A28539013"	2017	
"A28539013"	2016	
"A28539013"	2014	
"A28372803"	2012	
"A28539013"	2009	
"B28460681"	2016	
"F08678054"	2015	
"A28530699"	2015	
"A28814135"	2008	
"B28218816"	2016	
"B35054006"	2013	
"A28527158"	2017	
"A29008174"	2016	
"B08213316"	2017	
"A29076759"	2014	
"A20061131"	2008	
"B96199807"	2007	
"A08010779"	2014	
"B01376615"	2011	
"B28296283"	2017	
"B48070155"	2013	
"B28121036"	2009	
"A08422412"	2015	
"B57551350"	2013	
"B30025449"	2015	
"B48045942"	2013	
"A45013620"	2016	
"A08202582"	2013	
"A08438061"	2009	
"A48094486"	2007	
"A28374148"	2011	
"A85450476"	2011	
"A28518041"	2009	
"A28494896"	2017	
"A21007570"	2017	
"B21365630"	2007	
"A28515567"	2010	
"A46055794"	2009	
"A82307117"	2007	
"A28505402"	2013	
"A28505402"	2012	
"A08131153"	2008	
"A28552404"	2014	
"B34224923"	2009	
"F08203663"	2007	
"A28505337"	2009	
"B01128552"	2008	
"A85426971"	2007	
"A50011717"	2011	
"B63677223"	2009	
"B81335473"	2012	
"A84534627"	2013	
"A08573370"	2015	
"B84227461"	2010	
"A08396830"	2017	
"A81944324"	2012	
"A28491041"	2014	
"B28538874"	2012	
"A81041147"	2009	
"A28491041"	2009	
"B83680322"	2008	
"A08552622"	2013	
"A09022963"	2017	
"A28487460"	2016	
"B33607649"	2012	
"A20017604"	2015	
"A14037832"	2015	
"V43661891"	2007	
"A28487007"	2007	
"A23004369"	2015	
"A63414486"	2012	
"B47009840"	2017	
"B92328129"	2008	
"A11301645"	2011	
"A84911825"	2009	
"B08194359"	2011	
"A08484925"	2015	
"V04509865"	2009	
"B97861843"	2010	
"A46078556"	2012	
"A80959612"	2012	
"A60474376"	2014	
"B85692374"	2008	
"B08488645"	2015	
"B61729737"	2014	
"A28012342"	2015	
"A84780055"	2016	
"A28049153"	2015	
"A28472256"	2017	
"A08431090"	2012	
"F04030672"	2016	
"A08636177"	2012	
"A41059445"	2017	
"A33202474"	2007	
"A28472256"	2016	
"B73212417"	2007	
"B92972066"	2012	
"A79047916"	2012	
"B79863288"	2016	
"A28446995"	2016	
"B28538874"	2017	
"A08393571"	2010	
"A28148898"	2010	
"A08375537"	2015	
"A07427081"	2012	
"A46022117"	2013	
"A43029339"	2017	
"A78355278"	2010	
"B31007354"	2015	
"A28431161"	2017	
"A28431161"	2012	
"B46022513"	2015	
"B58222548"	2009	
"A28429280"	2013	
"A28429280"	2012	
"A57082570"	2012	
"A08441495"	2010	
"A30018147"	2017	
"F20025441"	2014	
"A28428233"	2007	
"A50040013"	2014	
"A28647758"	2008	
"B31007354"	2010	
"A08441495"	2012	
"A28013407"	2007	
"A30012009"	2015	
"A16010225"	2014	
"F10017804"	2014	
"A08299406"	2017	
"B03094455"	2010	
"A08689796"	2017	
"A30006308"	2014	
"A20061131"	2016	
"A06023477"	2012	
"A38017679"	2007	
"A34011411"	2015	
"A38027637"	2013	
"F32001976"	2013	
"B28126886"	2015	
"A46115101"	2016	
"A28411585"	2016	
"A28411585"	2015	
"A28695021"	2013	
"A24010381"	2014	
"A28411577"	2017	
"A28411577"	2016	
"A84911445"	2010	
"A48094486"	2013	
"B83141838"	2007	
"A28404614"	2016	
"A22013072"	2011	
"B28341790"	2009	
"A17019316"	2016	
"A28404614"	2012	
"A30012645"	2008	
"A08278293"	2015	
"A24015802"	2007	
"A12105029"	2013	
"B09417932"	2010	
"B11606647"	2012	
"B62409065"	2010	
"A48073274"	2015	
"A29006343"	2012	
"F46024378"	2008	
"A16010225"	2010	
"A28399186"	2013	
"A08010779"	2009	
"A79492104"	2013	
"A28396042"	2017	
"A08012676"	2017	
"F32001976"	2011	
"A28394633"	2008	
"A28392736"	2016	
"A30036214"	2011	
"A34011411"	2014	
"B46012324"	2016	
"A22009690"	2017	
"A31035413"	2012	
"A84434224"	2015	
"A01016591"	2013	
"F08203663"	2009	
"B01128552"	2007	
"A47016944"	2015	
"A28814135"	2009	
"A63414486"	2014	
"A36011385"	2016	
"A28012359"	2008	
"B76013721"	2014	
"A28381234"	2017	
"B08292054"	2010	
"A32002107"	2017	
"B46108403"	2008	
"A28049153"	2016	
"A28075968"	2011	
"A45012259"	2012	
"B11605862"	2011	
"B07031149"	2017	
"B30025449"	2014	
"A10294585"	2015	
"B06368674"	2008	
"A28128486"	2017	
"A17001678"	2017	
"A03063690"	2014	
"A48069991"	2011	
"A28372803"	2007	
"B15010168"	2017	
"A28110971"	2015	
"A28368280"	2016	
"B38022570"	2016	
"A03018710"	2015	
"A08136806"	2017	
"A79259404"	2016	
"A23205289"	2010	
"A08580268"	2017	
"A28359073"	2017	
"A28359073"	2015	
"A28359073"	2014	
"A28359073"	2013	
"A28359073"	2011	
"B35029420"	2014	
"A28623155"	2007	
"A17039223"	2015	
"B31631062"	2015	
"A48094486"	2014	
"A28357093"	2015	
"A08595324"	2007	
"B43907112"	2014	
"A20063038"	2017	
"A38024345"	2010	
"A46068862"	2007	
"B38017067"	2016	
"A28345148"	2015	
"B80146517"	2014	
"A85125078"	2011	
"A12014569"	2010	
"B38927463"	2010	
"A45020450"	2012	
"A03028552"	2012	
"A20008579"	2007	
"A08225278"	2012	
"A48050124"	2017	
"A08209736"	2015	
"A20073508"	2016	
"B45018017"	2011	
"A24011165"	2016	
"A08646143"	2014	
"B62409065"	2013	
"C28863686"	2017	
"A20574372"	2016	
"A97163653"	2007	
"B11576006"	2009	
"A08117806"	2013	
"A02436152"	2008	
"A97617773"	2010	
"F49006554"	2011	
"B08488660"	2011	
"A09028184"	2010	
"A53552634"	2015	
"F38004289"	2013	
"B63031660"	2011	
"B11576006"	2008	
"A28200384"	2011	
"B14819643"	2012	
"A03402468"	2007	
"A28295806"	2007	
"B14819643"	2007	
"B23011273"	2013	
"A08026197"	2008	
"B28644441"	2014	
"B15862667"	2013	
"A28586550"	2016	
"A31071913"	2011	
"A28112555"	2016	
"A36561595"	2011	
"B21365630"	2010	
"A62400718"	2008	
"A46463311"	2017	
"A08441495"	2015	
"B41031980"	2007	
"A24012692"	2017	
"A06388052"	2009	
"B50776657"	2016	
"B28692309"	2011	
"B41045089"	2013	
"C28863686"	2014	
"B41086844"	2017	
"A08616542"	2013	
"V11317633"	2014	
"A28372803"	2016	
"B85036887"	2011	
"A33021809"	2015	
"A48071369"	2008	
"B28691350"	2016	
"A08131112"	2017	
"A48059943"	2016	
"A28271914"	2017	
"B50051705"	2016	
"A58394941"	2007	
"A30032130"	2015	
"B43009091"	2012	
"A30418255"	2010	
"A08201238"	2014	
"A08499568"	2017	
"A57082570"	2011	
"B95388450"	2011	
"A46017919"	2015	
"A74136060"	2011	
"B31784895"	2012	
"A37018603"	2014	
"A28259141"	2009	
"B11018462"	2017	
"B31027097"	2010	
"A41059445"	2012	
"A15590904"	2008	
"A28491041"	2013	
"A08194284"	2012	
"A61587358"	2012	
"A28245355"	2017	
"A78018421"	2007	
"B26393637"	2011	
"B57423519"	2009	
"A30012959"	2014	
"A26011320"	2017	
"A28411585"	2011	
"A28049153"	2010	
"A28229409"	2013	
"A28229409"	2011	
"A25005331"	2010	
"A48547558"	2009	
"B14028732"	2014	
"B78459815"	2013	
"A12001418"	2017	
"B54055140"	2013	
"A15685324"	2010	
"A28225241"	2015	
"A28225241"	2014	
"B20035424"	2015	
"A28040996"	2011	
"A28225241"	2008	
"B13008669"	2013	
"B46167078"	2014	
"A28220606"	2012	
"A28220606"	2008	
"A25007105"	2016	
"A80482334"	2015	
"A60853413"	2011	
"A78267309"	2014	
"B73212417"	2008	
"B36880003"	2007	
"B32362410"	2012	
"A28211092"	2015	
"A17010018"	2017	
"B24016693"	2017	
"A28381234"	2016	
"A27005834"	2008	
"B36002970"	2008	
"A28539013"	2010	
"B50051705"	2017	
"B83495101"	2017	
"A85426971"	2013	
"A17018391"	2015	
"B31067697"	2010	
"A43355403"	2015	
"A43019868"	2011	
"A29507456"	2016	
"A01012830"	2007	
"A43029339"	2016	
"B38318572"	2010	
"A11012572"	2016	
"A26004754"	2012	
"A08616542"	2016	
"B31084874"	2017	
"A41088493"	2008	
"A28192532"	2009	
"A28192532"	2007	
"B53260998"	2016	
"A28190973"	2017	
"B21376942"	2008	
"A35735083"	2009	
"A83932475"	2013	
"B61882551"	2011	
"A59202853"	2011	
"A28187672"	2016	
"A60045903"	2017	
"A28431161"	2015	
"B07762099"	2008	
"A53559530"	2007	
"A01016591"	2010	
"B46012324"	2014	
"A28359073"	2009	
"B12008660"	2017	
"A23010200"	2013	
"A28172476"	2014	
"B38318572"	2007	
"B23357700"	2012	
"A24025611"	2017	
"B26451849"	2011	
"A06008411"	2010	
"A39000187"	2007	
"A48403927"	2007	
"A01009075"	2011	
"A08192858"	2015	
"A28198356"	2010	
"B03010634"	2008	
"A58583766"	2015	
"A04202008"	2011	
"A28156776"	2013	
"A28156776"	2010	
"A12294815"	2014	
"B92328129"	2017	
"A08201238"	2009	
"B92963628"	2010	
"B78077724"	2011	
"A79259388"	2015	
"B84527704"	2011	
"A28154029"	2013	
"B39551973"	2013	
"A28148898"	2015	
"A28377331"	2015	
"A28148898"	2013	
"A04007811"	2015	
"A28148898"	2008	
"A35753094"	2012	
"A28012656"	2007	
"B83826230"	2008	
"B50997949"	2008	
"F37014560"	2009	
"A07244023"	2009	
"B46108403"	2016	
"A30603757"	2014	
"A28198661"	2011	
"A78831369"	2013	
"B85160976"	2009	
"B46148797"	2009	
"B83481002"	2009	
"B84603935"	2011	
"B85010643"	2011	
"B46124434"	2010	
"A48840359"	2017	
"B38484796"	2008	
"B03028099"	2012	
"A08192858"	2017	
"B20035424"	2013	
"B02419273"	2007	
"A48117188"	2010	
"A28138386"	2008	
"B46148797"	2010	
"B30025449"	2016	
"A84451848"	2010	
"A28136711"	2017	
"A31404452"	2012	
"F06305007"	2016	
"A85279107"	2007	
"A48059943"	2015	
"B81335473"	2007	
"A07035934"	2009	
"A48016794"	2015	
"A28173573"	2016	
"A80359730"	2015	
"B03020914"	2013	
"A36606895"	2017	
"B29901469"	2011	
"B36002970"	2011	
"A17045972"	2014	
"B28120012"	2015	
"B30603229"	2007	
"A28647758"	2009	
"A30603757"	2015	
"B31829195"	2009	
"B08216053"	2014	
"A48114318"	2009	
"A20017604"	2013	
"A07919087"	2016	
"B82435371"	2016	
"B63533095"	2015	
"A43016757"	2010	
"A28198356"	2011	
"F38004289"	2009	
"A28123875"	2017	
"A28123875"	2016	
"A25011610"	2007	
"A83048363"	2016	
"A31406945"	2016	
"B09394289"	2007	
"A28070167"	2008	
"A28700383"	2017	
"B60653466"	2016	
"B28563476"	2017	
"V38081873"	2011	
"B28554608"	2016	
"A20054854"	2011	
"A08552622"	2011	
"A28117398"	2017	
"A20020277"	2009	
"A31000441"	2009	
"A79049797"	2008	
"B25010257"	2017	
"A08021768"	2011	
"A40163909"	2013	
"A60853413"	2014	
"A30006308"	2017	
"A46031761"	2017	
"A07035934"	2017	
"A28198356"	2015	
"A45562329"	2008	
"A07256100"	2013	
"A28934735"	2013	
"A28111342"	2012	
"A84780055"	2012	
"A16010225"	2017	
"B84311760"	2009	
"B84227461"	2008	
"B50997949"	2010	
"A14000939"	2012	
"A28108793"	2015	
"A08220428"	2016	
"A22009039"	2009	
"B63100150"	2007	
"A08649741"	2015	
"A79259339"	2015	
"B50938489"	2010	
"A84911445"	2007	
"A30028559"	2007	
"B62916077"	2010	
"B63031660"	2007	
"A28101020"	2013	
"A82405788"	2015	
"A07013907"	2009	
"A41008640"	2013	
"A08024317"	2015	
"A28091262"	2011	
"B57487159"	2012	
"A36610590"	2010	
"A33026907"	2015	
"A28087013"	2017	
"A28086858"	2016	
"A28086858"	2013	
"A28086858"	2011	
"A08576753"	2017	
"A45018926"	2014	
"A81722712"	2009	
"A48080147"	2014	
"A08242992"	2012	
"A28156776"	2011	
"A01376888"	2013	
"B74114182"	2008	
"A78267309"	2012	
"B81335473"	2011	
"V43129667"	2010	
"A20049078"	2015	
"B15015712"	2016	
"B35503200"	2017	
"B46063137"	2010	
"A08303869"	2009	
"A08493306"	2017	
"A84911825"	2011	
"A42000471"	2016	
"A83337477"	2007	
"A03066909"	2009	
"A15590904"	2017	
"A81408817"	2017	
"A28070167"	2011	
"B36002970"	2015	
"F25002338"	2016	
"A08560823"	2007	
"F01131978"	2015	
"B78459815"	2014	
