nif	year	inmovilizado_inm
"A35023746"	2015	9960
"A24022196"	2011	9980.926
"A08105702"	2010	9992.762
"A28712479"	2010	10017.33
"B30020226"	2011	10022.53
"A50018837"	2011	10041
"A28422335"	2015	10052.69
"A28074078"	2012	10058.44
"A08105702"	2011	10116.17
"B61914883"	2012	10156.17
"A28074078"	2010	10156.33
"A46086773"	2010	10237.1
"A23016157"	2012	10261.63
"A28074078"	2011	10273.94
"A81593808"	2012	10275.41
"A83150060"	2012	10297
"B63100150"	2013	10318.46
"A28078202"	2007	10350
"A28617801"	2014	10353.75
"B96324983"	2008	10370.18
"A96945530"	2009	10382.69
"A81041147"	2015	10431
"A33778739"	2015	10433.86
"A33778739"	2017	10445
"A24011165"	2014	10468.28
"A33778739"	2014	10471.48
"B04348579"	2011	10485.1
"B43110113"	2007	10488.75
"B43110113"	2008	10489.24
"B30020226"	2012	10492.42
"A83048363"	2016	10527.02
"A28138873"	2015	10551
"B82612904"	2009	10556.37
"A03402468"	2013	10560.33
"B82207275"	2012	10562
"A07919087"	2007	10573.63
"B27015965"	2012	10636.17
"B61914883"	2011	10649.82
"A04006417"	2014	10678.59
"A04006417"	2015	10702.49
"A20038915"	2009	10712.81
"A28106003"	2011	10715.69
"A28341055"	2008	10729.62
"A28600278"	2015	10745
"B48948830"	2012	10753.17
"A03402468"	2012	10790.35
"A28712479"	2007	10813.28
"B83826230"	2014	10853
"A08703803"	2015	10857.1
"A30009146"	2013	10879.13
"A81041147"	2016	10883
"A28106003"	2010	10895
"A03402468"	2011	10902.04
"A24020562"	2012	10902.95
"B03002441"	2017	10921.1
"A28024172"	2012	10927
"B35007376"	2013	10931.51
"B96324983"	2007	10967.91
"A24020562"	2013	10974.49
"B81907776"	2013	10985.18
"A48547558"	2011	10989.18
"A28712479"	2011	10995.03
"A28085686"	2013	11034.18
"B43110113"	2010	11038.06
"B83325076"	2012	11054.52
"B82612904"	2008	11103.18
"A28352656"	2007	11108.49
"B01218932"	2007	11134.13
"A08721177"	2014	11147.6
"A28138873"	2016	11195
"A78267309"	2014	11196.26
"A12363529"	2010	11227.08
"A23016157"	2011	11283.21
"B63100150"	2012	11283.89
"A53559530"	2011	11292.38
"B82612904"	2007	11299.66
"A24022196"	2007	11315.36
"A78320736"	2007	11323
"A28712479"	2009	11415.36
"B48969877"	2011	11433.94
"A28024172"	2013	11446
"A28049492"	2009	11450.53
"B54055140"	2014	11466.82
"A60362266"	2009	11493.69
"A83048363"	2015	11542.23
"A29453768"	2015	11554.29
"B48714133"	2017	11569.39
"A28106003"	2008	11598.61
"A28049492"	2010	11631.29
"B30020226"	2013	11641.67
"B82207275"	2011	11674
"B61914883"	2010	11707.73
"A41017161"	2013	11725.47
"A61587358"	2014	11729.65
"A24020562"	2014	11767
"A79259388"	2010	11792.1
"A28600278"	2013	11818
"A28016947"	2012	11844.75
"A29453768"	2014	11915.03
"B08407322"	2014	11967.67
"A28049492"	2008	11974.83
"A79259388"	2011	12028.09
"A08620056"	2011	12055.78
"A08274987"	2009	12122.61
"A08620056"	2012	12137.13
"A30009146"	2015	12164.37
"B61914883"	2009	12188.06
"A28600278"	2014	12194
"A12512497"	2013	12206
"A28016947"	2011	12220.2
"B63100150"	2011	12262.63
"A29453768"	2013	12271.32
"A28049492"	2007	12284.75
"A39000450"	2015	12309
"B08243693"	2017	12317
"A28693166"	2011	12331.3
"A08721177"	2008	12361.1
"A28571750"	2013	12371.35
"A20038915"	2008	12413.86
"A28600278"	2012	12427
"A79259388"	2015	12505.15
"A08620056"	2014	12510.74
"A12363529"	2011	12513.2
"A74136060"	2014	12528.05
"B08407322"	2013	12568.44
"A28106003"	2009	12570.78
"A28600278"	2011	12626
"A29453768"	2012	12627.62
"A28712479"	2008	12661.8
"A79259362"	2016	12675.55
"A03402468"	2007	12680.54
"A03402468"	2008	12704.95
"A29661394"	2013	12768.06
"B61914883"	2008	12873.49
"A29453768"	2011	12982.6
"A08105702"	2012	13001
"A81944324"	2010	13063
"B08243693"	2016	13101
"A08620056"	2013	13113.63
"A43030626"	2012	13115.73
"A20031076"	2011	13140
"B35042092"	2013	13182
"A28379816"	2014	13199.36
"B82207275"	2010	13216
"B63100150"	2010	13241.38
"B35007376"	2014	13258
"A08023145"	2017	13269
"B82207275"	2009	13272
"B83826230"	2013	13343
"A29453768"	2010	13344.17
"A08023145"	2016	13445
"A28049492"	2013	13445.05
"A48002984"	2014	13483.16
"A08023145"	2015	13532
"A08604316"	2012	13570.07
"A29661394"	2012	13610.81
"B27015965"	2014	13690.82
"A03402468"	2010	13698.56
"A29453768"	2009	13706.07
"A08612061"	2014	13757.88
"A20806329"	2017	13780.35
"A46036380"	2007	13793.45
"A50049519"	2012	13879.24
"B27015965"	2013	13891
"A12363529"	2012	14001.5
"B48969877"	2010	14018.58
"A35023746"	2016	14032
"A03402468"	2009	14043.24
"A79259362"	2011	14045.3
"A29453768"	2008	14053.85
"A08503005"	2012	14118
"A50049519"	2013	14129.32
"A38666897"	2012	14147
"A28016947"	2014	14151.37
"A03402468"	2014	14169.07
"A36036739"	2012	14186.58
"A83401273"	2014	14220.17
"B83603746"	2012	14220.82
"B04348579"	2014	14226.7
"A79201075"	2008	14230.99
"A28049492"	2012	14244.09
"A79259362"	2014	14251.89
"A36036739"	2014	14279.78
"A28571750"	2014	14293.26
"A36036739"	2013	14324.96
"B08100380"	2014	14341
"B08125940"	2014	14362.67
"A08274987"	2013	14392.85
"A29453768"	2007	14413.61
"A24022196"	2013	14427.24
"A29661394"	2011	14452.06
"A61427183"	2012	14474.97
"B08243693"	2015	14527
"A28049492"	2014	14598.35
"A81041147"	2007	14603.02
"A46036380"	2008	14663.13
"A20031076"	2012	14702
"A81041147"	2009	14739
"A28074078"	2017	14839.79
"A81041147"	2008	14865
"A28600278"	2017	14880
"A46036380"	2013	14915.27
"A43028588"	2014	14943.03
"A79259388"	2014	15059.84
"B92328129"	2014	15157.11
"B61252185"	2014	15280
"A29661394"	2010	15367.25
"B92328129"	2013	15401.95
"A28049492"	2011	15446.07
"A08503005"	2011	15498
"A79259362"	2010	15580.13
"A28600278"	2016	15744
"A38666897"	2011	15759.05
"A50018837"	2012	15794.51
"A28016947"	2013	15853.74
"A79259362"	2008	15864.98
"B92328129"	2012	15888.32
"A82307117"	2014	15948
"A79259362"	2015	15967.16
"A08721177"	2009	15998.09
"A28985992"	2012	16062.46
"A28693166"	2013	16095.04
"B43579424"	2014	16095.26
"A07326473"	2015	16095.64
"A60401585"	2017	16096
"A28122992"	2013	16191
"B78077724"	2012	16195
"B48969877"	2017	16207.2
"A28985992"	2011	16225.13
"A24022196"	2014	16244.47
"A07326473"	2017	16275.84
"A08503005"	2017	16301
"A29661394"	2009	16301.2
"A12363529"	2013	16341.46
"B29006574"	2014	16374.06
"A08721177"	2010	16386.12
"B85160976"	2016	16428.84
"B85160976"	2017	16434.3
"B85160976"	2015	16434.77
"B83840900"	2015	16453.43
"A08721177"	2011	16465.05
"A28078202"	2014	16498
"A07326473"	2016	16533.46
"B37014388"	2014	16562.72
"B78077724"	2011	16584
"A08274987"	2012	16681.59
"A79259362"	2009	16703.59
"B08243693"	2012	16838
"A28122992"	2012	16961
"A29661394"	2008	17002.43
"A78320736"	2009	17013
"A82335746"	2010	17264.58
"B83603746"	2013	17290.61
"A28122992"	2017	17317
"B83045674"	2017	17414
"A59119917"	2017	17451.39
"A61351540"	2011	17460
"B08100380"	2013	17483
"A83932475"	2017	17489.6
"B37014388"	2012	17518.46
"A20031076"	2013	17583
"A61351540"	2012	17665
"A46036380"	2009	17783.48
"A79201075"	2009	17838.52
"A50032002"	2014	17875.54
"A28693166"	2014	17910.51
"A29661394"	2007	17925.52
"A08503005"	2016	17930
"B83325076"	2011	18020
"B78908605"	2011	18025.69
"A78320736"	2008	18092
"B43579424"	2013	18093.89
"B08243693"	2011	18109
"B35042092"	2017	18110
"A81041147"	2014	18151
"B43579424"	2008	18186.4
"A39000450"	2013	18228
"B83826230"	2012	18334
"B95087482"	2010	18343
"A28693166"	2012	18368.81
"B78908605"	2010	18385.76
"B91372748"	2014	18443.36
"B83325076"	2014	18481.85
"A41017161"	2014	18490.38
"B35042092"	2016	18495
"A33778739"	2013	18508.51
"A08132656"	2014	18521.79
"B61252185"	2013	18550
"B78077724"	2014	18607
"A08503005"	2015	18647
"A19122209"	2014	18654
"A79259388"	2013	18690.64
"A35023746"	2017	18702
"B37014388"	2013	18718.96
"A08274987"	2010	18720.64
"B78908605"	2009	18745.83
"A81047375"	2014	18792
"B35042092"	2015	18830
"A08274987"	2011	18929.23
"B83325076"	2016	18941
"A24022196"	2012	18945.2
"A81593808"	2015	18994.05
"A19122209"	2012	19009
"B95087482"	2009	19105
"B78908605"	2008	19105.9
"A81041147"	2012	19125
"B08243693"	2010	19134
"A50049519"	2014	19232.62
"B62385067"	2008	19348.12
"B43579424"	2012	19358.23
"A28122992"	2011	19360
"A48025571"	2010	19376
"A19122209"	2013	19393
"A79259362"	2013	19406.86
"B78908605"	2007	19465.97
"A33778739"	2012	19530.11
"B08243693"	2014	19568
"A61351540"	2009	19575
"A61351540"	2007	19583
"A79201075"	2011	19626.12
"A81593808"	2013	19685.37
"A43030626"	2013	19775.17
"A61351540"	2014	20069
"A32225419"	2016	20132.55
"A61351540"	2010	20151
"A82335746"	2009	20185.89
"A28985992"	2010	20253.69
"B61428611"	2010	20363.3
"B61428611"	2011	20363.3
"A28985992"	2015	20434.99
"B95087482"	2011	20600
"A33778739"	2011	20615.76
"B08100380"	2012	20648
"B43579424"	2011	20674.61
"A20806329"	2016	20840.07
"A79259388"	2012	21045.32
"A28985992"	2008	21060.79
"A29453768"	2017	21225.54
"A15685324"	2008	21375.6
"B95087482"	2017	21413
"A12363529"	2014	21458
"B83325076"	2010	21497.78
"A15685324"	2009	21586.05
"A29453768"	2016	21613.22
"A61351540"	2008	21623
"B61252185"	2012	21765
"A79259362"	2012	21915.86
"B43579424"	2010	22007.98
"A20031076"	2014	22280
"A81931214"	2015	22318.21
"B08243693"	2013	22329
"A79201075"	2010	22433.48
"A28985992"	2009	22448.15
"A28122992"	2016	22678
"A61351540"	2013	22848
"B81907776"	2014	22863.45
"A08721177"	2012	22970.69
"A28011286"	2016	23056
"A82335746"	2008	23064.77
"A28011286"	2015	23076
"B48969877"	2016	23080.01
"A28011286"	2014	23096
"A28011286"	2017	23118
"A82307117"	2012	23180
"A08046799"	2012	23208
"A03681186"	2015	23232.76
"B43579424"	2009	23371.29
"A79201075"	2012	23378.61
"A81931214"	2016	23419.25
"A28985992"	2017	23487.54
"A78320736"	2010	23506
"A03681186"	2016	23584.73
"A81931214"	2017	23677.15
"A28985992"	2013	23818.37
"B63031660"	2012	23826
"A28985992"	2016	23844.05
"B08100380"	2011	23888
"B35597020"	2017	23891.13
"B35597020"	2015	23924.52
"B61428611"	2009	23935.09
"B35597020"	2014	24103.72
"B61428611"	2007	24172.25
"B83045674"	2009	24236.3
"A28011286"	2013	24671
"A45002219"	2012	24701.93
"A28814135"	2017	24787
"B61252185"	2011	24888
"A08721177"	2013	25126.59
"A81593808"	2014	25199.35
"A28085686"	2014	25208.89
"A03681186"	2014	25240.34
"B61428611"	2008	25322.51
"A81593808"	2016	25707.08
"B48969877"	2012	25838.13
"A82307117"	2017	25891
"A82335746"	2007	25961.11
"A28814135"	2016	26036
"A14027635"	2009	26062
"A28814135"	2013	26088.81
"A15685324"	2017	26123.37
"A46036380"	2012	26128.31
"A28011286"	2012	26188
"A28814135"	2014	26306.94
"A28814135"	2015	26552
"B84309616"	2015	26589.96
"A38666897"	2013	26684
"B84309616"	2017	26797.39
"B28241495"	2012	26956
"B62385067"	2009	26987.44
"A08604316"	2014	26999.33
"B84309616"	2016	26999.55
"B08100380"	2010	27123
"B83325076"	2015	27327
"A61427183"	2013	27406.82
"A08999088"	2016	27548.2
"B83325076"	2009	27652.75
"A82307117"	2016	27667
"A08604316"	2013	27690.59
"A28011286"	2011	27705
"B28241495"	2010	27742
"B28241495"	2009	27777
"A03681186"	2017	27835.51
"A20806329"	2015	27939.99
"B61252185"	2010	28167
"A08503005"	2013	28182
"A46036380"	2011	28254.63
"A08999088"	2017	28293.09
"B84309616"	2014	28329.65
"A15685324"	2016	28407.02
"B83826230"	2011	28415
"A03681186"	2013	28983.11
"A28985992"	2014	29078.7
"B31684020"	2015	29135.43
"B31684020"	2017	29153.39
"B31684020"	2016	29183.52
"A15685324"	2010	29191.73
"A28011286"	2010	29199
"A28122992"	2015	29229
"B31684020"	2010	29255.3
"B84309616"	2013	29331.81
"A15685324"	2011	29336.81
"B27013713"	2015	29357.21
"A03681186"	2012	29383.09
"A28131274"	2014	29827.09
"A15685324"	2015	29888.1
"A38666897"	2010	29950
"A08046799"	2011	30040
"A22174932"	2010	30104
"A81041147"	2013	30139
"B83325076"	2013	30147
"B95087482"	2012	30230
"A15685324"	2012	30251.03
"A15685324"	2014	30843.09
"A03681186"	2011	30930.05
"A28131274"	2013	31159.07
"B83045674"	2015	31245
"A28122992"	2010	31458
"B08100380"	2009	31516
"B95087482"	2016	31564
"A08046799"	2017	31614
"B62385067"	2010	31705.71
"A80245129"	2012	31728.7
"B83045674"	2016	31875
"A15685324"	2013	31961.11
"A22174932"	2009	32123.12
"B83045674"	2010	32512.3
"A03681186"	2010	32829.66
"A50057322"	2014	32909.15
"A50018837"	2013	32909.2
"A80245129"	2014	32943.2
"A80245129"	2013	33011.56
"B95087482"	2013	33058
"B83045674"	2012	33196.86
"A08046799"	2016	33205
"B48969877"	2015	33345.04
"B48948830"	2013	33378.45
"B28557064"	2016	33386.36
"B83045674"	2011	33419.85
"A08999088"	2015	33661.11
"A50057322"	2013	33749.45
"A22174932"	2008	34077.64
"A80245129"	2015	34342.6
"A38666897"	2009	34361.47
"A08046799"	2015	34601
"B27321249"	2014	34696.93
"B28241495"	2014	34815
"A08046799"	2013	35106
"B31881055"	2013	35234
"B83045674"	2014	35516.03
"A28814135"	2007	35588.34
"B31684020"	2012	35609.56
"B28241495"	2013	35839
"A08046799"	2014	36428
"A80245129"	2016	36453.18
"B43110113"	2014	36481.93
"A14027635"	2011	36857
"A08008450"	2017	36927
"B28557064"	2017	37256.85
"B27013713"	2016	37458.07
"A08008450"	2016	37605
"B27321249"	2013	37621.57
"A08008450"	2015	37728
"B83257295"	2013	37762.1
"B83045674"	2013	38348.14
"B95087482"	2015	38519
"A80245129"	2017	38596.47
"B28557064"	2015	39067.54
"B62385067"	2014	39492.07
"B48969877"	2013	39601.12
"A28814135"	2008	39860.12
"A82307117"	2015	40474
"B27013713"	2017	40798.54
"A11355526"	2017	40995.71
"A78320736"	2015	41174
"B62385067"	2013	41300.21
"B83257295"	2012	41714.4
"A50057322"	2015	41838.71
"A50057322"	2016	41891.79
"A14027635"	2013	41894
"A07052244"	2011	41981.28
"A11355526"	2016	42206.39
"A11355526"	2015	42237.66
"A82307117"	2013	42335
"B28557064"	2014	42477.32
"B31684020"	2013	42481.13
"A14027635"	2012	42617
"A50057322"	2017	42656.65
"A78320736"	2016	42688
"A28814135"	2009	42896.66
"B61428611"	2012	42905.31
"A41461856"	2011	43704.37
"A28122992"	2009	44261
"B83257295"	2011	44512.01
"A38666897"	2014	44590
"A08999088"	2014	45301
"A11355526"	2014	45637.24
"A60045903"	2007	45690
"A07052244"	2010	46018.5
"B31684020"	2014	46337.78
"A50018837"	2014	46531.96
"B61428611"	2014	46789.57
"A11355526"	2013	46900.19
"A08105702"	2009	47150.57
"B62385067"	2012	47420.72
"A28814135"	2010	47644.52
"B83257295"	2010	47752.24
"B28557064"	2013	47752.62
"B85225282"	2016	47973.94
"A11355526"	2012	48184.89
"B85225282"	2017	49153.44
"A11355526"	2011	49249.74
"B62385067"	2011	49580.59
"A08999088"	2013	50110
"B61428611"	2013	50779.46
"B31684020"	2011	50827.96
"A14027635"	2014	50853
"A11355526"	2010	50908.77
"A81593808"	2017	51034.21
"A60045903"	2008	51270
"B83257295"	2009	51375.21
"A41461856"	2010	51379.04
"A28814135"	2011	51999.36
"A08105702"	2008	52541.59
"A11355526"	2009	52597.16
"A78320736"	2011	52619
"A11355526"	2008	54313.73
"A28122992"	2008	54773
"A11355526"	2007	56032.63
"A08105702"	2007	56072.69
"A78320736"	2012	57408
"B83814251"	2014	57791.38
"A60045903"	2009	57907
"B81907776"	2015	58597.84
"B58836321"	2015	59689
"B58836321"	2017	60420
"B58836321"	2016	60964
"A14027635"	2010	61699
"B58836321"	2014	63470
"B83814251"	2013	63553.71
"A41461856"	2007	64691.49
"A78320736"	2017	65035
"A82335746"	2014	65100.02
"A28220606"	2008	65689
"A28220606"	2015	66605
"A28220606"	2007	66939.67
"A60045903"	2010	67079
"B58836321"	2013	67451
"A28668127"	2017	67712.32
"A28668127"	2015	67729.7
"A28668127"	2016	67746.69
"B83814251"	2012	67893.65
"B63031660"	2013	67943
"A28220606"	2010	67967
"B83814251"	2011	68165.81
"A78320736"	2014	68754
"A82335746"	2017	69224.23
"A61713301"	2017	69254
"A28814135"	2012	69356.11
"A82335746"	2016	69363.44
"A82335746"	2015	69551.06
"A61713301"	2014	69832
"A28220606"	2009	70090
"A41461856"	2008	70534.46
"A28220606"	2011	70683
"A08023145"	2014	71102
"B58836321"	2012	71542
"A61713301"	2013	72470
"A22174932"	2017	73668
"A22174932"	2015	73668
"A22174932"	2016	73687
"B57362105"	2017	73960.22
"A41461856"	2009	74035.27
"A28220606"	2013	74145
"A61713301"	2016	74466
"B58836321"	2011	75326
"A78320736"	2013	76835
"A61713301"	2015	78101
"B57362105"	2016	78116.69
"A22174932"	2013	79120
"A61713301"	2012	79906
"A83932475"	2016	80191.51
"A28220606"	2014	80383
"A82335746"	2013	80650.2
"B57362105"	2015	80906.55
"A28220606"	2012	81460
"A61713301"	2010	82242
"B62059498"	2011	82740
"A61713301"	2011	83485
"A60045903"	2011	83667
"A22174932"	2012	84601
"A82335746"	2012	85597.7
"A08023145"	2013	86729
"A22174932"	2011	90117
"A82335746"	2011	90774.9
"B08100380"	2015	92117.09
"A60045903"	2012	92543
"A09092305"	2007	98621
"B61441127"	2007	99449
"A28122992"	2007	100280
"B95087482"	2014	101387
"A08023145"	2012	101504
"A60045903"	2013	101992
"A28294718"	2011	106218
"A28294718"	2012	106503
"A41461856"	2012	109497.8
"A28220606"	2016	111033
"B61441127"	2013	112391
"A60045903"	2016	113147
"A28294718"	2010	113574
"A60045903"	2014	113796
"B83616920"	2010	115079
"A60045903"	2015	116058
"A08023145"	2011	118322
"A28138873"	2017	119424
"A28294718"	2009	120693
"A28294718"	2007	123400
"A60045903"	2017	124231
"A09092305"	2008	128093
"A41461856"	2014	132256.3
"A08023145"	2010	133735
"B85294916"	2017	134173
"A41461856"	2017	135668.3
"B85294916"	2016	137292.4
"B83616920"	2014	137634
"A41461856"	2013	137781
"B83616920"	2011	139693
"B85294916"	2015	139813
"A41461856"	2016	140482.3
"A41461856"	2015	140804.6
"A08023145"	2009	142994
"A08023145"	2008	152865
"B83616920"	2013	153103
"B62059498"	2010	156957
"A09092305"	2009	159554
"A08023145"	2007	162729
"A28220606"	2017	166663
"B62059498"	2009	168001
"B83616920"	2012	174833
"A08503005"	2014	178207
"B62059498"	2008	180186
"A09092305"	2010	184105
"B61441127"	2012	203065
"B85692374"	2017	207893
"A09092305"	2011	210805
"B01218932"	2017	212494
"B61441127"	2008	214672
"B01218932"	2016	215901
"B61441127"	2011	216976
"A09092305"	2013	229659
"B61441127"	2009	232336
"A09092305"	2012	237726
"B61441127"	2010	244793
"B01218932"	2015	290151
"A81944324"	2013	321824
"A81944324"	2012	334453
"A81944324"	2011	362888
"A08270357"	2016	
"A63736359"	2007	
"A20049078"	2008	
"A31013543"	2017	
"A53552634"	2014	
"B31072705"	2015	
"A46081881"	2017	
"B18751461"	2012	
"A31012636"	2015	
"A33610106"	2016	
"A20055380"	2016	
"A08257529"	2007	
"A39022660"	2016	
"A85450476"	2013	
"B48605521"	2011	
"B97705990"	2010	
"B06007314"	2017	
"A91151431"	2007	
"V43129667"	2011	
"A82667155"	2016	
"A29009537"	2015	
"F12039442"	2017	
"A03042504"	2017	
"A28245009"	2011	
"A15685373"	2017	
"B64455447"	2008	
"A16010225"	2014	
"A13001730"	2016	
"B28121036"	2009	
"A29025368"	2016	
"A27009737"	2013	
"A08005688"	2015	
"A39007943"	2016	
"B46039061"	2017	
"A20049078"	2013	
"F37014560"	2009	
"A45018926"	2010	
"B30020226"	2017	
"B33920141"	2009	
"A17003336"	2011	
"A29076270"	2015	
"A29008174"	2017	
"B08367948"	2016	
"B62293113"	2014	
"A81256661"	2011	
"B28337038"	2009	
"A17051152"	2017	
"A28577864"	2017	
"B20070082"	2016	
"B95271326"	2010	
"A60474376"	2014	
"A11902814"	2011	
"B63218440"	2008	
"B08375677"	2010	
"A35811272"	2008	
"B74148388"	2011	
"A18016709"	2017	
"A04413340"	2008	
"F08203663"	2009	
"A28650307"	2014	
"B28194926"	2017	
"B12007456"	2017	
"A20036877"	2015	
"A01009075"	2013	
"A60651783"	2008	
"B82175001"	2015	
"A35811272"	2011	
"B95388450"	2010	
"A28647758"	2007	
"A01006055"	2015	
"A63796395"	2010	
"A28225241"	2014	
"A03062619"	2016	
"A08033474"	2009	
"A28377331"	2015	
"B28240075"	2008	
"A85125078"	2013	
"B46074829"	2009	
"A35031343"	2016	
"A60651783"	2007	
"A28394633"	2014	
"A74255282"	2014	
"A31009665"	2013	
"A28283794"	2012	
"B28257434"	2017	
"A08640039"	2012	
"B11018462"	2016	
"A03028321"	2017	
"A46131769"	2016	
"A08422412"	2015	
"A35753094"	2017	
"A28099356"	2015	
"A04005302"	2017	
"A35569102"	2007	
"A84911445"	2012	
"F20025441"	2012	
"A29016003"	2017	
"A28191088"	2015	
"A43025618"	2016	
"A35036599"	2012	
"A35098482"	2015	
"A30603757"	2014	
"B31071178"	2009	
"B08488660"	2014	
"A28175412"	2015	
"B83814251"	2017	
"A33008426"	2017	
"B13008669"	2013	
