nif	year	activo_circ
"B12662722"	2008	
"A08010779"	2007	
"B46045456"	2013	
"A28411577"	2017	
"A18020271"	2012	
"B13004924"	2017	
"A46078556"	2014	
"B12054342"	2012	
"A08552622"	2010	
"A63746275"	2007	
"B46007787"	2011	
"A09010125"	2017	
"A48050124"	2017	
"B12043048"	2015	
"A31009665"	2015	
"A28415487"	2014	
"A08221582"	2011	
"A16004665"	2016	
"A30006308"	2010	
"B39551973"	2008	
"B12027843"	2016	
"B97751978"	2011	
"B36639060"	2017	
"A07010531"	2016	
"V30558738"	2008	
"B97705990"	2007	
"V30558738"	2011	
"V30558738"	2012	
"A37018603"	2017	
"A01009075"	2011	
"B29212644"	2015	
"G38004297"	2017	
"A37018603"	2015	
"A37010295"	2016	
"A39005095"	2008	
"V38081873"	2017	
"A11010469"	2016	
"A33014176"	2015	
"B12026183"	2015	
"B12026183"	2014	
"B85225282"	2013	
"V41812744"	2016	
"B73212417"	2007	
"A46086708"	2007	
"V43129667"	2009	
"B41088642"	2016	
"B29212644"	2017	
"A41010257"	2010	
"B95388450"	2009	
"A53552634"	2007	
"B36002970"	2017	
"V43129667"	2017	
"A01004993"	2013	
"A45005790"	2011	
"A28184661"	2016	
"A32006504"	2012	
"B03028784"	2015	
"A45005790"	2015	
"A20065744"	2014	
"B08375677"	2015	
"B20815643"	2008	
"A08623191"	2011	
"B03028099"	2017	
"A28306868"	2017	
"A08051526"	2017	
"A41043159"	2015	
"B83257295"	2014	
"B08488660"	2007	
"A11005840"	2017	
"A20063038"	2015	
"B03028099"	2015	
"A07021256"	2017	
"B83840900"	2009	
"A38473724"	2017	
"B08375677"	2008	
"A28483691"	2017	
"A35012012"	2016	
"V03315637"	2012	
"B97307086"	2008	
"A45006459"	2017	
"B36610004"	2014	
"B64555980"	2012	
"B80470628"	2017	
"B28569127"	2016	
"B14819643"	2013	
"A41010257"	2016	
"A53817359"	2012	
"B46074829"	2007	
"B58779018"	2017	
"B80397409"	2017	
"A28171445"	2012	
"A12010914"	2016	
"B38425070"	2008	
"A20061131"	2008	
"B36002970"	2012	
"A40004210"	2008	
"A45006459"	2012	
"B03020740"	2017	
"A01009075"	2016	
"A46008827"	2013	
"B03020740"	2012	
"A28510246"	2013	
"A23004369"	2014	
"B38022570"	2015	
"A45002219"	2015	
"A06008411"	2011	
"A11000098"	2014	
"B83274621"	2008	
"A39022660"	2015	
"A08552622"	2014	
"A31024458"	2011	
"B92554765"	2017	
"B38022570"	2016	
"A46009023"	2014	
"A28411577"	2015	
"A28429280"	2011	
"B62133384"	2011	
"B82424276"	2007	
"B97861843"	2010	
"B46167078"	2007	
"B08469116"	2014	
"A10294585"	2008	
"A28091262"	2016	
"B01015221"	2014	
"A28577062"	2007	
"B63078075"	2008	
"A28368280"	2017	
"A30011282"	2017	
"A46070520"	2017	
"A37021631"	2016	
"A31449002"	2017	
"B46162418"	2012	
"B18694349"	2008	
"A14012819"	2017	
"A07028210"	2012	
"A46023347"	2011	
"A83956136"	2009	
"A08441495"	2009	
"A28392033"	2017	
"B47572367"	2011	
"A48175699"	2017	
"A28392736"	2016	
"B31850977"	2010	
"B57362105"	2008	
"A21016944"	2015	
"A28159622"	2008	
"A30009146"	2009	
"F01131978"	2014	
"A43110337"	2015	
"A46009023"	2013	
"A20049078"	2015	
"B08459273"	2015	
"A46098521"	2016	
"F41114141"	2014	
"B64455447"	2013	
"A08687204"	2016	
"V11317633"	2012	
"A08148991"	2017	
"A20038915"	2017	
"B41021767"	2015	
"B84570803"	2009	
"F12039442"	2016	
"A25011610"	2015	
"A85280253"	2011	
"B97356471"	2009	
"A04006847"	2012	
"A08560823"	2010	
"A20055380"	2014	
"B08585101"	2017	
"A08616542"	2017	
"B21365630"	2007	
"B11576006"	2007	
"B02419273"	2012	
"B35642198"	2007	
"A42000471"	2010	
"A63746275"	2017	
"B76013721"	2014	
"B76013721"	2013	
"B76013721"	2012	
"A48094486"	2012	
"B46105771"	2009	
"B74246927"	2014	
"A78879079"	2013	
"B74246927"	2011	
"B74246927"	2010	
"B18022988"	2015	
"A45063039"	2016	
"B63458004"	2008	
"B28126886"	2016	
"B02008084"	2017	
"F21339106"	2017	
"B74148388"	2011	
"V43129667"	2011	
"B30558290"	2011	
"A46023347"	2008	
"B74114182"	2017	
"B74114182"	2016	
"B28460681"	2007	
"A08012676"	2013	
"A01004548"	2016	
"A57277709"	2008	
"A08194284"	2017	
"A17035361"	2016	
"A12028403"	2016	
"B26451849"	2009	
"A43020643"	2017	
"B74102872"	2010	
"B74102872"	2009	
"B74102872"	2008	
"A97163653"	2008	
"A78267309"	2011	
"A24014227"	2015	
"A14037832"	2017	
"B06320410"	2007	
"A28143782"	2016	
"B08488660"	2009	
"A45562329"	2007	
"B73456147"	2008	
"B96906375"	2007	
"A45562329"	2010	
"F95002150"	2011	
"A32002107"	2011	
"B95388450"	2011	
"A38762167"	2007	
"B48841282"	2007	
"A45063039"	2015	
"A28208825"	2015	
"A08575672"	2012	
"V57525560"	2014	
"B73212417"	2009	
"B35597020"	2009	
"A07005507"	2017	
"A46002184"	2010	
"A46002184"	2011	
"A48069991"	2013	
"A48050439"	2009	
"A80482334"	2013	
"A31065816"	2015	
"A08539553"	2013	
"A30012959"	2015	
"B57551350"	2008	
"B74114182"	2007	
"B12008660"	2011	
"A95249199"	2008	
"B33920141"	2010	
"A12004131"	2008	
"A28136711"	2016	
"A46084984"	2010	
"B63805295"	2008	
"B31784895"	2009	
"A74136060"	2011	
"A18001412"	2013	
"B57423519"	2010	
"A01016591"	2013	
"B64555980"	2009	
"A28530699"	2017	
"A07033178"	2013	
"B11606761"	2014	
"A95444519"	2007	
"A29030715"	2017	
"A08126492"	2017	
"A17035361"	2010	
"B28194926"	2017	
"F06312920"	2008	
"A31933088"	2009	
"B15015712"	2012	
"A28647758"	2008	
"F14016729"	2017	
"A28372803"	2008	
"A12021366"	2007	
"A43016286"	2013	
"B64055445"	2007	
"A17001207"	2017	
"B14819643"	2012	
"B31082720"	2008	
"A40004210"	2015	
"A29018223"	2011	
"B46166013"	2009	
"F49006554"	2010	
"B01128552"	2008	
"B01128552"	2007	
"B82852831"	2017	
"B63677223"	2011	
"B35980937"	2011	
"F20025441"	2013	
"B63677223"	2007	
"B08094237"	2010	
"B57362105"	2010	
"B85225282"	2011	
"A08321283"	2017	
"B03020740"	2015	
"A18008334"	2015	
"B97705990"	2009	
"B03020740"	2010	
"B63458004"	2010	
"B30029110"	2017	
"A08170151"	2016	
"A35014414"	2009	
"A46009023"	2015	
"B83814251"	2007	
"A48094486"	2011	
"A97789861"	2012	
"B63220917"	2008	
"A63645220"	2011	
"A07019698"	2009	
"B63218440"	2008	
"B45017613"	2014	
"B50009349"	2015	
"A25005331"	2015	
"A08250425"	2012	
"A28013407"	2008	
"A39022660"	2012	
"B63149637"	2009	
"B30010326"	2016	
"B03077039"	2012	
"B85160976"	2013	
"F14016729"	2015	
"A31933088"	2010	
"B63122253"	2007	
"B57362105"	2009	
"A46084984"	2013	
"B28403194"	2017	
"B03039781"	2010	
"A08507741"	2017	
"A26011320"	2016	
"B63100150"	2009	
"B92709526"	2008	
"B63078075"	2009	
"A32006835"	2007	
"A13005384"	2017	
"A38017679"	2012	
"A08290827"	2013	
"B28489748"	2016	
"A28487460"	2017	
"A12014569"	2009	
"A46016374"	2015	
"B83782169"	2009	
"A31394356"	2015	
"B85294916"	2008	
"A08539553"	2012	
"A08556896"	2015	
"A81487027"	2014	
"A46055497"	2013	
"A17001793"	2017	
"A97617773"	2011	
"B28240075"	2008	
"A08194284"	2015	
"A46055497"	2011	
"B38828687"	2008	
"B15782550"	2007	
"A46023628"	2014	
"A08321283"	2016	
"A28013407"	2016	
"A97617773"	2008	
"A97398317"	2009	
"A28108793"	2017	
"A08117806"	2017	
"A28650307"	2013	
"B62725320"	2008	
"B62725320"	2007	
"B01128552"	2017	
"A28603611"	2013	
"A46022117"	2014	
"A46022117"	2015	
"A07067713"	2014	
"B11606647"	2016	
"A63776306"	2009	
"B15021520"	2017	
"A13010004"	2016	
"A83956136"	2008	
"B12008660"	2017	
"A36606895"	2014	
"A17001207"	2008	
"A46023347"	2014	
"A20063038"	2016	
"A20054854"	2013	
"B14028732"	2014	
"B03039781"	2017	
"A48034110"	2007	
"A28341055"	2014	
"A08464323"	2017	
"A46031761"	2011	
"B83680322"	2007	
"A08194284"	2013	
"A07009814"	2014	
"A28171916"	2017	
"A08515116"	2009	
"A46031761"	2016	
"B36610004"	2016	
"A46022117"	2013	
"A08271876"	2017	
"F08203663"	2008	
"B38071155"	2009	
"A08289902"	2016	
"A41010257"	2012	
"A28040996"	2010	
"A48069991"	2012	
"B31777691"	2008	
"B18006668"	2012	
"A08576068"	2012	
"A48069991"	2009	
"F95073748"	2013	
"B74148388"	2008	
"A46036380"	2015	
"A83826362"	2008	
"A28651222"	2017	
"A28539013"	2011	
"A20054854"	2015	
"V43129667"	2007	
"A08576068"	2014	
"A11769502"	2010	
"B28240075"	2016	
"A41014457"	2009	
"A38013744"	2014	
"A97789861"	2009	
"A28143782"	2017	
"A14023139"	2014	
"A08036709"	2016	
"B38927463"	2010	
"B14819643"	2014	
"A08289902"	2015	
"A80098734"	2016	
"B28295863"	2017	
"B74148388"	2009	
"A08657546"	2015	
"A28117224"	2016	
"B28296283"	2016	
"B63031660"	2008	
"A09014804"	2015	
"B03020740"	2011	
"A07015787"	2015	
"B97623938"	2011	
"A08426249"	2008	
"A08121279"	2015	
"A17003336"	2015	
"A48000939"	2014	
"A28650307"	2010	
"A03062619"	2016	
"A58583766"	2016	
"A70063383"	2007	
"B28337038"	2011	
"A62400718"	2016	
"B35022425"	2015	
"A35098482"	2016	
"A95444519"	2011	
"A95444519"	2010	
"A97617773"	2007	
"A20779849"	2007	
"A24286312"	2008	
"A95444519"	2009	
"B78077724"	2013	
"A95444519"	2008	
"A78879079"	2014	
"B28340388"	2007	
"B28340388"	2008	
"A08484925"	2015	
"A14616031"	2007	
"A48032981"	2009	
"B25436122"	2016	
"A28156776"	2017	
"A11769502"	2009	
"A04413340"	2008	
"F28698488"	2017	
"A47007281"	2008	
"A80352750"	2012	
"A28554624"	2015	
"B46045456"	2014	
"A84451848"	2009	
"B83495101"	2009	
"A01008234"	2016	
"A08438061"	2010	
"A38842316"	2008	
"A08575672"	2015	
"B08583452"	2015	
"A20015368"	2009	
"A92954130"	2013	
"A11010469"	2007	
"A81256661"	2012	
"B26451849"	2012	
"F38004289"	2011	
"A15023856"	2012	
"A20055380"	2015	
"A92954130"	2011	
"B82612896"	2007	
"A48000939"	2010	
"B83481002"	2009	
"A92954130"	2010	
"A28156776"	2016	
"B31071178"	2015	
"B61175725"	2012	
"A28650307"	2012	
"A57346926"	2008	
"A20063038"	2007	
"A17018391"	2017	
"B37002854"	2014	
"A08201238"	2015	
"A08484925"	2014	
"A25022369"	2017	
"A25005331"	2014	
"A18017244"	2016	
"A07019698"	2017	
"A84534627"	2007	
"A08560823"	2014	
"A08493306"	2016	
"B48045942"	2008	
"B41086844"	2017	
"A28510246"	2012	
"A92152602"	2016	
"A46141792"	2017	
"A31071913"	2010	
"A46017919"	2015	
"A08438061"	2015	
"A08033474"	2017	
"A20065744"	2007	
"A11606134"	2008	
"A78753514"	2014	
"B38927463"	2013	
"B03020740"	2009	
"A20032678"	2015	
"A28539013"	2017	
"A08533119"	2011	
"B73108755"	2007	
"A83578328"	2008	
"B84527704"	2008	
"B50002849"	2017	
"B84504455"	2007	
"B97751978"	2009	
"B60338290"	2007	
"A08147555"	2017	
"B41006578"	2010	
"B60241437"	2014	
"A07035934"	2007	
"B83654426"	2008	
"F10026128"	2010	
"A18565705"	2008	
"B31089071"	2007	
"A30009815"	2012	
"B60185352"	2014	
"A47024104"	2016	
"B30604854"	2017	
"A01000116"	2016	
"A20032959"	2009	
"B14518773"	2014	
"A08560823"	2012	
"A28539013"	2013	
"B38071155"	2014	
"B28385110"	2017	
"A17006792"	2016	
"B62293113"	2017	
"A85450476"	2014	
"B46108403"	2014	
"A08576068"	2013	
"B45493418"	2007	
"A17035361"	2009	
"V95239604"	2009	
"A85450476"	2010	
"A12014569"	2012	
"B91235622"	2014	
"A85279107"	2012	
"A85450476"	2008	
"A02006419"	2015	
"A03021409"	2013	
"A46141362"	2016	
"V04509865"	2011	
"B74246927"	2012	
"A85426971"	2009	
"A08392938"	2009	
"A08586133"	2015	
"B31007354"	2011	
"B85160976"	2008	
"B12681060"	2010	
"B28419703"	2017	
"B33920141"	2011	
"A29661394"	2014	
"A85426971"	2014	
"A08640039"	2014	
"B08488645"	2016	
"A50188762"	2014	
"B28460681"	2008	
"A31086598"	2015	
"B28460681"	2010	
"B35110410"	2017	
"B12681060"	2008	
"B38828687"	2010	
"A35012780"	2011	
"A84911825"	2009	
"B08366155"	2012	
"B38001905"	2007	
"A20049078"	2010	
"B50027846"	2017	
"B78496759"	2007	
"V11317633"	2014	
"A91291435"	2007	
"B73254898"	2009	
"B28483345"	2011	
"B83495101"	2016	
"A85270965"	2010	
"A28053080"	2017	
"A28505337"	2015	
"A28505402"	2012	
"B63218440"	2007	
"A35515485"	2008	
"A63796395"	2009	
"B38828687"	2011	
"F35006451"	2012	
"B84537315"	2009	
"B08565988"	2009	
"B36623148"	2008	
"B14819643"	2008	
"B41006578"	2017	
"B84537315"	2007	
"B18022988"	2011	
"B23219009"	2012	
"A08552812"	2015	
"A28219202"	2015	
"A30036214"	2010	
"B92963628"	2008	
"A08484925"	2007	
"A10301240"	2008	
"A84911825"	2013	
"A46031761"	2017	
"B38380473"	2010	
"B83495101"	2017	
"B11576006"	2009	
"B84504455"	2011	
"A46078556"	2015	
"B28701340"	2012	
"A84911825"	2011	
"B45017613"	2013	
"B08094237"	2007	
"A08649741"	2015	
"A16004665"	2015	
"B14461032"	2009	
"A08463481"	2012	
"A46081881"	2013	
"A12014569"	2016	
"A92954130"	2009	
"A84911445"	2008	
"B63677223"	2010	
"B74246927"	2008	
"A41756099"	2016	
"A84780055"	2013	
"B14028732"	2015	
"B57551350"	2014	
"B26451849"	2015	
"B57551350"	2010	
"A01008234"	2015	
"A03062197"	2017	
"F50011139"	2007	
"B57487159"	2012	
"B57487159"	2011	
"B18694349"	2014	
"A84780055"	2007	
"B81231516"	2016	
"B28538874"	2012	
"A62703806"	2008	
"A84534874"	2012	
"B85692374"	2015	
"B23219009"	2017	
"A31035413"	2015	
"A28709053"	2017	
"A08196701"	2016	
"A11005840"	2015	
"F30046411"	2009	
"A84534627"	2017	
"A48403927"	2014	
"A01020809"	2016	
"A20032678"	2011	
"B84372051"	2009	
"B03028099"	2012	
"A84534627"	2012	
"A08441495"	2012	
"A42000471"	2007	
"B57208878"	2007	
"A28487460"	2012	
"B57175283"	2016	
"B30025449"	2008	
"A84451848"	2012	
"A08392938"	2015	
"A84451848"	2007	
"B57175283"	2009	
"A41010257"	2017	
"A20024832"	2014	
"A08132565"	2017	
"B62133384"	2013	
"A58356213"	2017	
"A41176934"	2017	
"A01016591"	2012	
"A63796395"	2007	
"A14530497"	2015	
"V95239604"	2011	
"B96695622"	2015	
"A41093733"	2017	
"B33605031"	2008	
"B53260998"	2016	
"A46098521"	2014	
"B53260998"	2014	
"B84598192"	2007	
"A84434224"	2010	
"A84434224"	2009	
"B50997949"	2010	
"B01128552"	2012	
"A31406945"	2015	
"A26000174"	2015	
"B28383362"	2012	
"A22271209"	2007	
"A15020480"	2015	
"A08657546"	2017	
"B46167078"	2012	
"B50776657"	2016	
"B28094944"	2012	
"A28465680"	2011	
"A28649747"	2015	
"B92554765"	2009	
"B34224923"	2012	
"A28372803"	2014	
"A84050301"	2008	
"B03037736"	2015	
"A02436152"	2007	
"A08299406"	2015	
"A34011411"	2017	
"B83211318"	2008	
"A84050301"	2007	
"A47009196"	2015	
"B83766485"	2007	
"B34226514"	2012	
"A63414486"	2008	
"A53817359"	2007	
"A46106134"	2016	
"A20015368"	2010	
"A28603611"	2017	
"A12010914"	2014	
"B28934081"	2014	
"A63645220"	2008	
"A46036562"	2017	
"B46108403"	2013	
"A31024458"	2007	
"B18252338"	2017	
"A08631848"	2010	
"A35811272"	2011	
"A84039338"	2009	
"B46116182"	2017	
"A84039338"	2007	
"A14037832"	2013	
"F08678054"	2011	
"A22003537"	2017	
"A01292846"	2014	
"B50054154"	2016	
"B08599003"	2014	
"A50011717"	2011	
"B50051705"	2015	
"B30033666"	2015	
"B21365630"	2009	
"A83932475"	2008	
"A97163653"	2007	
"A31189350"	2009	
"A08515116"	2016	
"B03076197"	2016	
"A37010295"	2013	
"A33015728"	2016	
"B36880003"	2007	
"A08575672"	2013	
"A28505337"	2016	
"A50004860"	2016	
"A38762167"	2009	
"F38008579"	2015	
"A62704457"	2008	
"A38013744"	2016	
"B24008914"	2017	
"B45013455"	2015	
"A63736359"	2007	
"A35036599"	2015	
"A46081881"	2012	
"B34007211"	2017	
"A01006055"	2007	
"A26014035"	2013	
"A07019698"	2008	
"A20042933"	2017	
"A20018610"	2014	
"A08120859"	2014	
"A83150060"	2007	
"A83102426"	2007	
"A83062497"	2007	
"A08201238"	2012	
"B61540118"	2007	
"A11957792"	2007	
"A48107171"	2016	
"A08699720"	2009	
"A07058084"	2017	
"A30006308"	2012	
"A35036599"	2014	
"B83826230"	2007	
"B41033143"	2016	
"A50032325"	2014	
"A03010568"	2009	
"A12010914"	2017	
"B50009349"	2017	
"B50009349"	2016	
"A31009665"	2016	
"A08033474"	2014	
"B28701340"	2015	
"A38473724"	2016	
"A28411585"	2008	
"A84451848"	2011	
"B50002849"	2016	
"B97705990"	2008	
"B09319021"	2017	
"B46063137"	2011	
"B28028348"	2013	
"B84443480"	2008	
"A13001730"	2012	
"B14028732"	2017	
"A08294787"	2017	
"A20049078"	2017	
"A83150060"	2008	
"F49006554"	2015	
"A46141792"	2016	
"A46145728"	2016	
"A46145728"	2017	
"B46167078"	2008	
"A63776306"	2007	
"B62916077"	2007	
"B43491356"	2016	
"A17035361"	2011	
"A28554624"	2017	
"A74255282"	2014	
"A53552634"	2008	
"A30012959"	2016	
"A32002107"	2008	
"B83680322"	2009	
"B31072705"	2017	
"A07326473"	2007	
"B23015753"	2017	
"A16010225"	2014	
"F12039442"	2011	
"F35006451"	2014	
"A08369068"	2014	
"B84570803"	2012	
"B16007551"	2010	
"A17003336"	2011	
"B29024379"	2017	
"A10010445"	2016	
"A08453219"	2016	
"A01017557"	2016	
"A39022660"	2010	
"A08227928"	2015	
"A80959612"	2015	
"B11018462"	2016	
"B50039932"	2017	
"A28399186"	2013	
"B29212644"	2016	
"B48605521"	2013	
"A63645220"	2010	
"A20063038"	2010	
"B48605521"	2010	
"A28225241"	2015	
"A83741967"	2009	
"A08573370"	2015	
"F37014560"	2010	
"B91629634"	2016	
"A97628242"	2009	
"A13010046"	2013	
"F49006554"	2013	
"A21009295"	2008	
"A08556896"	2016	
"B45493707"	2007	
"F08678054"	2010	
"A08244220"	2015	
"B34224923"	2007	
"B34224923"	2010	
"A31394356"	2017	
"B08194276"	2014	
"B16007551"	2008	
"V03315637"	2011	
"A29018223"	2017	
"A47021076"	2017	
"A24015802"	2008	
"A01010701"	2015	
"A22013502"	2017	
"B48092084"	2016	
"A46099776"	2014	
"A47007281"	2011	
"F04005344"	2015	
"A50029800"	2017	
"A01009075"	2008	
"B20035424"	2014	
"A08250425"	2013	
"B57423519"	2009	
"A03077898"	2014	
"A97789861"	2010	
"A08010779"	2014	
"B85010643"	2009	
"A36615896"	2017	
"B62236781"	2007	
"B48066419"	2008	
"A38014098"	2016	
"A28648053"	2015	
"V11317633"	2009	
"A23004369"	2015	
"A22005797"	2009	
"B50009349"	2013	
"B47506811"	2007	
"B30010326"	2015	
"B28137594"	2014	
"A08392938"	2016	
"B46201158"	2007	
"A62977186"	2007	
"B28483345"	2012	
"A47002340"	2017	
"B50051705"	2017	
"B30025449"	2014	
"B83852160"	2009	
"F38004289"	2013	
"B85036887"	2011	
"A46031845"	2015	
"B36621068"	2007	
"B18022988"	2012	
"B32002164"	2016	
"F35006451"	2015	
"B31007354"	2007	
"A08183485"	2017	
"B47572367"	2017	
"A91369819"	2008	
"A46066825"	2017	
"A30038020"	2013	
"B12024873"	2015	
"B47572367"	2008	
"A63736359"	2009	
"B13008669"	2016	
"B57423519"	2011	
"B28302305"	2016	
"A48094486"	2013	
"A20054854"	2017	
"B47531462"	2007	
"B91372748"	2008	
"A63736458"	2008	
"A47007281"	2015	
"B62385067"	2007	
"A28101707"	2017	
"A47007281"	2017	
"B73254898"	2007	
"B84599422"	2007	
"A03010568"	2012	
"B83045674"	2007	
"F41114141"	2010	
"B91629634"	2009	
"B45555489"	2008	
"A33021809"	2015	
"B28460681"	2009	
"A30013627"	2009	
"B02008084"	2015	
"A28411585"	2017	
"B30025449"	2010	
"B10317188"	2007	
"A08484925"	2008	
"B20078598"	2014	
"B74246927"	2013	
"B28563476"	2010	
"B91629634"	2007	
"B30025449"	2016	
"B11576006"	2008	
"A28554707"	2016	
"A08441495"	2010	
"A28171445"	2008	
"A14012819"	2013	
"B47009840"	2015	
"B47009840"	2013	
"B64055445"	2012	
"A48032981"	2011	
"A20018610"	2017	
"B92963628"	2009	
"A08270357"	2014	
"A28087575"	2015	
"B20690368"	2012	
"B03020740"	2013	
"B96199807"	2009	
"B14027346"	2014	
"A24009086"	2013	
"A47011051"	2007	
"A07019698"	2011	
"A48403927"	2009	
"A28049153"	2016	
"B46441275"	2007	
"F10026128"	2009	
"F14016729"	2014	
"A47017074"	2015	
"A08033474"	2011	
"B30029110"	2015	
"B30029110"	2016	
"B97623938"	2010	
"A08711202"	2012	
"B33605031"	2012	
"B41088642"	2017	
"A92152602"	2014	
"B02419273"	2011	
"A48077184"	2017	
"A36011385"	2015	
"A48069991"	2017	
"A30028559"	2014	
"A08573370"	2013	
"A63736458"	2009	
"A48069991"	2008	
"B30036826"	2016	
"A85450476"	2007	
"A28530699"	2011	
"A53242152"	2014	
"B46167078"	2015	
"B46167078"	2014	
"B50776657"	2017	
"B31007354"	2012	
"B38020020"	2012	
"A47024104"	2017	
"B31007354"	2017	
"V30558738"	2007	
"B24016693"	2015	
"A12004131"	2013	
"A28711273"	2007	
"A08576068"	2016	
"A28324630"	2017	
"A46021804"	2014	
"A08640039"	2009	
"A08082364"	2014	
"A46023347"	2013	
"A28040996"	2013	
"A01004993"	2011	
"B84871607"	2010	
"B60338290"	2010	
"A48000939"	2009	
"A35036599"	2017	
"A48000939"	2015	
"A48032981"	2008	
"A48000939"	2016	
"V43129667"	2016	
"A18565705"	2011	
"A83578328"	2009	
"A12014569"	2008	
"B62916077"	2008	
"A50011717"	2015	
"A85450476"	2011	
"A11769502"	2007	
"A29076759"	2014	
"A02436152"	2012	
"A30038020"	2014	
"A15020480"	2012	
"B83209015"	2008	
"A50011717"	2008	
"A18291476"	2011	
"B57423519"	2007	
"A26013714"	2015	
"A08422412"	2015	
"A12017919"	2016	
"A28476778"	2008	
"B35036540"	2009	
"A28740397"	2013	
"A28606242"	2014	
"A28431161"	2013	
"B54055140"	2012	
"A81256661"	2014	
"B63031660"	2009	
"A08699720"	2011	
"A37021631"	2015	
"A08646143"	2017	
"B95271326"	2008	
"A28381234"	2017	
"A78879079"	2016	
"F37014560"	2016	
"A48403927"	2007	
"A08802068"	2007	
"A30011282"	2014	
"F35006451"	2011	
"B74102872"	2016	
"A28154029"	2016	
"B81365181"	2017	
"A20061131"	2017	
"A08365413"	2014	
"A09028184"	2016	
"A28749976"	2007	
"A08321283"	2015	
"V11317633"	2013	
"B46167078"	2010	
"F37014560"	2012	
"B64455447"	2012	
"A46019204"	2017	
"A08515116"	2015	
"B84654201"	2007	
"B13008669"	2014	
"A35036599"	2011	
"A46009023"	2017	
"A48094486"	2016	
"B46148797"	2012	
"A28667244"	2015	
"A46008827"	2007	
"A60651783"	2008	
"A50889955"	2008	
"A08201238"	2007	
"B91172221"	2007	
"B83156745"	2017	
"A14023139"	2016	
