nif	year	pasivo_fijo
"A41080144"	2010	23433.03
"A08093015"	2015	23434.52
"A28173573"	2009	23479.4
"A08093015"	2017	23495.75
"B81335473"	2014	23500
"B41008970"	2012	23519.93
"A58253816"	2013	23526.37
"B82393778"	2010	23544.18
"A38013744"	2013	23545.35
"F03842671"	2011	23560.89
"B08100380"	2013	23616
"B91372748"	2012	23652.91
"A31449002"	2012	23660.78
"B48969877"	2016	23680.94
"A78990603"	2007	23700.83
"A80959612"	2013	23711
"A43035542"	2014	23736.96
"A28145498"	2008	23737.22
"A33778739"	2015	23744.65
"B01218932"	2007	23746.43
"B43241769"	2012	23780.45
"B83814251"	2013	23791.68
"B62385067"	2014	23793.37
"A07256100"	2012	23800
"A15012305"	2014	23812.89
"A24014227"	2017	23835.63
"A48547558"	2009	23873.75
"B12019485"	2010	23886.23
"A81408817"	2007	23938.56
"A28198661"	2008	23964.19
"A08128910"	2012	23980.7
"A08401184"	2010	23999.29
"A07256100"	2011	24000
"A33008921"	2015	24000
"A60045903"	2008	24000
"A61797536"	2010	24014
"A11000288"	2015	24026.61
"B43587120"	2010	24049.79
"B78077724"	2011	24059
"B12019485"	2016	24103.96
"A79939112"	2017	24112
"A08604316"	2013	24116.36
"A08401184"	2011	24148.59
"A28023422"	2007	24154.67
"A61427183"	2011	24155.98
"A36036739"	2014	24162.41
"B29682135"	2012	24183.97
"B43241769"	2016	24193.62
"A46036380"	2013	24212.98
"B35597020"	2015	24239.24
"B12019485"	2009	24276.75
"B08125940"	2016	24299.91
"B12019485"	2014	24430.5
"A28085686"	2014	24440.21
"A28111342"	2017	24454
"A16009870"	2016	24456.46
"B96683347"	2014	24466.99
"F03842671"	2012	24475.5
"A33778739"	2012	24482.86
"A38013744"	2010	24491.63
"A28074078"	2017	24495.92
"A38645214"	2013	24500
"A28985992"	2013	24526.21
"A28362127"	2008	24526.94
"A29453768"	2017	24534.31
"A11000288"	2014	24551.9
"A28057677"	2008	24591.7
"A29453768"	2016	24596.78
"A28074078"	2010	24598.98
"B37416575"	2016	24632.66
"B11630886"	2012	24651.47
"A28164374"	2012	24658.24
"B08243693"	2007	24664.86
"A28122992"	2014	24665
"A81487027"	2007	24675.45
"A10011641"	2015	24701.55
"B43241769"	2010	24706.12
"A28057677"	2007	24707.47
"F03842671"	2013	24708.69
"B35597020"	2017	24721.86
"A28245009"	2013	24727.94
"B08125940"	2017	24739.75
"B31684020"	2014	24754.9
"A20806329"	2014	24757.39
"A08132656"	2014	24759.24
"A28329480"	2014	24789.95
"A28700383"	2014	24797.36
"A28173573"	2013	24797.6
"A29003951"	2014	24808.34
"A12014569"	2007	24858.16
"B11630886"	2011	24866.62
"B60420692"	2017	24917
"A12512497"	2008	24922.16
"A20806329"	2012	24938.17
"A28074078"	2012	24985.69
"B84654201"	2016	25022.23
"A91291435"	2012	25028.16
"B37416575"	2014	25040.26
"B82988825"	2016	25042.62
"A15685373"	2013	25063.61
"A96945530"	2013	25066.21
"A46105532"	2017	25069.12
"A28046431"	2015	25071.76
"A24015406"	2015	25107.65
"A38013744"	2012	25117.72
"B12019485"	2015	25118.63
"A08384638"	2016	25135.21
"F10027423"	2014	25146.16
"A08401184"	2009	25176.73
"A28362127"	2015	25251.02
"B43110113"	2009	25261.02
"B41031980"	2015	25321.7
"A08093015"	2016	25332.55
"A28456820"	2012	25337.91
"B83616920"	2015	25358
"B82393778"	2012	25377.51
"A57346926"	2016	25420.35
"A08721177"	2011	25453.8
"A28359073"	2014	25475
"A82335746"	2009	25485.66
"A12021556"	2013	25504.99
"A33778739"	2013	25576.61
"A28046431"	2017	25602.1
"A46070777"	2011	25614.56
"A28273043"	2011	25620.46
"A46086773"	2012	25627.09
"B82424276"	2012	25678.46
"A41080144"	2011	25687.87
"B60420692"	2007	25689.57
"B01218932"	2016	25692
"A28155240"	2011	25694.05
"B43110113"	2007	25696.09
"A46070777"	2008	25718.79
"A79049797"	2009	25735.22
"A28058725"	2015	25816.26
"B82988825"	2017	25817.13
"A81944324"	2010	25829
"B27013556"	2017	25921.93
"A33055138"	2014	26013.79
"A08274987"	2012	26031.2
"B29006574"	2012	26043.93
"A28407484"	2011	26053.85
"A15012305"	2017	26087.26
"A33778739"	2014	26132.39
"B27013713"	2015	26147.92
"A28456119"	2012	26152.9
"A30603716"	2014	26152.98
"A28273241"	2013	26153.97
"B82435371"	2012	26156
"A24011165"	2010	26166.57
"B29014826"	2017	26197.65
"A28173573"	2012	26231.26
"A46036380"	2008	26237.71
"A85279107"	2015	26245.03
"A80245129"	2013	26256.37
"B27321249"	2017	26299.77
"A28700383"	2016	26302.51
"B83616920"	2016	26308
"B62173604"	2017	26409
"A46036380"	2007	26482
"A79049797"	2012	26488.34
"B46020541"	2015	26499.92
"A24015406"	2016	26529.35
"A28283067"	2015	26547.81
"A28422335"	2017	26554.24
"B48472500"	2008	26563.41
"A46105532"	2016	26610.41
"B62173604"	2015	26618
"A33778739"	2011	26669.41
"B28028348"	2008	26670.1
"A06244131"	2015	26753.51
"A30009146"	2015	26770.47
"B27013713"	2017	26781.23
"B41031980"	2014	26808.66
"B61252185"	2009	26823.37
"A03681186"	2013	26847.94
"A38013744"	2011	26867.58
"B60420692"	2016	26871.8
"A28292084"	2017	26902.21
"A21391917"	2017	26924.06
"B61428611"	2012	26962.28
"B18551226"	2015	26972.3
"A12003950"	2015	27032.6
"B83045674"	2009	27034.58
"A28407484"	2010	27058.51
"A26023606"	2017	27133.44
"A26023606"	2014	27161.89
"B41008970"	2017	27174.93
"A38645214"	2017	27210.72
"B47009626"	2015	27214.16
"B84309616"	2013	27298.05
"A48031686"	2015	27302
"B47009626"	2016	27310.87
"B84309616"	2015	27337.38
"B82393778"	2011	27425.65
"A24014227"	2016	27464.9
"A08721177"	2012	27507.08
"B28255016"	2013	27534.58
"A33006404"	2013	27648.14
"B15596331"	2011	27653.77
"B12019485"	2017	27715.85
"B28255016"	2008	27728.95
"B35597020"	2014	27777.43
"A82275306"	2015	27830
"A28058725"	2007	27897.97
"A58253816"	2011	27903.22
"A28456119"	2011	27909.05
"A28574044"	2017	27924.23
"B38484796"	2016	27927.61
"B18551226"	2016	27948.05
"A81041147"	2009	27952
"A28058725"	2008	27960
"A35023746"	2008	27964.84
"A28574044"	2016	27971.71
"A28211092"	2008	28021.98
"A07035934"	2013	28022.88
"A28422335"	2016	28033.3
"B38484796"	2017	28075.22
"A33008921"	2017	28175.23
"A35753094"	2015	28188
"B61252185"	2010	28189.64
"B38828687"	2015	28215.03
"A08663684"	2016	28230.91
"A31449002"	2013	28241.3
"A01007442"	2015	28267.97
"A28155240"	2010	28268.91
"A33778739"	2010	28287.32
"B38828687"	2014	28288.25
"A28046431"	2009	28293
"A78355278"	2013	28293.4
"B41031980"	2013	28295.28
"A28283067"	2007	28315.28
"A81487027"	2011	28347.85
"B61252185"	2011	28354.26
"A12003950"	2014	28372.75
"A50049519"	2017	28378.09
"A20029104"	2016	28378.45
"B84309616"	2014	28384.92
"A35753094"	2013	28421
"A82275306"	2013	28509
"B61252185"	2012	28509.93
"A28080489"	2017	28510.05
"A82275306"	2014	28539
"A38013744"	2009	28540.21
"F03842671"	2017	28557.04
"A50018837"	2016	28621.67
"A28407484"	2013	28633.9
"B57208878"	2012	28659.7
"F03842671"	2015	28689.9
"B62059498"	2013	28700
"B28255016"	2017	28774.26
"A28145498"	2014	28814.94
"B62725320"	2015	28835
"B62725320"	2017	28835
"B62725320"	2016	28835
"A50018837"	2013	28878.8
"A28456820"	2015	28923.43
"A11355526"	2009	28941.63
"B18551226"	2017	28970
"A78355278"	2014	28998.29
"B18551226"	2014	29028.97
"A17011297"	2014	29043.01
"B43361724"	2013	29072.39
"A28407484"	2009	29080.85
"A38645214"	2014	29082.68
"B84309616"	2017	29091.87
"B43241769"	2013	29123.26
"B08243693"	2011	29131
"A28292084"	2013	29133.64
"A07035934"	2016	29189.69
"B82393778"	2013	29208.45
"B08373250"	2011	29223.19
"B27321249"	2016	29247.98
"B60420692"	2015	29283.44
"A28283067"	2014	29286.31
"A07084940"	2017	29335.91
"A28058725"	2014	29368
"B07029465"	2009	29368.5
"A28283067"	2017	29435.41
"A28293884"	2015	29441.68
"A30009146"	2013	29473.55
"A15685373"	2012	29568.19
"A28046431"	2010	29584
"A82275306"	2011	29608
"B46151411"	2008	29631.13
"A28111342"	2016	29634
"B92217975"	2017	29644.81
"A24011165"	2012	29664.74
"A82275306"	2012	29708
"A28293884"	2014	29717.87
"B91235622"	2010	29737.09
"A07016025"	2015	29757.19
"A50018837"	2015	29776.89
"B58836321"	2017	29825
"A58253816"	2012	29834.5
"A28362127"	2011	29846.77
"B27013556"	2013	29867.44
"A23010705"	2014	29882.56
"A82335746"	2008	29922.39
"A28085520"	2015	29936.76
"B15596331"	2010	29942.86
"A33006404"	2009	29951.54
"A08663684"	2015	29965.23
"A28074078"	2011	29966.1
"A24011165"	2014	29982.02
"B82435371"	2011	30000
"B82435371"	2010	30000
"A31737455"	2013	30014.22
"A28273241"	2014	30030.46
"B82393778"	2014	30061.07
"A08721177"	2014	30116.6
"B28569127"	2014	30137.52
"B96952635"	2010	30145.39
"A82275306"	2010	30158.78
"A46086773"	2014	30199.98
"A08105702"	2014	30200.73
"B08100380"	2014	30262.7
"A08721177"	2013	30278.35
"B83814251"	2012	30376.53
"B78496759"	2015	30400
"B78496759"	2016	30400
"B38484796"	2015	30404.01
"B46020541"	2016	30406.53
"A20806329"	2013	30442.47
"B47572367"	2016	30519.93
"A61427183"	2012	30546.13
"A28600278"	2016	30576
"A28220606"	2009	30598
"A46003265"	2015	30599.19
"A48031686"	2017	30608
"A82485335"	2013	30642.82
"A12017919"	2014	30654.01
"A46003265"	2016	30671.69
"A35023746"	2014	30702
"B78908605"	2016	30721.02
"B28241495"	2011	30728.08
"B96952635"	2012	30748.86
"B07029465"	2010	30806.73
"A46086773"	2013	30823.73
"B28115533"	2012	30889.86
"B38484796"	2012	30932.6
"B43241769"	2011	30939.06
"A20029104"	2014	30975.28
"B84309616"	2016	30977.73
"A46003265"	2012	31043.13
"B84654201"	2017	31081.09
"B47009626"	2014	31085.81
"A24011165"	2011	31111.37
"A28283067"	2008	31126.99
"B83257295"	2011	31149.77
"A28893550"	2010	31183
"B92217975"	2014	31211.73
"A38027637"	2016	31224.64
"A38232526"	2013	31255.44
"A78355278"	2015	31277.13
"B27013556"	2014	31338.17
"A41461856"	2011	31359.1
"A83150060"	2010	31395
"B28250090"	2015	31408.09
"A28023422"	2010	31419.76
"A33006404"	2012	31483.81
"A31449002"	2011	31566.96
"A35023746"	2009	31571.35
"A50057322"	2016	31595.04
"A07035934"	2015	31625.88
"A07016025"	2016	31660.81
"B62173604"	2014	31668
"A28190973"	2014	31710.62
"A39003025"	2017	31755.54
"A04012258"	2016	31764.14
"A12011946"	2017	31775.81
"B43361724"	2014	31780.92
"A39003025"	2016	31826.27
"A39003025"	2015	31829.31
"A38666897"	2010	31837
"A08128910"	2014	31865.55
"A08518979"	2015	31885.69
"A78355278"	2017	31939.52
"B31744709"	2009	32013.27
"B97389209"	2011	32046.58
"A28190973"	2008	32102.83
"A50049519"	2013	32105.25
"A28190973"	2015	32250.97
"A23010705"	2013	32259.16
"A15012305"	2015	32261.55
"A96773940"	2014	32280
"A46086773"	2010	32357.09
"A38015459"	2014	32364.5
"A35397884"	2017	32372.07
"B07029465"	2008	32375.36
"A07035934"	2017	32377.34
"B78496759"	2017	32418.98
"A28058725"	2013	32442
"A33006404"	2010	32495.07
"A38232526"	2016	32538.57
"A28273043"	2010	32551.15
"A82485335"	2014	32554.65
"A24011165"	2013	32583.96
"A14018634"	2017	32598.26
"B29682135"	2017	32621.87
"B60420692"	2014	32629.9
"A08384638"	2017	32636.74
"A02003754"	2017	32644.7
"A35397884"	2015	32677.37
"A15685373"	2011	32735.1
"A28359073"	2016	32739.67
"B83393223"	2011	32755.16
"B83393223"	2010	32755.16
"B83393223"	2012	32755.16
"B83393223"	2009	32755.16
"A46099776"	2009	32771.04
"B27321249"	2015	32799.95
"A28359073"	2017	32819.01
"B62385067"	2013	32821.29
"A02003754"	2016	32825.58
"B82393778"	2016	32842.17
"B07029465"	2007	32887.8
"B91372748"	2014	32904.73
"A96773940"	2017	32918
"A28359073"	2015	32989.9
"A60045903"	2011	33000
"B61252185"	2013	33014.73
"B15596331"	2009	33051.91
"A28046431"	2016	33063.64
"A35397884"	2016	33107.89
"A30009146"	2011	33110.61
"A28131274"	2014	33111.73
"A81487027"	2008	33138.73
"A38015459"	2016	33169.39
"A35753094"	2014	33172.06
"B29682135"	2014	33173.03
"A28407484"	2012	33187.59
"B18551226"	2013	33214.66
"A28011286"	2016	33315
"B11630886"	2014	33317.18
"A80482334"	2010	33347.23
"A07016025"	2012	33386.96
"B46020541"	2017	33392.27
"B07029465"	2011	33399.87
"A82335746"	2007	33587.61
"A80245129"	2012	33617.35
"A42000802"	2013	33620
"B28227866"	2014	33634.76
"A41017161"	2015	33648.72
"A24011165"	2007	33672.56
"A04047700"	2010	33749.34
"A08274987"	2011	33788.8
"A43030626"	2017	33890
"B38484796"	2010	33907.63
"A11355526"	2008	33920.11
"A38014114"	2017	34000.32
"A12095295"	2017	34065.04
"B38425070"	2010	34070.56
"A28283067"	2016	34072.18
"B29682135"	2013	34074.11
"A50049519"	2014	34105.14
"B38484796"	2014	34153.54
"A36036739"	2017	34160.31
"A57346926"	2017	34210.65
"A28011286"	2017	34276
"A08663684"	2017	34305.76
"A28085520"	2016	34312.24
"A41017161"	2017	34317.46
"A43030626"	2016	34368
"A28220606"	2008	34400
"B95087482"	2012	34455
"A28695856"	2017	34463.23
"B08243693"	2012	34473
"B78077724"	2012	34507
"A81041147"	2007	34523
"B83211318"	2016	34527
"A85279107"	2016	34553.43
"A28058725"	2012	34565
"A28827335"	2007	34597.16
"A38015459"	2015	34599.5
"A38485827"	2009	34634.94
"A28245009"	2017	34638.56
"A08105702"	2015	34650.59
"B38484796"	2011	34667.55
"A82275306"	2009	34687.62
"A48031686"	2016	34723
"A50032002"	2012	34734.55
"A08128910"	2016	34745.75
"B43110113"	2008	34783
"A28396042"	2009	34802
"A82405788"	2017	34805
"A50049519"	2016	34853.29
"B92217975"	2016	34868.92
"A81041147"	2008	34933
"A07061161"	2017	34946.95
"B11630886"	2013	34948.71
"A07018112"	2014	34987.64
"A38014114"	2016	35009.62
"A28077709"	2015	35047
"B83045674"	2015	35068
"A50057322"	2015	35087.65
"B07029465"	2012	35102.67
"A08128910"	2015	35138.77
"A38232526"	2014	35142.52
"A07035934"	2014	35155.66
"B83616920"	2013	35220
"A63796395"	2014	35297.9
"A38015459"	2017	35328.45
"A42000802"	2014	35333
"B50031749"	2009	35394.29
"A46003265"	2011	35427.38
"A08128910"	2017	35469.4
"A33008921"	2013	35500
"A12011946"	2010	35511.41
"A12011946"	2015	35567.67
"A30603716"	2013	35609.47
"A28011286"	2015	35651
"A28220606"	2010	35749
"A28011286"	2010	35797
"A38485827"	2010	35837.23
"A33006404"	2017	35838.85
"A28600278"	2017	35938
"A28220606"	2007	35942.83
"B28419703"	2009	35955.86
"A33006404"	2011	35974.61
"A07919087"	2017	35993.84
"B60420692"	2013	36016.87
"A28110971"	2009	36060.13
"B57208878"	2017	36078.48
"A50057322"	2013	36132.25
"A08431090"	2010	36152
"A24011165"	2008	36189.46
"A46036380"	2009	36297.09
"A28125920"	2017	36326
"A28131274"	2013	36388.15
"A15685373"	2010	36398.24
"A14018634"	2016	36432.52
"A20806329"	2011	36435
"A33006404"	2016	36491.39
"A38485827"	2008	36508.05
"A28190973"	2013	36568.08
"B46151411"	2009	36593.77
"A50049519"	2015	36603.22
"A28893550"	2011	36643
"B83814251"	2011	36645.96
"A28259141"	2007	36700.61
"B28569127"	2012	36720.81
"A80245129"	2016	36817.21
"A48025571"	2008	36847
"A50057322"	2014	36902.31
"B41031980"	2011	36932.13
"A28058725"	2011	36946
"A14018634"	2015	36956.62
"A96773940"	2016	36958
"A28893550"	2007	36966
"B38484796"	2013	36997.17
"A20029104"	2017	37004.66
"B81231516"	2012	37078.09
"A17011297"	2016	37108.17
"A28211092"	2007	37140.26
"B83603746"	2011	37144.42
"A46003265"	2013	37150.34
"A41017161"	2016	37272.02
"B07029465"	2014	37288
"A17011297"	2015	37338.47
"A22013072"	2010	37351
"A28396042"	2011	37352
"B43241769"	2007	37469.99
"A04047700"	2009	37473.1
"A28362127"	2017	37486.7
"A07016025"	2013	37499.28
"A15685324"	2011	37570.76
"B62385067"	2009	37601.27
"A24011165"	2015	37650
"B50031749"	2010	37689.79
"B61428611"	2013	37707.93
"A38014114"	2013	37735.18
"A38014114"	2014	37773.86
"A31737455"	2014	37791.21
"B27321249"	2014	37906.39
"A50057322"	2017	37920.55
"A28292084"	2014	37937.04
"A35023746"	2013	37996.35
"A60045903"	2010	38000
"B28227866"	2013	38039.05
"B31881055"	2016	38045.2
"B81907776"	2011	38088.44
"B01218932"	2015	38140
"A38027637"	2015	38148.81
"A28145498"	2012	38167.27
"A82335746"	2017	38198.47
"A28407484"	2017	38216.02
"B61441127"	2016	38224
"A28893550"	2012	38316
"A46099776"	2010	38322.14
"A24011165"	2009	38388.73
"A28827335"	2008	38427.36
"A38232526"	2017	38489.83
"A08999088"	2008	38504
"B28255016"	2012	38513.27
"A82501545"	2008	38515.08
"A30603716"	2016	38521.67
"A15012305"	2016	38564.43
"A38485827"	2007	38581.59
"A12011946"	2016	38605.04
"B43361724"	2015	38673.4
"B28255016"	2011	38773.39
"B61428611"	2014	38811.66
"B91235622"	2011	38877.06
"A11355526"	2007	38898.02
"A81408817"	2008	38973.33
"B29682135"	2016	39024.72
"B57208878"	2016	39027.51
"B78908605"	2017	39041.14
"A28110971"	2007	39116.2
"A28058725"	2010	39168
"A28407484"	2016	39193.2
"A28695856"	2016	39268.57
"A15685373"	2009	39283.27
"B81335473"	2008	39318.21
"A22174932"	2010	39330
"A96773940"	2015	39408
"B43241769"	2014	39424.47
"A35023746"	2012	39573.08
"A38014114"	2012	39810.52
"B38425070"	2016	39826.84
"A79201075"	2016	39832.84
"A20031076"	2010	39860
"A28058725"	2009	39888
"A12023693"	2014	39922.55
"A41017161"	2014	39933.22
"B83045674"	2010	39936.97
"A08999088"	2007	39945
"A60362266"	2008	40038.65
"A12512497"	2015	40268.29
"B27013556"	2015	40281.76
"B28255016"	2015	40392.37
"B95087482"	2016	40464
"B81907776"	2013	40572.62
"A31071913"	2017	40625.49
"A81408817"	2009	40686.23
"A26023606"	2016	40711.97
"A28110971"	2008	40718.66
"A28145498"	2016	40848.51
"A28396042"	2010	40871
"A08105702"	2012	40956.51
"A08999088"	2009	40960
"A28456820"	2016	40960.5
"A81408817"	2010	40984.91
"A50018837"	2014	41049.04
"A46099776"	2007	41068.65
"B28227866"	2012	41125.7
"A42000802"	2016	41249
"A46003265"	2014	41262.24
"A07919087"	2012	41274.41
"B58222548"	2015	41282.35
"A28145498"	2015	41323.4
"A30603716"	2017	41420.7
"A38485827"	2015	41434.62
"B62059498"	2012	41447.73
"A38232526"	2015	41502.59
"A41461856"	2010	41523.16
"B58222548"	2014	41552.16
"B38828687"	2017	41626.2
"B95087482"	2013	41665
"A12011946"	2011	41687.23
"A85270965"	2016	41716.54
"B57208878"	2015	41745.22
"A07919087"	2015	41843.83
"A28668127"	2017	41865.79
"A31737455"	2015	41952.2
"A28362127"	2016	41956.84
"B81907776"	2015	42058.88
"A48025571"	2007	42066.66
"B81335473"	2010	42157.14
"B37014388"	2016	42188.54
"B57208878"	2013	42257.66
"B38425070"	2013	42348.2
"A33006404"	2015	42351.41
"A38027637"	2017	42408.11
"B41008970"	2013	42446.9
"B29682135"	2015	42460.91
"B78496759"	2013	42523.93
"A15685373"	2008	42557.21
"A42000802"	2017	42561
"B28569127"	2009	42574.31
"B62385067"	2012	42605.07
"A28814135"	2007	42778.5
"A38023925"	2012	42781.02
"B83257295"	2010	42820
"B01292903"	2013	42883
"A38666897"	2017	42952.89
"B28557064"	2017	42970.63
"A48025571"	2009	42997
"B28227866"	2015	43064.79
"A12017919"	2013	43184.97
"B38927463"	2015	43210.98
"B28255016"	2016	43250.96
"A39003025"	2012	43296.68
"A07059058"	2014	43339.34
"A48025571"	2010	43389
"B48472500"	2009	43452
"A28023422"	2009	43503.95
"A22174932"	2007	43568.97
"B38425070"	2012	43655.16
"B43361724"	2012	43676.02
"A53559530"	2014	43720.93
"B08243693"	2013	43775
"B38425070"	2014	43851.41
"A28668127"	2015	43890
"A28456119"	2013	43960.68
"B82207275"	2009	43961
"B27013556"	2016	43987.34
"B83325076"	2015	43993
"B29006574"	2013	44006.78
"A28023422"	2008	44123.77
"A33006404"	2014	44161.44
"B92217975"	2015	44219.07
"A46099776"	2015	44256.92
"B43241769"	2015	44371.61
"A28245009"	2015	44415.17
"B38425070"	2015	44420.54
"B28557064"	2016	44444.97
"B91372748"	2013	44508.34
"A24011165"	2017	44522
"B28255016"	2009	44561.8
"A38014114"	2015	44587.98
"A08105702"	2010	44620.75
"A19122209"	2007	44638
"B11630886"	2016	44652.04
"A28668127"	2016	44709.84
"A28695856"	2015	44796.42
"B07883457"	2007	44814.83
"B62059498"	2017	44831
"A39003025"	2013	44839.41
"A31449002"	2015	44901.71
"B38927463"	2016	44972.71
"B38927463"	2017	45003
"A15685373"	2007	45048.86
"B83045674"	2013	45076.39
"B83045674"	2014	45087.36
"A46003265"	2017	45139.36
"A07919087"	2011	45155.88
"A28155240"	2012	45240.45
"A28827335"	2009	45247.62
"A81408817"	2011	45259.75
"A28002640"	2017	45420.81
"A97789861"	2015	45491
"B30041115"	2016	45541.61
"A12095295"	2014	45760.09
"A08105702"	2011	45764.52
"A28125920"	2012	45768
"A78320736"	2012	45814
"B62059498"	2015	45859
"A28273043"	2015	45873.2
"A22174932"	2009	45966.22
"A80482334"	2009	46072.03
