nif	year	n_empleados
"A38485827"	2016	
"B50002849"	2016	
"A36010676"	2011	
"F27016591"	2009	
"A39007729"	2014	
"A30021877"	2015	
"B99004541"	2007	
"A01009075"	2011	
"A08260507"	2016	
"A08426249"	2011	
"A08699720"	2012	
"F37014560"	2010	
"A45002839"	2013	
"B63220917"	2007	
"A46055794"	2009	
"A48050439"	2012	
"A46099776"	2011	
"A35028570"	2016	
"B03028099"	2014	
"B83852160"	2007	
"A20061131"	2008	
"A46008827"	2008	
"A01004993"	2014	
"A02436152"	2013	
"B38071155"	2009	
"A08345233"	2015	
"B06001143"	2016	
"B30010326"	2016	
"V43129667"	2015	
"A50055532"	2017	
"B84069491"	2010	
"B28337038"	2008	
"A08197881"	2010	
"B84150994"	2009	
"A24007072"	2016	
"A08255374"	2016	
"B35980937"	2014	
"B85036887"	2013	
"A08202582"	2017	
"F35006451"	2013	
"B30010797"	2013	
"A48049928"	2008	
"B85036887"	2010	
"B85036887"	2009	
"A38762167"	2008	
"B84527704"	2009	
"B11018462"	2017	
"B83257295"	2017	
"F27007608"	2016	
"B12008660"	2014	
"F37014560"	2011	
"F30587919"	2008	
"A07010531"	2016	
"A14012819"	2014	
"A28085520"	2017	
"A46008827"	2014	
"A46008827"	2016	
"B04259503"	2007	
"A97628242"	2010	
"A08183485"	2017	
"B92554765"	2008	
"A01015510"	2010	
"B28296283"	2016	
"A12010914"	2010	
"A92086479"	2015	
"A36561595"	2013	
"F27007608"	2011	
"B14028732"	2016	
"A46105532"	2009	
"A39014477"	2015	
"A46009023"	2014	
"B29212644"	2016	
"B39541776"	2007	
"B84309616"	2011	
"A08201238"	2012	
"A08552622"	2016	
"B84598192"	2008	
"B83603746"	2014	
"A43016286"	2011	
"A18008334"	2015	
"A73350399"	2008	
"B84311760"	2007	
"A03050572"	2009	
"A11010469"	2016	
"B85010643"	2011	
"A07035934"	2010	
"A07016025"	2017	
"A21046578"	2007	
"A84050301"	2008	
"A08560823"	2014	
"A11957792"	2007	
"F12039442"	2011	
"B92328129"	2017	
"A46164034"	2008	
"B30029110"	2013	
"A48094486"	2016	
"B84348622"	2008	
"B74148388"	2008	
"B84348622"	2010	
"B63533095"	2007	
"B03076197"	2016	
"B28341832"	2014	
"A84911825"	2011	
"A08392938"	2007	
"B84886837"	2011	
"A46078556"	2013	
"B28302305"	2017	
"A32143588"	2009	
"A31037294"	2014	
"A18001412"	2016	
"B36610004"	2014	
"A85270965"	2011	
"A28431161"	2017	
"B84363555"	2009	
"F27016591"	2007	
"B84363555"	2011	
"B84886837"	2008	
"A08146870"	2016	
"A20038915"	2017	
"A80482334"	2015	
"A08250425"	2016	
"B57208878"	2009	
"B06320410"	2007	
"A32005746"	2013	
"V83443390"	2015	
"G07065709"	2011	
"A36060754"	2011	
"A28159622"	2009	
"A28416089"	2007	
"F41114141"	2012	
"B84871607"	2013	
"B84372051"	2017	
"B84443480"	2007	
"A28011286"	2012	
"A11545795"	2007	
"A22007314"	2011	
"A28465680"	2007	
"A28612208"	2011	
"A37010295"	2007	
"A10010445"	2016	
"A46036380"	2009	
"A46016374"	2009	
"A39007729"	2009	
"A46036380"	2008	
"A12027488"	2008	
"A36561595"	2009	
"B12002457"	2016	
"A11301645"	2015	
"A08466807"	2015	
"F49006554"	2014	
"A38000485"	2010	
"A46075206"	2014	
"A47007281"	2016	
"B08702938"	2017	
"A20806329"	2007	
"B12557773"	2008	
"A31009665"	2013	
"B92963628"	2014	
"A08422412"	2017	
"B95422721"	2012	
"A08441495"	2008	
"A28472256"	2014	
"A35016658"	2012	
"B41033267"	2016	
"A28586626"	2013	
"A41010257"	2013	
"A28011716"	2016	
"A28586626"	2014	
"B57175283"	2007	
"A28106979"	2015	
"F21339106"	2013	
"A21009295"	2009	
"A08117806"	2014	
"A63776306"	2011	
"A08551061"	2010	
"A39022660"	2014	
"B62236781"	2015	
"B28538874"	2016	
"A95249199"	2007	
"F06312920"	2015	
"A28658177"	2015	
"A70063383"	2012	
"A46075206"	2008	
"B08094237"	2015	
"F37014560"	2013	
"B73456147"	2011	
"B62173604"	2008	
"B08642324"	2007	
"B41031980"	2007	
"A42000471"	2009	
"A12010914"	2009	
"B46148797"	2014	
"B34226514"	2012	
"A73350399"	2010	
"B08565988"	2015	
"A30009146"	2007	
"B02419273"	2012	
"A28543809"	2007	
"A41191313"	2017	
"A82854811"	2007	
"A08294787"	2007	
"B62725320"	2008	
"A58583766"	2009	
"B13008669"	2012	
"A31013543"	2017	
"A20015368"	2015	
"B15043961"	2009	
"A04017497"	2012	
"A50188762"	2014	
"B35980937"	2008	
"B84309616"	2010	
"A28111342"	2007	
"A80632573"	2013	
"B33605031"	2013	
"A20063038"	2014	
"A48031140"	2008	
"A28133023"	2007	
"B60171162"	2007	
"A28394633"	2008	
"A46081881"	2013	
"A08552622"	2012	
"A53552634"	2014	
"A53559530"	2007	
"A13001730"	2016	
"A95249199"	2009	
"A28013407"	2012	
"A24009086"	2017	
"B97356471"	2009	
"A28011872"	2017	
"A53817359"	2010	
"B45011269"	2016	
"B34007211"	2017	
"B84372051"	2009	
"A11769502"	2010	
"A63736458"	2007	
"A57277709"	2011	
"B83782169"	2008	
"A08120859"	2011	
"B84599422"	2009	
"A57346926"	2011	
"A08010779"	2007	
"B84871607"	2008	
"B31084874"	2007	
"A31003304"	2007	
"B63100150"	2009	
"A97789861"	2009	
"A18291476"	2007	
"A28431161"	2011	
"B28340388"	2016	
"B84654201"	2010	
"B46045456"	2014	
"A29018223"	2015	
"B61425682"	2007	
"B29785391"	2007	
"A47008487"	2010	
"B61395497"	2015	
"B08488660"	2010	
"B46116182"	2017	
"B20035424"	2011	
"B84570803"	2012	
"A50011717"	2015	
"B08584989"	2007	
"A45018926"	2017	
"B14819643"	2013	
"B82841552"	2007	
"A25005331"	2016	
"A37010295"	2014	
"B35015262"	2007	
"B61252185"	2007	
"B26018150"	2016	
"A46055497"	2011	
"A07256100"	2014	
"A80482334"	2010	
"B18018176"	2015	
"A46036562"	2017	
"B37015526"	2010	
"A28119121"	2015	
"B12008660"	2017	
"A28027647"	2007	
"A78379989"	2015	
"B62850094"	2008	
"A36561595"	2011	
"A08196701"	2016	
"V30558738"	2008	
"B08565988"	2012	
"A08231250"	2017	
"A48107171"	2013	
"A28472256"	2016	
"A85450476"	2010	
"A18017244"	2015	
"A14023139"	2014	
"F08678054"	2016	
"A08578239"	2016	
"A58583766"	2014	
"A58583766"	2016	
"A58664764"	2010	
"A31001027"	2007	
"A28515567"	2012	
"B84894377"	2007	
"A58816554"	2014	
"A58816554"	2015	
"A47007281"	2008	
"B30036826"	2015	
"B03034501"	2017	
"A08463481"	2015	
"A83956136"	2010	
"A28294718"	2013	
"B28337038"	2010	
"A36614691"	2007	
"A13001730"	2013	
"B34224923"	2012	
"B30036826"	2016	
"A08260507"	2017	
"A48403927"	2007	
"B35015262"	2008	
"A36615896"	2017	
"A82026840"	2007	
"V38081873"	2014	
"A08224545"	2007	
"A84430107"	2010	
"B81907776"	2009	
"A28040996"	2009	
"A35610666"	2009	
"B81231516"	2016	
"B41070020"	2015	
"A46031761"	2015	
"B18547281"	2011	
"B84598192"	2012	
"A28662005"	2007	
"A36060754"	2015	
"A79049797"	2011	
"B31829195"	2011	
"A31449002"	2016	
"A07015787"	2017	
"A03057486"	2016	
"A28554624"	2016	
"B60185352"	2014	
"A02006419"	2015	
"A19012962"	2008	
"A40004210"	2014	
"B28498210"	2008	
"A15678162"	2008	
"A81256661"	2015	
"B31631062"	2014	
"B04348579"	2007	
"A46023347"	2016	
"A60651783"	2010	
"A08559932"	2014	
"A03010568"	2015	
"B83393223"	2007	
"B28118800"	2008	
"V83443390"	2017	
"A60963287"	2012	
"B76013721"	2014	
"A16004665"	2010	
"A36561595"	2012	
"A60963287"	2011	
"A06011381"	2016	
"A07028210"	2009	
"F10026128"	2008	
"A25418401"	2007	
"A28392736"	2011	
"A48069991"	2008	
"A08241267"	2007	
"A58356213"	2013	
"B47506811"	2009	
"A08227928"	2015	
"A48110381"	2007	
"B02008084"	2015	
"B35028281"	2013	
"A28273241"	2007	
"B28538874"	2009	
"A17025404"	2017	
"B47572367"	2010	
"B84443480"	2009	
"A12016093"	2016	
"A48107171"	2014	
"A08441495"	2011	
"B28337038"	2009	
"B38380473"	2010	
"A48034110"	2007	
"B31027097"	2009	
"B91372748"	2010	
"A01008234"	2017	
"A46009023"	2017	
"A63796395"	2008	
"A08513541"	2015	
"A62332580"	2007	
"B58613076"	2007	
"A12010914"	2016	
"B35329077"	2010	
"A78879079"	2013	
"A33604851"	2011	
"A11301645"	2012	
"A06011381"	2012	
"A08438061"	2013	
"A62415641"	2007	
"A28429280"	2014	
"B83495101"	2008	
"F20025441"	2014	
"A06008411"	2014	
"A62704457"	2007	
"B58075136"	2008	
"A07033178"	2015	
"A47007281"	2012	
"B84654201"	2012	
"B15015712"	2013	
"A28070167"	2007	
"A22005797"	2017	
"A12004131"	2017	
"B30010797"	2017	
"B12681060"	2007	
"B28091486"	2016	
"B57551350"	2011	
"A28523066"	2016	
"A46045936"	2008	
"B28340388"	2008	
"F08203663"	2017	
"A83826362"	2008	
"A74136060"	2008	
"A28313542"	2013	
"A63736458"	2010	
"B35980937"	2011	
"A78879079"	2010	
"B33920141"	2010	
"B46164091"	2012	
"A81117798"	2007	
"B84654201"	2017	
"B57362105"	2007	
"B84372051"	2008	
"A63776306"	2008	
"A10294585"	2009	
"A03032653"	2010	
"A03076270"	2010	
"A18017244"	2017	
"B57551350"	2008	
"B46055489"	2007	
"B46124434"	2007	
"B31777691"	2007	
"A43016286"	2014	
"B14819643"	2012	
"A73350399"	2007	
"A85270965"	2012	
"A35008168"	2012	
"B57175283"	2010	
"B34224923"	2010	
"A35019637"	2010	
"A04007811"	2010	
"B08488660"	2009	
"A74255282"	2007	
"B54055140"	2011	
"B54055140"	2010	
"B54055140"	2009	
"A28672921"	2017	
"B81907776"	2008	
"B91172221"	2008	
"B12027843"	2015	
"A74255282"	2011	
"B61967774"	2016	
"A78067188"	2011	
"B64555980"	2008	
"B12662722"	2008	
"A26021527"	2016	
"A20015368"	2016	
"B14819643"	2014	
"B16007551"	2007	
"A18020271"	2015	
"B24014292"	2014	
"A08104994"	2017	
"B22003099"	2011	
"B08565988"	2009	
"A78097656"	2015	
"A28649747"	2012	
"A08533119"	2010	
"A35014414"	2014	
"A46008827"	2015	
"A14616031"	2008	
"A14022099"	2011	
"A31065915"	2015	
"B41033143"	2017	
"A17001207"	2017	
"B84768761"	2012	
"B30041115"	2013	
"B63533095"	2010	
"B17011511"	2009	
"B91629634"	2017	
"B47572367"	2007	
"A08515116"	2015	
"A08009490"	2009	
"A28537595"	2013	
"B08375677"	2016	
"A02005122"	2017	
"A28013407"	2017	
"A63746275"	2017	
"A08681637"	2014	
"A63746275"	2011	
"B39523956"	2008	
"B43009091"	2007	
"B61175725"	2015	
"B16007551"	2009	
"B74246927"	2012	
"F14016729"	2010	
"A48094486"	2011	
"A74136060"	2011	
"B28465730"	2015	
"B50054154"	2017	
"A85279107"	2010	
"B83481002"	2008	
"B46166013"	2016	
"A39008305"	2014	
"A45015872"	2007	
"A46075206"	2007	
"A31189350"	2008	
"B28455574"	2015	
"A16010225"	2011	
"A39013867"	2011	
"A78753514"	2014	
"A78753514"	2017	
"A12010948"	2007	
"A29018223"	2014	
"B03077039"	2015	
"B35022425"	2015	
"A23011497"	2007	
"A78879079"	2007	
"A31449002"	2017	
"A28372803"	2011	
"A28650307"	2017	
"A85270965"	2010	
"A36010676"	2010	
"A40005514"	2008	
"B43587120"	2009	
"B50027846"	2016	
"A02005122"	2014	
"B08375677"	2014	
"F95002150"	2017	
"B81762684"	2017	
"A79049797"	2012	
"B08375677"	2011	
"B28403194"	2016	
"A50011980"	2017	
"B50023142"	2017	
"A79092573"	2012	
"A27014430"	2017	
"A01376888"	2011	
"B45013455"	2012	
"A08270357"	2017	
"B03077039"	2011	
"A79203568"	2010	
"A79203568"	2011	
"A08507741"	2017	
"A46008827"	2011	
"A33021809"	2016	
"B62785357"	2007	
"B36014975"	2017	
"A35033604"	2016	
"B92403716"	2010	
"B84504455"	2012	
"B08565988"	2011	
"B83654426"	2008	
"A15590904"	2010	
"A04007811"	2007	
"B22009575"	2014	
"F21339106"	2008	
"A28515567"	2011	
"A08242992"	2017	
"A84534874"	2010	
"A24009086"	2014	
"A28612208"	2010	
"B50938489"	2010	
"A08463481"	2011	
"A06388052"	2017	
"A30007231"	2013	
"A74136060"	2009	
"B03028784"	2015	
"B46163655"	2016	
"A48093983"	2016	
"B08375677"	2017	
"A20063038"	2011	
"A83956136"	2016	
"B47009840"	2011	
"A08201238"	2011	
"A38356937"	2015	
"A01006055"	2016	
"A91369819"	2014	
"B30010797"	2016	
"A08146870"	2014	
"A36616746"	2017	
"A28603611"	2007	
"A79560835"	2017	
"A30031769"	2017	
"B12681060"	2008	
"B28084168"	2008	
"A84430107"	2009	
"A80098734"	2016	
"B84603935"	2007	
"B73070914"	2008	
"B35110410"	2017	
"B84654201"	2007	
"A08515116"	2014	
"A29030715"	2011	
"B83481002"	2009	
"A28647758"	2017	
"A42000471"	2008	
"A28449569"	2016	
"A28552404"	2016	
"B22003099"	2007	
"A18001412"	2013	
"A33606534"	2012	
"B97389209"	2009	
"F49006554"	2008	
"F20025441"	2015	
"A08640039"	2012	
"A29018223"	2009	
"B28419703"	2016	
"A80632573"	2007	
"B48472500"	2011	
"A80632573"	2009	
"B57487159"	2013	
"A30012959"	2016	
"A01009075"	2014	
"A38017679"	2013	
"A12029195"	2014	
"B27013713"	2015	
"B97751978"	2010	
"A74255282"	2010	
"A09028184"	2017	
"A28374148"	2008	
"B14518773"	2015	
"B63220917"	2008	
"B35029420"	2016	
"A48032981"	2007	
"A28647758"	2009	
"B08058026"	2017	
"F38004289"	2009	
"B15596331"	2017	
"B48472500"	2010	
"B41021767"	2009	
"A08024317"	2007	
"A30028559"	2014	
"B81762684"	2010	
"A91369819"	2007	
"A16010225"	2016	
"B74114182"	2010	
"A48031140"	2016	
"B57208878"	2007	
"B26451849"	2015	
"B28028348"	2013	
"A81000028"	2012	
"A12010914"	2011	
"B46051116"	2017	
"A03062619"	2016	
"A12010914"	2013	
"F95002150"	2013	
"B60031150"	2015	
"A22005797"	2009	
"B85692374"	2015	
"A14023139"	2016	
"B48045942"	2009	
"A30013627"	2009	
"B62236781"	2007	
"A46070777"	2017	
"A81256661"	2016	
"A81261430"	2011	
"B03039781"	2007	
"B28059012"	2017	
"A06445746"	2008	
"A59202853"	2013	
"B63218440"	2008	
"A81410227"	2008	
"B47572367"	2017	
"A28603611"	2008	
"A08698862"	2013	
"B46074829"	2008	
"B22004931"	2012	
"B81496515"	2016	
"V57525560"	2011	
"A46106134"	2016	
"A84434224"	2007	
"A81487027"	2009	
"B64055445"	2012	
"A08392938"	2009	
"A08194284"	2010	
"A31180060"	2007	
"B31850977"	2010	
"V41812744"	2017	
"B31829195"	2009	
"A28171445"	2008	
"B08121931"	2014	
"B47506811"	2008	
"A12018354"	2016	
"A32002107"	2012	
"A08255374"	2017	
"A01337260"	2008	
"F14016729"	2015	
"A46098521"	2012	
"A38030680"	2007	
"V04509865"	2007	
"A81817900"	2007	
"B30037204"	2011	
"A84050301"	2007	
"A38013744"	2015	
"A08377046"	2016	
"A46055497"	2013	
"A30603757"	2014	
"B39019468"	2010	
"A26013714"	2015	
"A30012959"	2014	
"B47009840"	2012	
"B85160976"	2008	
"B83588657"	2009	
"B62293113"	2017	
"A84780055"	2007	
"A08195927"	2017	
"A31086598"	2015	
"B46715934"	2017	
"A35028570"	2017	
"A82131913"	2012	
"F04005344"	2016	
"A82198847"	2008	
"A08392938"	2017	
"A40004210"	2007	
"B83840900"	2010	
"A12010914"	2007	
"A13001730"	2015	
"A36643450"	2015	
"B96906375"	2014	
"A38232526"	2007	
"A46022117"	2010	
"A82307117"	2010	
"A28543809"	2012	
"A16010225"	2008	
"A85426971"	2009	
"A08012676"	2011	
"B64555980"	2012	
"A28027647"	2008	
"A41002841"	2008	
"A78355278"	2016	
"A41834748"	2011	
"G07065709"	2017	
"B46167078"	2016	
"B46167078"	2014	
"A41392317"	2013	
"A28225241"	2017	
"A20574380"	2015	
"B46167078"	2008	
"A17013913"	2016	
"A82843129"	2014	
"B31798929"	2016	
"B83826230"	2008	
"A46087565"	2007	
"B03039781"	2017	
"A48094486"	2007	
"A17003336"	2011	
"A97617773"	2007	
"A85426971"	2007	
"A04006847"	2014	
"A07905573"	2015	
"A79049797"	2009	
"B97389209"	2008	
"B03028099"	2017	
"A46145728"	2014	
"B57551350"	2007	
"B48124275"	2017	
"A03076270"	2012	
"V43661891"	2017	
"A83337477"	2007	
"A46078556"	2014	
"A08194284"	2011	
"A16008294"	2010	
"A83401273"	2015	
"A63736359"	2010	
"B39551973"	2008	
"B18018176"	2011	
"B64455447"	2011	
"V48566475"	2010	
"A06011381"	2015	
"A08360844"	2008	
"A48000939"	2015	
"A07067713"	2017	
"A83932475"	2010	
"B18018176"	2014	
"A01008234"	2016	
"A07046659"	2013	
"A01000116"	2017	
"A83956136"	2009	
"B28240075"	2008	
"F06402697"	2010	
"B27321249"	2011	
"A21009295"	2007	
"A48064521"	2015	
"A03076270"	2011	
"A08409369"	2010	
"A29049509"	2008	
"A46084984"	2017	
"A31001027"	2008	
"A28547115"	2008	
"A84434224"	2009	
"A46070777"	2015	
"A84434224"	2010	
"A84434224"	2011	
"A84911445"	2008	
"B28115533"	2014	
"B97307086"	2009	
"A31933088"	2008	
"A35004399"	2017	
"A35036599"	2011	
"B41006578"	2010	
"A31065816"	2017	
"A84451848"	2012	
"F08678054"	2010	
"A84451848"	2017	
"B97526008"	2010	
"B28126886"	2015	
"B92963628"	2011	
"A84534627"	2012	
"A17006792"	2015	
"A28429280"	2010	
"A84534874"	2012	
"B37416575"	2008	
"A84780055"	2010	
"B58222548"	2010	
"A85450476"	2007	
"A84911825"	2008	
"A08640039"	2010	
"B12026183"	2013	
"A84911825"	2013	
"B83814251"	2007	
"B63805295"	2010	
"A85125078"	2012	
"B12026183"	2009	
"A28649747"	2014	
"A28200384"	2011	
"A35029107"	2017	
"A28491041"	2011	
"B82424276"	2017	
"F04005344"	2017	
"B31078058"	2013	
"B57423519"	2012	
"A08290975"	2010	
"A85279107"	2012	
"A08194284"	2015	
"A35014414"	2007	
"A85280253"	2013	
"B57423519"	2007	
"A35515485"	2008	
"A28709053"	2017	
"A36002830"	2010	
"A85280253"	2010	
"B17005323"	2007	
"A07013907"	2012	
"A28106979"	2013	
"A28171916"	2016	
"A85450476"	2008	
"A47008487"	2015	
"A84911825"	2012	
"A85450476"	2014	
"A14009823"	2008	
"A01009414"	2017	
"A91291435"	2008	
"A91369819"	2009	
"A17014069"	2016	
"B23219009"	2017	
"B18573931"	2007	
"B46132387"	2011	
"A28080646"	2017	
"B28126886"	2016	
"B31829195"	2007	
"A97789861"	2010	
"B35028281"	2015	
"B46131371"	2013	
"A08201238"	2008	
"A08552622"	2008	
"A92152602"	2013	
"A08369068"	2017	
"A92152602"	2017	
"A33606534"	2009	
"A22174932"	2014	
"A07326473"	2007	
"B11900602"	2007	
"B82852831"	2016	
"B46124434"	2008	
"B28193340"	2017	
"A08481632"	2016	
"A92954130"	2009	
"B08365215"	2012	
"A60362266"	2011	
"A28399186"	2014	
"A92152602"	2012	
"A48000939"	2013	
"B46118303"	2014	
"B63149637"	2009	
"B08194276"	2013	
"A08201238"	2014	
"A06011381"	2013	
"A53242152"	2017	
"A11005840"	2013	
"A08463481"	2007	
"B46115838"	2016	
"B35329077"	2007	
"A12021366"	2008	
"A12029195"	2015	
"B84309616"	2007	
"A45007614"	2007	
"B83185140"	2017	
"B28757730"	2008	
"A96773940"	2012	
"A11769502"	2007	
"A39005574"	2010	
"A28416089"	2011	
"F28698488"	2016	
"B36008555"	2015	
"A45002219"	2015	
"A01376888"	2015	
"B95388450"	2007	
"A96966049"	2007	
"B39004981"	2007	
"A08539553"	2013	
"A25017435"	2011	
"A28483691"	2007	
"B12024873"	2014	
"B46108403"	2013	
"B28692309"	2011	
"A43035435"	2015	
"A97163653"	2017	
"A08010779"	2016	
"A07078405"	2007	
"B29369758"	2015	
"F14016729"	2007	
"A97617773"	2016	
"A97628242"	2007	
"B85294916"	2013	
"A17007014"	2016	
"A31394356"	2015	
"A08533119"	2017	
"B08488660"	2016	
"V30558738"	2011	
"A28283794"	2017	
"B46095964"	2014	
"B83588657"	2015	
"B30025449"	2012	
"A45445210"	2017	
"A46081881"	2011	
"B84654201"	2013	
"A01376888"	2017	
"B01015221"	2007	
"B20078598"	2013	
"V03315637"	2009	
"B84894377"	2013	
"A08195927"	2015	
"A12010914"	2012	
"A97628242"	2008	
"A48093983"	2017	
"B46090791"	2008	
"A62332580"	2015	
"B24014292"	2007	
"A08441495"	2014	
"B20815643"	2007	
"A18024950"	2009	
"A28552404"	2015	
"F49006554"	2009	
"A28013407"	2007	
"B83603746"	2009	
"A30028559"	2012	
"A28198356"	2013	
"B02419273"	2010	
"B28376184"	2008	
"A08575672"	2013	
"A08681637"	2010	
"B46074829"	2015	
"A08466807"	2012	
"B37015526"	2011	
"B46074829"	2009	
"A28381234"	2017	
"B46074829"	2007	
"A78879079"	2015	
"B78069259"	2007	
"A01006055"	2011	
"V83443390"	2008	
"F06312920"	2009	
"A08010779"	2015	
"A48094486"	2014	
"B01376615"	2011	
"B02008084"	2017	
"A28648053"	2015	
"A29008174"	2009	
"A09013947"	2007	
"A16004665"	2015	
"A48029847"	2008	
"A09010125"	2015	
"B15015712"	2017	
"A28617801"	2017	
"B91629634"	2009	
"B31881055"	2015	
"A08539553"	2016	
"B39019468"	2009	
"B45006277"	2011	
"B46063137"	2010	
"A28530699"	2008	
"D80651219"	2007	
"B03020740"	2008	
"B62236781"	2012	
"F27007608"	2013	
"A95444519"	2009	
"A28429280"	2015	
"B03020740"	2013	
"B97861843"	2012	
"A24025611"	2017	
"A70063383"	2009	
"B34226514"	2008	
"A47017074"	2015	
"B43491356"	2016	
"A13001730"	2011	
"A07038441"	2008	
"A35569102"	2007	
"F08203663"	2007	
"A28091262"	2007	
"A39007729"	2010	
"B96683347"	2009	
"A06419220"	2008	
"B35980937"	2013	
"A33055138"	2011	
"B28460681"	2009	
"A30018147"	2017	
"A32006835"	2013	
"B20078598"	2014	
"A34007831"	2008	
"A47022165"	2007	
"B28563476"	2014	
"A46141792"	2016	
"A08303869"	2013	
"B46051116"	2016	
"A20054854"	2008	
"A28022952"	2016	
"B46050910"	2015	
"A29008174"	2016	
"A46099735"	2007	
"A14023139"	2011	
"A28669851"	2010	
"A12010914"	2014	
"B61967774"	2012	
"B99029365"	2011	
"F04030672"	2015	
"A45562329"	2007	
"A28411577"	2016	
"B64455447"	2016	
"B30516645"	2009	
"B03037736"	2016	
"B46045456"	2013	
"B46045456"	2012	
"A07027261"	2012	
"A46031761"	2017	
"A30009815"	2013	
"A48071369"	2007	
"B53548384"	2014	
"A39013867"	2008	
"B35027143"	2012	
"B95486213"	2012	
"A28505337"	2017	
"A38013744"	2016	
"A58583766"	2012	
"A84534874"	2009	
"A48876874"	2016	
"B12008397"	2013	
"A28091262"	2016	
"A63414486"	2009	
"A28465680"	2014	
"A28431161"	2010	
"B37020179"	2012	
"A25005331"	2009	
"B28218287"	2009	
"A63645220"	2008	
"B48120810"	2008	
"A46145728"	2015	
"B41086844"	2017	
"B38002655"	2012	
"A07028210"	2013	
"A82843129"	2007	
"A79092573"	2010	
"A35811272"	2009	
"B46022513"	2017	
"A03042504"	2014	
"B03077039"	2009	
"B61252185"	2017	
"B03077039"	2013	
"B92972066"	2010	
"A08405490"	2015	
"A28505337"	2015	
"A28606242"	2014	
"B47572367"	2008	
"A28416089"	2013	
"A30009815"	2017	
"B84871607"	2007	
"B95271326"	2007	
"A47024393"	2017	
"A58583766"	2015	
"B12008660"	2010	
"B28172484"	2017	
"A38014098"	2017	
