nif	year	coste_mercaderias
"A04012258"	2007	52386.36
"A04006417"	2011	52402.94
"B82435371"	2011	52410
"A12015673"	2009	52448.61
"A15009665"	2007	52504.07
"B79863288"	2017	52526.59
"A35144989"	2010	52573
"A46104485"	2015	52574.27
"A48057467"	2014	52621.43
"B28623593"	2015	52621.94
"B96683347"	2011	52623.89
"A50032002"	2011	52634.97
"A35004571"	2011	52647
"A08439291"	2013	52654.1
"A07068430"	2013	52666.05
"A46269155"	2011	52674.03
"B36620193"	2013	52710.27
"A28668127"	2016	52720.78
"A08373102"	2007	52728.03
"A28345148"	2012	52764.64
"A78020732"	2007	52776
"A08276438"	2013	52776.88
"A17013269"	2017	52790.76
"A46092094"	2010	52824.38
"A28571750"	2014	52826.57
"A46092094"	2014	52858.83
"A15018146"	2015	52862.36
"A08014813"	2009	52889.84
"A60853413"	2014	52899.68
"A28283794"	2010	52933.27
"A48020200"	2013	52962.85
"A48037592"	2010	52992
"A08154650"	2011	53041.8
"A38232526"	2011	53113.07
"A28491637"	2007	53135.05
"A81824047"	2013	53164.86
"A08439291"	2017	53207
"A08154650"	2016	53229.91
"B63805295"	2015	53233
"A08110249"	2012	53254.83
"A60531688"	2009	53265
"A08012270"	2013	53333.84
"A08106031"	2017	53450
"A08078719"	2012	53453.02
"A28220606"	2014	53461
"B47506811"	2015	53463.56
"A22013072"	2013	53483.49
"B30000574"	2010	53492.66
"A12015673"	2013	53497.43
"A19122209"	2007	53537
"A46023255"	2008	53559.86
"A29008174"	2014	53647.85
"A15018146"	2016	53656.93
"A23010705"	2012	53701.16
"A28627446"	2008	53712.15
"A28270452"	2012	53718.79
"A08606378"	2015	53763.77
"A46020558"	2014	53765.76
"F04030672"	2009	53781.61
"F04030672"	2008	53784.35
"A50032002"	2015	53807.72
"A78020732"	2011	53821.45
"A08373102"	2009	53828.27
"A32015844"	2007	53848.24
"A08604316"	2016	53883.07
"A33026105"	2007	53892.59
"A08026635"	2010	53911.04
"A41461856"	2008	53924.82
"A47010095"	2013	54051.91
"A28407484"	2015	54053.28
"F50561091"	2014	54064.78
"A08906208"	2013	54102.07
"A48057467"	2016	54112.04
"A28627446"	2009	54113.26
"A07013907"	2010	54131
"A45002219"	2014	54152.01
"B28623593"	2016	54155.41
"A03032653"	2013	54233.03
"A60853413"	2015	54239.3
"A59990580"	2017	54317.76
"A50005156"	2009	54323.24
"A03040854"	2015	54329.87
"A14025902"	2017	54365.17
"A36226645"	2008	54366.8
"A82405788"	2016	54387.93
"A08182206"	2014	54457.3
"A46068862"	2009	54483.25
"A22271209"	2015	54492.14
"F50561091"	2012	54527.02
"A80904576"	2009	54555.89
"A41053927"	2014	54603.73
"B08407322"	2013	54640.2
"A59320143"	2007	54654.76
"A08026197"	2009	54659
"A28200384"	2008	54660.84
"A20031076"	2015	54678
"A12011946"	2015	54679.61
"A13002134"	2013	54684.12
"A08154650"	2017	54703.82
"A08397002"	2009	54710
"A17034844"	2016	54719.6
"A17013269"	2013	54720.38
"A38023925"	2015	54748.91
"A28510246"	2014	54765.57
"A43019868"	2016	54766.47
"B62725320"	2017	54803.76
"A08513178"	2015	54813.4
"A82275306"	2011	54856
"A08199168"	2015	54881.98
"A28125920"	2014	54915
"A46068862"	2016	54915.66
"A15009665"	2008	54925.29
"A17023813"	2007	54972.57
"A12512497"	2013	54989.17
"A03681186"	2015	54996.12
"A38232526"	2013	55013.35
"A46023255"	2009	55036.42
"A15010564"	2008	55064.79
"A29051067"	2015	55095.02
"A28220606"	2012	55115
"A08012270"	2015	55119.45
"A12015673"	2010	55129.94
"A28617801"	2014	55130.93
"A28571750"	2015	55151.5
"A08154650"	2012	55179.52
"A28627446"	2010	55188.42
"F50561091"	2011	55212.51
"A08397002"	2007	55215.52
"A50005156"	2011	55250.8
"A80200868"	2010	55261.26
"A43004472"	2010	55283.04
"A08439291"	2010	55336.76
"F50561091"	2016	55399.75
"A46068862"	2015	55427.41
"A46134250"	2014	55439.51
"A43004472"	2011	55470
"A33018425"	2010	55477.26
"B45006616"	2014	55484.85
"A17013269"	2015	55519.67
"B99029365"	2017	55544
"A46070777"	2008	55604.64
"A08439291"	2011	55631.9
"A48025845"	2013	55639.21
"A38023925"	2016	55645.74
"A60531688"	2011	55656
"A80316672"	2014	55685
"F06139109"	2011	55694.4
"A28627446"	2014	55695.23
"A28700383"	2014	55707.66
"A08397002"	2017	55719.04
"B48714133"	2009	55759.6
"A33117995"	2009	55794.91
"A46111654"	2012	55806.4
"B96246350"	2016	55817.61
"B28091486"	2014	55825.4
"A08274805"	2011	55871.51
"A17055153"	2009	55884.4
"B45006616"	2015	55900.87
"A03032653"	2014	55939.6
"A28273043"	2010	55948.94
"A06017941"	2009	55962.83
"A08439291"	2012	55975.13
"A38232526"	2014	56141.98
"A28842003"	2010	56147.86
"A36632875"	2016	56169.25
"A15007750"	2009	56172.01
"A41069352"	2012	56178.48
"A28842003"	2009	56206.86
"B80470628"	2014	56221.61
"B28091486"	2013	56243.84
"A03040854"	2016	56244.27
"A28571750"	2016	56273.16
"A82405788"	2010	56280.52
"A28627446"	2015	56300.35
"A28518090"	2011	56301.36
"B32362410"	2017	56321.52
"A08199168"	2014	56326.75
"B08407322"	2016	56337.2
"A33013202"	2010	56359
"A06017040"	2008	56377.78
"A08373102"	2008	56378.95
"A08414906"	2011	56401.48
"B28091486"	2011	56454.66
"B61428611"	2011	56458.73
"B61428611"	2010	56458.73
"B64055445"	2016	56555
"A28668127"	2011	56562.8
"A28518090"	2012	56582.91
"A04202008"	2010	56609.7
"A08274805"	2012	56650.73
"A08414906"	2010	56671.2
"A28842003"	2007	56672.34
"A08199168"	2017	56724.13
"A28842003"	2012	56749.79
"B36007904"	2015	56755.63
"A03040854"	2017	56795.52
"B48472500"	2014	56853.68
"A43019868"	2014	56882.77
"A28842003"	2011	56923.32
"A28085686"	2010	57008.32
"A08005688"	2014	57015.44
"A80316672"	2012	57028
"A59990580"	2016	57045.05
"B30009039"	2015	57068.04
"A16010126"	2014	57068.65
"A28617801"	2015	57102.53
"A08397002"	2012	57115
"B28091486"	2012	57128.99
"A08439291"	2009	57131.26
"B28354355"	2015	57297.26
"B36007904"	2009	57315.34
"A50043298"	2015	57325.82
"B36007904"	2010	57412.32
"A28695021"	2013	57419.62
"A08026197"	2013	57423
"A50005156"	2012	57432.52
"B17023995"	2012	57461.85
"B58613076"	2013	57477.38
"A17034844"	2014	57484.35
"A78020732"	2012	57485.67
"B37033487"	2013	57522.36
"B60024353"	2012	57550.84
"A08016255"	2007	57580.8
"B48472500"	2012	57612.48
"A28117026"	2013	57614.9
"F50561091"	2013	57625.27
"B63805295"	2014	57708.27
"A08192965"	2008	57748.82
"A33026105"	2008	57766.98
"A38232526"	2012	57770.15
"A40006371"	2013	57797.14
"F06139109"	2010	57837.26
"B96990015"	2012	57854.77
"A46092094"	2013	57868.08
"B83616920"	2011	57905
"B95388450"	2014	57927.3
"B82612904"	2015	57932.66
"A06017941"	2010	57948.24
"A31003304"	2012	57977.2
"F50561091"	2017	58043.16
"A28451649"	2013	58046.03
"A36226645"	2013	58066.46
"A17055153"	2007	58095.71
"A08620056"	2007	58101.05
"A08414906"	2012	58115.67
"F28698488"	2013	58124.99
"B46012324"	2015	58143.67
"A36226645"	2009	58165.55
"A81824047"	2014	58243.79
"A08274805"	2016	58246.41
"A28077709"	2007	58254.35
"A46092094"	2007	58254.54
"A46068862"	2013	58259.59
"A28627446"	2011	58337.64
"A50043298"	2014	58342.91
"A46023255"	2010	58377.22
"A28627446"	2007	58459.39
"F41114141"	2008	58460.23
"A28842003"	2008	58461.35
"A48020200"	2014	58481.68
"A08026197"	2012	58483
"A15009665"	2009	58486.08
"A08026197"	2008	58496
"A08358442"	2009	58517.3
"F04030672"	2010	58517.7
"A28273043"	2008	58572.02
"F41114141"	2013	58584.67
"B30558290"	2017	58635.71
"F38008579"	2007	58641.44
"B08407322"	2014	58651.68
"B37012069"	2013	58680.35
"A46068862"	2011	58703.49
"A46068862"	2012	58715.02
"A36226645"	2012	58724.88
"A08489007"	2016	58761.31
"A28077709"	2008	58798
"A50017334"	2009	58805.1
"B06320410"	2012	58807.57
"B62409065"	2010	58854.93
"A28077709"	2014	58953
"A08154650"	2014	58964.41
"A39000849"	2007	58990.54
"A08109365"	2007	59044.76
"A28668127"	2017	59087.95
"A33117995"	2014	59141.83
"A03402468"	2008	59147.21
"A08414906"	2014	59222.66
"B28102556"	2008	59231.05
"A23010705"	2015	59246.48
"F50561091"	2010	59287.3
"A03402468"	2009	59322.55
"A46068862"	2010	59345.12
"B96246350"	2017	59363.16
"A28627446"	2013	59408.99
"B58613076"	2014	59429.57
"A31007743"	2016	59439
"A28133023"	2016	59488.82
"A01010164"	2010	59576.15
"B22004113"	2013	59588.49
"A28046431"	2007	59600
"B60653466"	2011	59601.92
"A46092094"	2008	59604.91
"B80470628"	2013	59656.39
"A28133023"	2015	59684.44
"A28491637"	2008	59686.57
"A08012270"	2014	59730.37
"B79863288"	2016	59740.54
"A28749976"	2011	59758.32
"A08439291"	2015	59772.05
"B17228081"	2014	59785.04
"A36011385"	2014	59800.64
"A28033702"	2014	59809
"A28451649"	2014	59842.04
"A20031076"	2016	59865
"A41037672"	2012	59875.96
"B80470628"	2015	59888.83
"A01010164"	2012	59998.52
"A08192965"	2007	60011.84
"A46003265"	2014	60070.03
"A08026635"	2015	60104.64
"B48714133"	2016	60145.72
"B64055445"	2015	60374
"A60531688"	2010	60384
"A60531688"	2014	60426
"A31007743"	2009	60440
"A50018837"	2011	60449.84
"A48037592"	2009	60543
"A08026197"	2017	60552
"A46068862"	2014	60577.12
"A81200511"	2007	60577.38
"F50561091"	2015	60580.56
"B83826230"	2014	60617
"A38023925"	2011	60653.57
"A08657017"	2007	60712.42
"A43004472"	2014	60755.72
"B36007904"	2011	60784.98
"A80904576"	2010	60790.88
"A50005156"	2014	60822.21
"A82307117"	2011	60833
"B48472500"	2013	60849.37
"A53559530"	2013	60874.81
"A46092094"	2017	60961.14
"A08109365"	2008	60964.82
"F41114141"	2017	61073.74
"A48037592"	2014	61079
"A17034844"	2017	61166.22
"A79939112"	2010	61187.78
"A46092094"	2009	61208.53
"A28518090"	2017	61247.37
"A28002640"	2017	61281.62
"A82275306"	2013	61290
"A43019868"	2017	61296.86
"B81009151"	2009	61299.03
"A41069352"	2017	61306.87
"A36226645"	2010	61330.86
"A08906208"	2014	61355.31
"B17228081"	2016	61369.81
"A50018837"	2010	61452.61
"A08154650"	2013	61478.32
"B06320410"	2011	61535.57
"A06017040"	2009	61552.56
"A28627446"	2012	61567.66
"A08276438"	2014	61620.96
"A17055153"	2008	61629.45
"B19001551"	2010	61645.77
"A39012638"	2007	61650.58
"A80200868"	2011	61679.33
"A41461856"	2009	61783.52
"A28283794"	2011	61790.11
"B12008553"	2015	61838.65
"A08154650"	2015	61841.78
"A50005156"	2013	61923.27
"B48841282"	2015	61966.61
"A28842003"	2013	61969.77
"A28456820"	2017	61987.16
"A20029104"	2017	62016.1
"A43110337"	2013	62021.36
"B17228081"	2015	62040.73
"A17202375"	2012	62100
"A28200384"	2009	62110.98
"A41069352"	2014	62113.41
"F49006554"	2007	62147.8
"A29051067"	2013	62162.89
"A31071913"	2017	62213.26
"A39012638"	2008	62221.76
"A33013202"	2009	62235
"A50018837"	2012	62247.76
"A28518090"	2014	62266.57
"A28485571"	2008	62356.47
"A08274805"	2017	62404.33
"A03681186"	2016	62431.35
"B46012324"	2010	62465.19
"A28571750"	2017	62469.03
"B07039514"	2007	62474.52
"A33026105"	2009	62478.04
"B17023995"	2013	62517.29
"A08439291"	2014	62528.3
"A33013202"	2007	62564
"A41069352"	2013	62578.48
"B35042092"	2014	62601
"B46012324"	2009	62609.25
"A02013985"	2013	62622.93
"A28407484"	2014	62679.79
"B79863288"	2008	62682.57
"A03040854"	2014	62735.29
"A47002878"	2014	62863
"A02013985"	2014	62913.55
"B30000574"	2011	62983.96
"B06320410"	2013	62990.36
"A36226645"	2017	63003.46
"A28125920"	2012	63027
"B06320410"	2014	63061.96
"A08489007"	2015	63063.29
"A14030027"	2007	63165.75
"A12021556"	2015	63187.2
"A14030027"	2008	63192.2
"A08414906"	2013	63227.45
"A17023813"	2009	63246.61
"B28623593"	2017	63279.55
"A80316672"	2013	63352
"A38023925"	2014	63358.81
"A50018837"	2013	63370.27
"A08274805"	2015	63383.75
"A43004472"	2012	63386.37
"A43004472"	2013	63393.17
"A36632875"	2017	63436.83
"A78020732"	2013	63566.7
"A38023925"	2013	63610.05
"A01010164"	2011	63625.9
"A43019868"	2015	63697.49
"A80316672"	2017	63718
"A08026197"	2014	63720
"A28283794"	2015	63760.89
"A30035521"	2014	63761.56
"B60024353"	2014	63894.98
"A28627446"	2017	63916.45
"A08109365"	2009	63932.48
"A12512497"	2014	63935.93
"A28046431"	2011	64066
"A06017941"	2011	64069.64
"B84504455"	2014	64144.02
"A15007750"	2010	64186.5
"A79939112"	2008	64232.45
"A08026635"	2011	64239.11
"F03842671"	2007	64244.55
"B82612904"	2016	64257.62
"A29005782"	2017	64272.81
"A36632875"	2015	64300.96
"A33018425"	2015	64343.68
"A30418255"	2015	64416.58
"A13002134"	2014	64469.14
"A46269155"	2014	64476.79
"A08358442"	2012	64495.02
"A28518090"	2013	64592.38
"A08377046"	2012	64667.82
"A36226645"	2011	64673.07
"B07039514"	2014	64721.66
"A46045936"	2016	64735.15
"A12015673"	2016	64759.42
"B11050176"	2007	64761.39
"A46045936"	2010	64765.63
"B28102556"	2007	64787.36
"A08274805"	2013	64795.55
"A01010164"	2017	64812.69
"A08014813"	2010	64832.35
"A30418255"	2013	64840.81
"A29051067"	2014	64858.51
"A41050113"	2007	64928.04
"A12001418"	2007	64952.36
"A28362127"	2010	64985.33
"B07039514"	2008	64986.54
"A03040854"	2012	65048.3
"B60653466"	2013	65117.18
"A08078719"	2014	65172.74
"A08397002"	2014	65201
"B83603746"	2014	65231.05
"A12011946"	2007	65333.17
"A82275306"	2010	65441.74
"B07039514"	2009	65485.66
"F06139109"	2012	65513.42
"A28077709"	2013	65528
"B60024353"	2013	65578.2
"F06139109"	2017	65611.87
"A46269155"	2013	65734.96
"A15010564"	2009	65765.48
"A08016255"	2008	65772.56
"A39012638"	2009	65809.23
"B07039514"	2013	65883.92
"B27008390"	2007	65899.7
"A07036569"	2013	65908.24
"F06139109"	2015	65916.36
"B79863288"	2009	65937.91
"A28046431"	2008	65990
"A41069352"	2016	66162.38
"B81009151"	2010	66171.21
"A08131153"	2013	66188
"B96990015"	2013	66202.75
"A41069352"	2015	66239.02
"B08407322"	2015	66286.7
"A08131153"	2015	66297
"A82275306"	2014	66364
"A41035742"	2008	66393.3
"A33026105"	2010	66401.72
"A59320143"	2016	66475.61
"A08026197"	2011	66607
"A28485571"	2009	66741.66
"B09417932"	2016	66788.53
"A08377046"	2009	66794.21
"A17011297"	2010	66800.25
"B08407322"	2017	66822.06
"A79939112"	2009	66843.44
"A50018837"	2014	66848.69
"A78092764"	2007	66905.89
"A12011946"	2008	66918.2
"A13002134"	2015	66925.76
"A80316672"	2016	67079
"A59320143"	2009	67085.95
"A08657017"	2009	67115.78
"A41035742"	2015	67133.21
"A28033702"	2015	67202
"A03402468"	2011	67241.06
"A46269155"	2012	67253.82
"B22004113"	2016	67380.66
"A48057467"	2017	67464.7
"B29006574"	2011	67508.84
"B36007904"	2017	67515.85
"A33778739"	2009	67562
"A15018146"	2011	67616.53
"B57551350"	2017	67639.39
"A59320143"	2015	67670.23
"A33018425"	2014	67685.8
"A28345148"	2014	67704.24
"A28985992"	2008	67708.8
"A43020643"	2007	67710.73
"A12015673"	2017	67716.17
"A17023813"	2010	67767.02
"A28002640"	2016	67810.31
"B81009151"	2011	67863.98
"A33018425"	2016	67886.45
"A59320143"	2008	68024.23
"A41035742"	2007	68101.19
"A08105702"	2010	68159.45
"A79939112"	2007	68259.72
"A17011297"	2009	68275.48
"A28220606"	2016	68360
"A03402468"	2010	68372.26
"B46071080"	2013	68403.02
"A59320143"	2017	68412.41
"A28345148"	2013	68418.99
"A08105702"	2009	68443.13
"A28485571"	2011	68449.09
"B46071080"	2016	68486.87
"A46023255"	2011	68701.82
"A07013907"	2011	68750
"A30035521"	2013	68805.81
"A62332580"	2014	68839.89
"A33778739"	2010	68898.76
"A28133023"	2017	68904.72
"A06017941"	2013	68944.34
"F03842671"	2015	68999.07
"A12015673"	2015	69054.55
"B83616920"	2012	69064
"A15018146"	2012	69102
"A20038915"	2016	69157.33
"A31138761"	2007	69225.98
"A50049519"	2007	69259.89
"A19122209"	2011	69262
"A17005968"	2007	69291.1
"A30023238"	2017	69309.6
"B07039514"	2010	69346.27
"A08274805"	2014	69366.23
"A25529074"	2015	69369.83
"A28362127"	2009	69406.98
"A28077709"	2011	69456
"A33026105"	2011	69473.84
"A33018425"	2017	69493.75
"A08131153"	2011	69595
"B17023995"	2014	69622.73
"A41008640"	2017	69626
"A30418255"	2011	69646.77
"A01010164"	2015	69717.71
"A28002640"	2015	69753.71
"B60653466"	2014	69790.98
"A08016255"	2015	69861
"A28491637"	2009	69875.66
"B22004113"	2012	69915.43
"A08078719"	2013	69946.99
"A30418255"	2007	69963.9
"A31069321"	2014	69964.91
"A12011946"	2009	69993.92
"A33013202"	2011	70035
"A59320143"	2010	70074.63
"F38008579"	2008	70080.81
"A08397002"	2013	70130
"F06139109"	2016	70149.88
"A39000849"	2008	70150.91
"A28518090"	2015	70152.7
"A46045936"	2017	70152.83
"A14030027"	2009	70309.59
"A33013202"	2008	70378
"A39012638"	2010	70434.98
"A28046431"	2009	70456
"B19001551"	2009	70532.58
"A15007750"	2011	70560.31
"A07036569"	2014	70714.78
"A08657017"	2010	70765.27
"A08026197"	2015	70773
"B79863288"	2010	70843.96
"F03842671"	2013	70855.26
"A15018146"	2014	70886.81
"A04202008"	2017	70927.73
"B46012324"	2011	70981.51
"A08026635"	2012	71056.19
"A33778739"	2007	71169.5
"A17023813"	2008	71202.34
"A43020643"	2009	71468.84
"A20038915"	2013	71522.41
"A80200868"	2012	71603.66
"B07039514"	2012	71645.38
"A28518090"	2016	71646.39
"A30418255"	2010	71652.65
"A08620056"	2008	71668.33
"A17011297"	2011	71695.26
"A08016255"	2009	71699
"A30418255"	2014	71725.08
"B30000574"	2013	71771.19
"A08377046"	2011	71894.23
"A08026197"	2010	72074
"A06017941"	2012	72154.7
"A08397002"	2011	72295
"A80200868"	2016	72307.97
"F03842671"	2008	72316.43
"B27008390"	2008	72337.79
"A17011297"	2007	72425.2
"B36007904"	2012	72657.81
"A33026105"	2012	72691.05
"A17005968"	2010	72787.05
"A15018146"	2013	72820.38
"A17034844"	2015	72890.78
"A41050113"	2008	72893.14
"B07039514"	2011	72913.15
"A28133023"	2014	72919.73
"A28046431"	2012	72929
"B57551350"	2015	72953.98
"B01218932"	2007	72990.71
"A08657017"	2011	73001.55
"A80245129"	2009	73069.33
"B37012069"	2014	73176.52
"A41035742"	2009	73197.52
"A28133023"	2013	73208.87
"B27015965"	2007	73273.57
"A30418255"	2012	73294.16
"A43110337"	2014	73305.34
"A15007750"	2012	73355.9
"A28046431"	2010	73359
"A12011946"	2010	73476.13
"A33013202"	2012	73496
"A08131153"	2017	73511
"A08109365"	2016	73521.24
"A28077709"	2012	73563
"A80904576"	2011	73608.77
"B81009151"	2012	73639.48
"A97789861"	2017	73675
"A46043154"	2011	73687.61
"B17023995"	2016	73745
"A28668127"	2015	73805.33
"B17228081"	2017	73833.01
"B46071080"	2017	73837.09
"B48472500"	2015	73943.55
"A08604316"	2017	73954.09
"A33778739"	2011	73984.14
"A46070777"	2009	74113.14
"A08358442"	2010	74129.88
"A29005782"	2012	74187.35
"A17011297"	2012	74196.34
"A14023139"	2008	74203.59
"B79863288"	2011	74204.34
"B37012069"	2015	74233.98
"A35004571"	2012	74270
"A08377046"	2010	74320.23
"B48714133"	2010	74373.75
"A08377046"	2008	74444.94
"A08604316"	2015	74490.48
"A46111654"	2013	74517.91
"B79863288"	2015	74523.94
"A08016255"	2014	74604
"B61428611"	2012	74632.23
"A46043154"	2007	74678.43
"A28985992"	2009	74890.39
"A08131153"	2012	74904
"A82275306"	2015	74943
"A08192965"	2009	75153.52
"A30418255"	2008	75179.73
"A30035521"	2012	75311.38
"A28133023"	2012	75319.32
"A08358442"	2013	75351.69
"A08016255"	2013	75371
"A17005968"	2009	75386.4
"B23357700"	2008	75389.92
"B17023995"	2015	75402
"A08657017"	2012	75482.38
"A28749976"	2012	75532.86
"A12015673"	2014	75681.01
"B23357700"	2009	75701.05
"A08657017"	2008	75703.34
"A80200868"	2013	75716.6
"A14030027"	2010	75736.19
"A28422335"	2007	75793.27
"A39012638"	2016	75835.66
"B12457230"	2016	75922.23
"A43020643"	2008	75945.36
"A59320143"	2011	75953.36
"B11050176"	2008	75988.52
"A17011297"	2014	76017.6
"B30000574"	2012	76056.23
"A40006371"	2014	76072.48
"A28668127"	2012	76118.95
"A81944324"	2010	76145
"A59320143"	2014	76166.88
"A17202375"	2014	76251
"A59320143"	2012	76267.78
"F03842671"	2009	76479.06
"B12457230"	2012	76544.25
"F03842671"	2017	76565.85
"B30000574"	2016	76643.4
"A46045936"	2011	76883.19
"A08105702"	2007	76907.81
"A08109365"	2012	76946.02
"A31138761"	2008	76950.09
"B36007904"	2013	76960.41
"A28283794"	2013	76961.55
"A28362127"	2017	76968.16
"A17023813"	2011	76986.28
"A28117026"	2014	77011.24
"A13008339"	2007	77059.12
"A28487007"	2008	77103.36
"A08109365"	2010	77112.03
"A28133023"	2011	77142.12
"A28283794"	2014	77156.09
"B30000574"	2014	77211.82
"A31071913"	2016	77232.07
"F03842671"	2016	77237.67
"A28085686"	2011	77329.55
"B27008390"	2009	77346.16
"A59320143"	2013	77412.55
"A33778739"	2008	77418.6
"F38008579"	2009	77450.54
"A03402468"	2007	77482.42
